,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category
51,abacb6,SCX941  ,United States,1714315493.0,1714315494,-84.5785,30.5133,12496.8,False,241.84,139.23,0.0,,12931.14,1156,False,0,0
52,ac96be,AAL1220 ,United States,1714315493.0,1714315493,-101.0402,29.81,10066.02,False,203.35,288.43,0.33,,10416.54,3522,False,0,0
53,aa69db,ENY3641 ,United States,1714315492.0,1714315493,-97.4126,33.4502,2461.26,False,149.26,122.76,-9.1,,2491.74,,False,0,1
54,ab76eb,JRE838  ,United States,1714315493.0,1714315494,-88.4625,29.9445,7833.36,False,200.45,311.46,-7.8,,8161.02,2315,False,0,0
55,511159,JAF44J  ,Estonia,1714315494.0,1714315494,0.0377,48.0436,10050.78,False,201.57,226.24,0.65,,9928.86,7115,False,0,0
56,a6eb12,LXJ545  ,United States,1714315477.0,1714315486,-82.6901,27.9048,,True,0.0,171.56,,,,,False,0,0
57,aa8c10,SKW5617 ,United States,1714315493.0,1714315493,-116.5552,33.8787,1143.0,False,106.58,319.7,14.96,,1135.38,,False,0,0
58,4952c9,TAP831  ,Portugal,1714315494.0,1714315494,-7.9197,38.981,8938.26,False,226.66,244.6,-12.03,,8915.4,4026,False,0,0
59,a5e550,N4793F  ,United States,1714315214.0,1714315214,-122.2974,47.5277,,True,3.34,98.44,,,,,False,0,0
60,511154,ESSAX   ,Estonia,1714315213.0,1714315213,4.486,50.904,,True,0.0,154.69,,,,1000,False,0,0
61,a46e40,DAL946  ,United States,1714315494.0,1714315494,-99.4798,35.953,10683.24,False,251.19,84.48,0.0,,10820.4,,False,0,0
62,aa56b8,UAL1120 ,United States,1714315494.0,1714315494,-90.1612,30.631,11887.2,False,226.98,178.18,0.0,,12298.68,6225,False,0,0
63,c07d1a,HRT373  ,Canada,1714315493.0,1714315493,-81.0341,31.7845,12192.0,False,214.6,181.51,0.0,,12626.34,0512,False,0,0
64,ad5623,AAL2599 ,United States,1714315494.0,1714315494,-114.5259,34.7675,11277.6,False,264.54,91.67,-0.33,,11498.58,6716,False,0,0
65,80161c,AIC746  ,India,1714315493.0,1714315493,91.2325,23.8122,1021.08,False,115.56,186.9,7.8,,960.12,3304,False,0,0
66,aa56b4,UAL2161 ,United States,1714315493.0,1714315493,-91.0009,29.7518,9753.6,False,228.39,257.25,0.0,,10142.22,,False,0,0
67,778742,,Syrian Arab Republic,1714315483.0,1714315483,48.8815,28.6891,12192.0,False,241.85,325.84,0.0,,12649.2,,False,0,0
68,aa56b3,UAL2052 ,United States,1714315493.0,1714315493,-80.8464,28.6358,11582.4,False,233.45,161.37,0.0,,12031.98,5720,False,0,0
69,a6c8cd,VJA536  ,United States,1714315493.0,1714315493,-80.7014,36.5887,12199.62,False,235.65,179.0,1.95,,12565.38,3655,False,0,0
70,ad3c27,DAL2223 ,United States,1714315459.0,1714315494,-82.5494,31.2488,7795.26,False,246.95,0.6,10.73,,8168.64,,False,0,1
71,80161a,,India,,1714315193,,,,False,14.4,270.0,,,,,False,0,0
72,4952c1,TAP72PA ,Portugal,1714315494.0,1714315494,-5.1688,42.6546,11582.4,False,241.57,26.84,0.0,,11544.3,2201,False,0,0
73,4952c3,TAP1359 ,Portugal,1714315493.0,1714315493,-5.907,44.0668,10675.62,False,227.44,203.32,0.0,,10584.18,5405,False,0,0
74,801625,AIC661  ,India,1714315494.0,1714315494,75.4237,13.1843,11277.6,False,234.67,153.72,0.0,,11993.88,,False,0,0
75,a22248,N2368P  ,United States,1714315493.0,1714315493,-81.5051,28.3737,365.76,False,22.55,34.78,-1.3,,381.0,,False,0,0
76,acdfab,DAL2052 ,United States,1714315494.0,1714315494,-78.5915,36.9496,10066.02,False,229.45,56.99,0.0,,10462.26,1774,False,0,1
77,4952c6,TAP1242 ,Portugal,1714315494.0,1714315494,-6.1172,40.8437,11590.02,False,251.07,51.32,0.33,,11574.78,5444,False,0,0
78,a0e250,AAL356  ,United States,1714315489.0,1714315492,-109.9248,33.8878,8008.62,False,245.83,72.21,3.9,,8176.26,,False,0,0
79,4952c8,TAP834A ,Portugal,1714315494.0,1714315494,12.2016,41.9887,861.06,False,95.66,162.15,-5.53,,967.74,2230,False,0,0
80,a33b23,UPS237  ,United States,1714315493.0,1714315493,-73.7349,40.3787,9898.38,False,236.56,58.25,10.4,,10172.7,1137,False,0,0
81,4b180c,SWR2411 ,Switzerland,1714315494.0,1714315494,6.1706,46.2801,647.7,False,75.67,225.55,-4.23,,731.52,1000,False,0,0
82,acf9cf,SCA35   ,United States,1714315493.0,1714315493,-112.4812,34.6805,3009.9,False,49.94,2.36,0.0,,3055.62,,False,0,0
83,488252,SAH48P  ,Poland,1714315493.0,1714315493,-0.4914,42.6298,12199.62,False,249.93,52.61,0.0,,12275.82,4665,False,0,0
84,407a05,EZY2613 ,United Kingdom,1714315491.0,1714315493,16.1558,44.5811,11879.58,False,231.8,136.53,0.0,,12123.42,2256,False,0,0
85,801631,IGO76N  ,India,1714315481.0,1714315481,80.3125,15.9643,4564.38,False,132.7,41.23,-1.95,,4770.12,,False,0,0
86,a72530,VNT56   ,United States,1714315494.0,1714315494,-108.6035,36.4433,11277.6,False,247.86,52.84,-0.33,,11361.42,,False,0,0
87,ac2f5a,SWA3306 ,United States,1714315493.0,1714315493,-114.7308,36.1656,4084.32,False,162.65,83.28,10.4,,4137.66,,False,0,0
88,ae26a1,C6575   ,United States,1714315361.0,1714315361,-74.5708,39.4548,15.24,False,49.45,87.02,-2.6,,68.58,,False,0,13
89,ad694c,SWA6489 ,United States,1714315493.0,1714315494,-73.8097,38.8142,12192.0,False,242.75,215.95,0.33,,12550.14,,False,0,0
90,407a06,EZY3059 ,United Kingdom,1714315493.0,1714315493,8.9375,50.3613,11269.98,False,227.45,120.74,0.0,,11323.32,5204,False,0,0
91,51113c,LOG427  ,Estonia,1714315493.0,1714315493,-4.4826,56.0158,2842.26,False,90.89,236.31,4.88,,2727.96,,False,0,0
92,a46e35,DAL800  ,United States,1714315335.0,1714315337,-108.4199,41.8449,10363.2,False,210.92,270.14,0.33,,10378.44,6704,False,0,0
93,39de40,TVF50NR ,France,1714315492.0,1714315492,1.1556,46.4421,10492.74,False,257.53,355.42,-4.88,,10454.64,1476,False,0,0
94,a2222d,N2367X  ,United States,1714315404.0,1714315404,-71.1013,41.8944,365.76,False,59.73,100.92,-2.93,,396.24,,False,0,0
95,7c6b13,JST217  ,Australia,1714315493.0,1714315493,145.4336,-37.897,5341.62,False,231.75,101.14,6.18,,5501.64,1422,False,0,0
96,80166c,VTI021  ,India,1714315424.0,1714315490,34.027,44.8221,11574.78,False,25.03,350.54,92.01,,12534.9,3203,False,0,0
97,44028c,EJU39WY ,Austria,1714315494.0,1714315494,5.0961,46.1374,10363.2,False,250.48,328.69,0.0,,10447.02,1000,False,0,0
98,3c6667,DLH9VT  ,Germany,1714315493.0,1714315493,10.0347,49.2465,7010.4,False,188.42,127.9,0.0,,7139.94,1000,False,0,0
99,3c6666,DLH53U  ,Germany,1714315494.0,1714315494,9.5186,47.7761,9060.18,False,216.84,246.66,5.85,,9212.58,6650,False,0,0
100,a2228b,ASA1057 ,United States,1714315493.0,1714315493,-118.7205,34.6969,6850.38,False,199.28,338.34,11.7,,7040.88,1307,False,0,0
101,ab0f8e,N8111   ,United States,1714315492.0,1714315493,-80.0831,41.9029,2392.68,False,66.05,251.85,0.33,,2461.26,,False,0,0
102,abacd2,UAL461  ,United States,1714315493.0,1714315493,-98.3592,37.2828,10370.82,False,226.81,289.34,0.33,,10500.36,,False,0,0
103,e4943f,GLO7714 ,Brazil,1714315470.0,1714315470,-57.4148,-19.9455,10972.8,False,230.52,292.16,0.0,,11719.56,,False,0,0
104,ad4f72,JBU384  ,United States,1714315494.0,1714315494,-81.3324,29.4145,7536.18,False,227.72,356.89,6.83,,7886.7,,False,0,0
105,4acb04,NSZ5DM  ,Sweden,1714315494.0,1714315494,-1.2813,44.6934,10363.2,False,267.36,23.11,-0.33,,10309.86,2331,False,0,0
106,51116f,MBU6519 ,Estonia,1714315493.0,1714315493,9.8899,53.7527,716.28,False,80.3,152.94,-4.55,,739.14,3371,False,0,0
107,ad3c1f,ASA512  ,United States,1714315494.0,1714315494,-119.4492,35.6187,10668.0,False,257.55,111.44,0.0,,10934.7,1775,False,0,0
108,3d23a3,DELTB   ,Germany,1714315492.0,1714315493,8.8154,51.0172,1615.44,False,50.63,205.26,0.0,,1661.16,1344,False,0,0
109,3c6664,DLH9YX  ,Germany,1714315493.0,1714315493,17.8816,44.0987,10668.0,False,239.44,140.67,0.0,,10919.46,6413,False,0,0
110,abb3b6,AAL875  ,United States,1714315494.0,1714315494,-80.2082,27.5319,10972.8,False,234.06,163.4,0.0,,11430.0,,False,0,1
111,ac83c3,MJS9051 ,United States,1714315494.0,1714315494,-81.29,26.7254,6705.6,False,179.54,322.8,0.0,,7040.88,4656,False,0,0
112,3c6662,DLH3KA  ,Germany,1714315444.0,1714315444,4.7418,52.3027,,True,13.89,129.38,,,,1000,False,0,0
113,3eef2f,D3736   ,Germany,1714315493.0,1714315494,9.8878,51.7992,2781.3,False,9.79,176.99,-0.33,,,5473,False,0,0
114,e8024e,LPE2206 ,Chile,,1714315485,,,,False,213.95,293.98,0.0,,,,False,0,0
115,a950f7,N7MH    ,United States,1714315493.0,1714315493,-80.4476,35.2524,8260.08,False,157.63,182.99,4.88,,8602.98,,False,0,0
116,3c666a,DLH1771 ,Germany,1714315488.0,1714315488,32.2384,34.7001,1516.38,False,143.74,266.92,5.85,,1577.34,5441,False,0,0
117,e80260,LPE2421 ,Chile,1714315493.0,1714315494,-76.9296,-12.6099,5585.46,False,174.93,326.03,-7.8,,5958.84,,False,0,0
118,511171,MBU6449 ,Estonia,1714315493.0,1714315494,-3.1443,40.1519,11574.78,False,260.54,33.56,0.0,,11612.88,5443,False,0,0
119,3c666e,DLH93N  ,Germany,1714315494.0,1714315494,7.6958,47.9058,10530.84,False,197.25,196.83,2.6,,10629.9,0133,False,0,0
120,511172,MBU6584 ,Estonia,1714315494.0,1714315494,-14.9603,31.738,11277.6,False,215.74,213.92,0.0,,11437.62,,False,0,0
121,3c666b,DLH92K  ,Germany,1714315493.0,1714315493,3.1398,40.616,10668.0,False,205.78,208.36,0.0,,10812.78,2502,False,0,0
122,3c6672,DLH32A  ,Germany,1714315274.0,1714315274,8.561,50.043,,True,6.43,289.69,,,,1000,False,0,0
123,48cb15,TVP7266 ,Poland,1714315494.0,1714315494,22.1694,45.6296,10668.0,False,244.2,156.41,0.0,,10911.84,4446,False,0,0
124,e48d5c,AZU2898 ,Brazil,1714315436.0,1714315436,-47.0498,-23.1476,1699.26,False,98.31,47.54,-3.25,,1813.56,,False,0,0
125,3c6671,DLH1293 ,Germany,1714315344.0,1714315344,30.0873,35.7555,10363.2,False,228.6,304.55,-0.33,,10637.52,7236,False,0,0
126,3c6670,DLH11F  ,Germany,1714315493.0,1714315493,6.6824,41.8905,10675.62,False,211.0,225.79,0.0,,10873.74,6663,False,0,0
127,402af3,GBOJS   ,United Kingdom,1714315494.0,1714315494,0.7932,51.6164,525.78,False,36.38,225.0,-2.28,,525.78,,False,0,0
128,a34e9d,DAL1717 ,United States,1714315494.0,1714315494,-107.7376,40.3293,10972.8,False,224.09,256.19,0.0,,11003.28,6222,False,0,0
129,ac234f,UAL1402 ,United States,1714315494.0,1714315494,-85.0257,36.6622,9448.8,False,217.07,69.03,0.0,,9822.18,7467,False,0,0
130,a39bfa,UAL1330 ,United States,1714315494.0,1714315494,-106.1757,40.8192,10972.8,False,223.56,241.25,0.0,,10957.56,1702,False,0,1
131,ac101f,SWA3837 ,United States,1714315494.0,1714315494,-110.0222,34.6462,10972.8,False,207.69,245.72,0.0,,11140.44,,False,0,0
132,a35592,JBU1822 ,United States,1714315493.0,1714315493,-70.7035,42.0505,2590.8,False,144.27,48.18,-3.9,,2667.0,5662,False,0,0
133,471efa,WZZ78MZ ,Hungary,1714315493.0,1714315493,17.9357,59.6576,,True,5.14,45.0,,,,,False,0,0
134,acdffc,DAL774  ,United States,1714315493.0,1714315493,-88.3718,37.3735,9151.62,False,249.11,309.81,0.0,,9479.28,4416,False,0,0
135,471efb,,Hungary,1714315486.0,1714315486,5.3895,51.459,,True,6.17,33.75,,,,,False,0,0
136,a3a538,FFT1115 ,United States,1714315493.0,1714315493,-88.2715,31.0894,10957.56,False,225.25,244.14,0.0,,11369.04,1122,False,0,0
137,e80270,LPE2102 ,Chile,,1714315493,,,,False,209.08,306.19,0.0,,,,False,0,0
138,471efe,WZZ6013 ,Hungary,1714315493.0,1714315494,-0.983,40.8189,10683.24,False,200.95,252.72,0.0,,10744.2,4034,False,0,0
139,ad90a3,AAL1364 ,United States,1714315493.0,1714315493,-98.7407,32.5966,7932.42,False,216.12,264.26,3.25,,8176.26,,False,0,4
140,471eff,WZZ5839 ,Hungary,1714315493.0,1714315494,15.4838,55.118,9296.4,False,229.73,101.23,4.55,,9349.74,6030,False,0,0
141,471efc,WZZ4256 ,Hungary,1714315493.0,1714315493,20.0521,52.5459,2446.02,False,164.7,128.66,-5.85,,2583.18,6510,False,0,4
142,e80277,LPE2407 ,Chile,1714315494.0,1714315494,-77.2104,-11.8802,655.32,False,115.55,75.04,-0.98,,716.28,,False,0,0
143,801663,IGO2362 ,India,1714315493.0,1714315493,77.5756,27.3529,7048.5,False,190.5,333.02,-11.05,,7360.92,,False,0,0
144,801661,IGO89V  ,India,1714315493.0,1714315494,87.2832,23.1666,9144.0,False,203.82,300.32,0.0,,9654.54,1306,False,0,0
145,e80273,LPE2259 ,Chile,1714315493.0,1714315493,-76.7536,-12.1788,4693.92,False,182.38,289.1,-14.96,,5052.06,,False,0,0
146,4b1870,PJZ037  ,Switzerland,1714315494.0,1714315494,11.2287,49.4764,13106.4,False,224.54,292.92,0.0,,13197.84,3550,False,0,0
147,e80275,LPE2130 ,Chile,1714315492.0,1714315493,-78.1706,-10.6721,8679.18,False,228.69,332.97,3.58,,9250.68,,False,0,0
148,a34268,,United States,1714315485.0,1714315485,-122.3029,47.4401,,True,3.09,239.06,,,,,False,0,0
149,44029f,AUA785B ,Austria,1714315493.0,1714315494,25.2322,44.7762,3436.62,False,181.84,118.38,-5.2,,3642.36,1000,False,0,0
150,adecb6,DAL2577 ,United States,1714315493.0,1714315494,-81.4732,42.0537,8808.72,False,226.62,100.6,4.23,,9121.14,7263,False,0,1
151,a4ab11,N40JA   ,United States,1714315493.0,1714315493,-74.1764,40.048,472.44,False,45.33,189.14,-0.33,,495.3,,False,0,0
152,e8026a,LAN462  ,Chile,1714315492.0,1714315492,-61.6938,-34.4217,10972.8,False,174.04,281.08,0.0,,11300.46,0326,False,0,0
153,aae377,SKW3841 ,United States,1714315493.0,1714315494,-82.2087,42.1183,6309.36,False,214.09,101.36,11.7,,6522.72,2567,False,0,0
154,e8026d,LPE2252 ,Chile,1714315478.0,1714315478,-79.5793,-7.1825,11277.6,False,239.51,152.77,0.0,,,,False,0,0
155,ace6e2,AAL1502 ,United States,1714315494.0,1714315494,-87.1863,41.5919,3566.16,False,179.96,302.51,-5.2,,3665.22,3461,False,0,1
156,80165e,AXB1129 ,India,1714315455.0,1714315480,83.6933,20.2191,11582.4,False,213.71,240.91,-0.33,,12298.68,5412,False,0,0
157,e8026c,LAN575  ,Chile,1714315493.0,1714315493,-78.4962,-10.3683,12489.18,False,256.69,165.02,0.0,,,,False,0,0
158,801669,IGO259N ,India,1714315325.0,1714315325,77.4278,11.7359,4038.6,False,210.89,203.13,-8.45,,4404.36,,False,0,0
159,407a3b,GCLNN   ,United Kingdom,1714315494.0,1714315494,7.6422,51.9928,967.74,False,30.11,253.11,-0.33,,975.36,6104,False,0,0
160,402ae1,GBOHA   ,United Kingdom,1714315475.0,1714315475,-1.1962,50.8391,350.52,False,59.03,59.64,0.0,,327.66,,False,0,0
161,a3556f,JBU678  ,United States,1714315493.0,1714315493,-81.4825,30.9187,3909.06,False,179.9,22.53,12.35,,4030.98,,False,0,0
162,3d6008,DFIPS   ,Germany,1714315493.0,1714315493,-3.8875,53.2474,1013.46,False,47.91,266.92,-2.93,,1005.84,1177,False,0,0
163,801672,VTI835  ,India,1714315493.0,1714315494,76.9963,28.4192,1950.72,False,144.13,192.99,13.0,,1965.96,,False,0,0
164,a4c527,RPA4318 ,United States,1714315493.0,1714315493,-89.5432,38.5124,10058.4,False,236.45,61.26,0.0,,10386.06,5541,True,0,0
165,801671,AIC418  ,India,1714315493.0,1714315494,77.314,28.4938,1272.54,False,92.97,283.11,0.0,,1242.06,,False,0,0
166,505f15,ENT4078 ,Slovakia,1714315493.0,1714315494,26.9933,43.2522,12192.0,False,229.45,322.74,0.0,,12428.22,5351,False,0,0
167,0d0aca,VIV868  ,Mexico,1714315493.0,1714315493,-91.9929,35.3296,10668.0,False,227.35,13.34,0.0,,11056.62,4214,False,0,0
168,a94b50,UAL2404 ,United States,1714315493.0,1714315493,-73.5067,39.9656,6332.22,False,225.24,104.96,9.75,,6545.58,2756,False,0,0
169,3d2507,DEMGT   ,Germany,1714315493.0,1714315493,9.4519,53.6749,792.48,False,71.47,99.53,0.65,,800.1,7740,False,0,0
170,acd460,N9259R  ,United States,1714315493.0,1714315493,-82.274,28.4041,1371.6,False,79.74,180.0,-1.95,,1447.8,,False,0,0
171,440256,OEDTN   ,Austria,1714315493.0,1714315493,16.4072,48.2258,419.1,False,47.04,138.99,-0.33,,472.44,,False,0,0
172,a69b92,ASA1    ,United States,1714315493.0,1714315494,-99.7844,45.7239,10972.8,False,228.59,284.6,0.0,,11010.9,0557,False,0,0
173,a892e0,N6510Y  ,United States,1714315492.0,1714315493,-111.9591,33.8023,2103.12,False,71.26,4.97,4.55,,2156.46,,False,0,0
174,440261,OEFDI   ,Austria,1714315493.0,1714315493,10.2187,49.3417,2956.56,False,89.73,120.68,-25.03,,3048.0,0025,False,0,0
175,adda24,AAL1851 ,United States,1714315487.0,1714315487,-92.5835,29.0013,9761.22,False,214.53,270.27,-0.33,,10180.32,,False,0,0
176,a94b4d,UAL480  ,United States,1714315494.0,1714315494,-105.8507,38.9038,7452.36,False,207.55,50.43,-5.53,,7520.94,,False,0,0
177,ace796,N930VT  ,United States,1714315175.0,1714315363,-76.5291,42.3619,1150.62,False,68.95,358.72,-4.55,,1165.86,2455,False,0,0
178,a94b4b,UAL598  ,United States,1714315493.0,1714315493,-99.7599,30.2334,10363.2,False,241.91,341.91,0.65,,10744.2,2451,False,0,0
179,adda23,DAL1704 ,United States,1714315493.0,1714315493,-84.763,34.3718,6522.72,False,217.39,340.36,8.13,,6804.66,,False,0,0
180,3455cb,GES321S ,Spain,1714315494.0,1714315494,-3.522,40.4317,845.82,False,75.22,322.5,-4.55,,899.16,2133,False,0,0
181,4bb5d6,MNB723  ,Turkey,1714315493.0,1714315493,-0.2548,51.8944,601.98,False,62.04,254.12,-3.58,,594.36,6616,False,0,0
182,a02a23,N11CY   ,United States,1714315486.0,1714315486,-84.1442,39.0812,655.32,False,64.79,57.32,-1.95,,662.94,,False,0,0
183,ade106,N9936V  ,United States,1714315404.0,1714315404,-121.2088,44.1246,1188.72,False,41.99,97.04,-3.58,,1203.96,,False,0,0
184,a902ae,RAX357  ,United States,1714315494.0,1714315494,-85.5245,34.2122,11269.98,False,225.2,6.43,0.0,,11704.32,,False,0,0
185,accd69,DAL1302 ,United States,1714315492.0,1714315492,-109.7503,40.2845,10058.4,False,239.84,65.14,0.0,,10111.74,,False,0,0
186,e8020b,LPE2192 ,Chile,1714315493.0,1714315494,-75.8287,-12.6016,8602.98,False,227.01,107.0,5.2,,9212.58,,False,0,0
187,ab649a,DAL289  ,United States,1714315493.0,1714315493,-11.6445,54.6274,10363.2,False,222.09,282.17,0.0,,10119.36,6652,False,0,0
188,a22db8,N24AT   ,United States,1714315493.0,1714315493,-84.0929,34.0079,1036.32,False,90.32,304.32,-3.9,,1120.14,0411,False,0,0
189,3d381b,DETMP   ,Germany,1714315492.0,1714315492,12.8501,48.4386,914.4,False,50.54,38.39,1.63,,982.98,7000,False,0,0
