,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category
63,511154,JAF1VH  ,Estonia,1714313174.0,1714313174,4.5641,50.9302,335.28,False,63.52,245.1,-3.58,,358.14,1000,False,0,0
64,a46e40,DAL946  ,United States,1714313175.0,1714313175,-105.8968,35.5019,10652.76,False,253.17,88.72,0.33,,10736.58,,False,0,0
65,aa56b8,UAL1120 ,United States,1714313175.0,1714313175,-89.8685,35.5073,11582.4,False,231.65,191.01,0.0,,11978.64,6225,False,0,0
66,a1fb33,MXY532  ,United States,1714313174.0,1714313174,-82.2622,28.7755,4091.94,False,164.47,174.08,-8.45,,4297.68,2447,False,0,0
67,c07d1a,HRT373  ,Canada,1714313174.0,1714313174,-80.6923,36.2092,12192.0,False,220.73,178.93,-0.33,,12588.24,0512,False,0,0
68,a3a587,N334JV  ,United States,1714313175.0,1714313175,-81.412,41.0553,617.22,False,63.84,272.31,0.0,,632.46,1200,False,0,0
69,a57b4d,UAL1362 ,United States,1714313175.0,1714313175,-105.9075,40.7228,8458.2,False,230.14,115.13,-5.2,,8542.02,3556,False,0,0
70,aa56b3,UAL2052 ,United States,1714313174.0,1714313175,-80.786,33.3303,11582.4,False,227.21,193.75,0.0,,11978.64,5720,False,0,0
71,a6c8cd,VJA536  ,United States,1714313174.0,1714313174,-79.9197,41.3073,12192.0,False,230.26,182.95,0.0,,12504.42,0525,False,0,0
72,4952c1,TAP72PA ,Portugal,1714313173.0,1714313174,-8.9462,38.9479,3086.1,False,147.34,44.29,17.23,,3131.82,2201,False,0,0
73,ad5628,DAL2843 ,United States,1714313078.0,1714313083,-84.4558,33.6319,266.7,False,70.49,90.84,-2.93,,342.9,1726,False,0,0
74,4952c3,TAP1359 ,Portugal,1714313174.0,1714313175,-3.2865,48.3711,10668.0,False,223.26,203.49,0.0,,10515.6,5405,False,0,0
75,a1c5e0,ENY3327 ,United States,1714313175.0,1714313175,-97.0544,32.9548,457.2,False,70.99,180.0,-4.23,,411.48,,False,0,0
76,a22248,N2368P  ,United States,1714313175.0,1714313175,-81.3282,28.5391,152.4,False,31.24,252.76,2.6,,213.36,,False,0,0
77,801626,AIC610  ,India,1714313156.0,1714313156,77.7157,13.192,,True,7.2,270.0,,,,,False,0,0
78,acdfab,DAL2052 ,United States,1714313175.0,1714313175,-83.3512,34.1823,6164.58,False,224.33,54.05,6.83,,6469.38,2557,False,0,1
79,4952c6,TAP1242 ,Portugal,1714313160.0,1714313169,-9.1415,38.765,,True,0.0,264.38,,,,,False,0,0
80,a0e250,AAL356  ,United States,1714313164.0,1714313175,-112.0014,33.4373,,True,0.0,267.19,,,,,False,0,0
81,4952c8,TAP834A ,Portugal,1714313174.0,1714313175,7.0113,40.6915,11574.78,False,242.73,93.4,0.0,,11788.14,2230,False,0,0
82,4b180c,SWR2411 ,Switzerland,1714313174.0,1714313174,9.5587,44.3627,11582.4,False,223.1,313.22,-0.33,,11772.9,5526,False,0,0
83,acf9cf,SCA35   ,United States,1714313174.0,1714313174,-112.1932,33.7981,1821.18,False,45.1,332.85,0.0,,1836.42,,False,0,0
84,488252,SAH48P  ,Poland,1714313174.0,1714313174,-3.5087,38.013,9730.74,False,264.34,39.23,3.25,,9784.08,,False,0,0
85,407a05,EZY2613 ,United Kingdom,1714313174.0,1714313174,10.9051,47.665,11277.6,False,221.99,131.34,-0.33,,11422.38,2256,False,0,0
86,801631,IGO76N  ,India,1714313174.0,1714313174,78.4816,13.8935,4572.0,False,123.99,40.96,0.0,,4762.5,,False,0,0
87,a72530,VNT56   ,United States,1714313175.0,1714313175,-111.9071,33.6249,,True,7.2,225.0,,,,,False,0,0
88,ae26a1,C6575   ,United States,1714313113.0,1714313113,-74.6429,39.209,-15.24,False,43.47,200.79,-0.33,,45.72,,False,0,13
89,407a06,EZY3059 ,United Kingdom,1714313175.0,1714313175,2.18,52.5506,10683.24,False,232.23,111.85,-0.98,,10523.22,5204,False,0,0
90,a46e35,DAL800  ,United States,1714313175.0,1714313175,-102.6812,42.1279,10363.2,False,224.43,265.66,0.0,,10332.72,6704,False,0,0
91,39de40,TVF50NR ,France,1714313174.0,1714313174,1.312,41.1731,11582.4,False,251.62,6.46,0.33,,11689.08,1476,False,0,0
92,4b180a,SWR4GV  ,Switzerland,1714313175.0,1714313175,9.0398,47.5498,2560.32,False,117.81,202.87,-5.85,,2659.38,1000,False,0,0
93,4b180b,SWR11H  ,Switzerland,1714313175.0,1714313175,6.3225,46.2412,3459.48,False,160.69,38.63,-8.45,,3550.92,1064,False,0,0
94,80166c,VTI021  ,India,1714311347.0,1714313142,41.4949,41.5548,11574.78,False,241.27,262.53,-1.3,,11986.26,3203,False,0,0
95,3c6669,DLH5LX  ,Germany,1714313174.0,1714313174,13.2578,44.1919,10668.0,False,217.23,165.6,-0.33,,10896.6,1000,False,0,1
96,44028c,EJU39WY ,Austria,1714313175.0,1714313175,9.7081,42.8105,11437.62,False,218.57,296.26,6.83,,11658.6,1000,False,0,0
97,ab0f8e,N8111   ,United States,1714313175.0,1714313175,-78.3198,42.3322,2377.44,False,64.42,251.85,0.0,,2430.78,,False,0,0
98,8a02d3,GIA193  ,Indonesia,1714313174.0,1714313174,104.3295,-2.0841,10668.0,False,227.78,140.77,0.0,,11452.86,4721,False,0,0
99,4952b3,TAP291  ,Portugal,1714313173.0,1714313173,-0.7321,35.1774,11887.2,False,245.59,133.9,0.0,,12115.8,3374,False,0,0
100,4acb01,NSZ3158 ,Sweden,1714313175.0,1714313175,22.2543,59.459,9700.26,False,246.25,59.63,-15.28,,9654.54,0263,False,0,0
101,e4943f,GLO7714 ,Brazil,1714313175.0,1714313175,-52.6755,-21.6722,10972.8,False,226.58,290.33,0.0,,11696.7,,False,0,0
102,4acb03,NSZ2CP  ,Sweden,1714313175.0,1714313175,17.6697,58.8792,5806.44,False,200.63,22.62,-5.2,,5875.02,2301,False,0,0
103,4acb04,NSZ5DM  ,Sweden,1714313174.0,1714313174,-3.4505,39.4972,10363.2,False,267.37,7.74,0.0,,10378.44,,False,0,0
104,51116f,MBU6519 ,Estonia,1714313174.0,1714313174,3.8202,50.8714,11879.58,False,255.45,46.47,0.0,,11811.0,3371,False,0,0
105,e80252,LPE2434 ,Chile,1714313134.0,1714313134,-77.1149,-12.0206,,True,25.72,149.06,,,,,False,0,0
106,ad3c1f,ASA512  ,United States,1714313019.0,1714313022,-122.3803,37.6175,,True,0.77,278.44,,,,,False,0,0
107,3d23a3,DELTB   ,Germany,1714313175.0,1714313175,9.0102,52.1148,1524.0,False,61.07,173.71,0.33,,1554.48,1344,False,0,0
108,e80259,LPE2384 ,Chile,1714313174.0,1714313174,-76.4487,-7.5569,11277.6,False,228.21,6.21,0.0,,12085.32,,False,0,0
109,3c6664,DLH9YX  ,Germany,1714313175.0,1714313175,12.9934,47.6272,7124.7,False,224.76,130.54,5.53,,7322.82,6413,False,0,0
110,ab0361,AAL1497 ,United States,1714313174.0,1714313175,-84.5345,39.138,1226.82,False,121.41,0.49,-3.25,,1287.78,2251,False,0,0
111,abb3b6,AAL875  ,United States,1714313175.0,1714313175,-81.0244,32.2214,10972.8,False,228.43,180.77,0.0,,11376.66,,False,0,1
112,3c6662,DLH3KA  ,Germany,1714313174.0,1714313175,7.8789,51.6918,10172.7,False,217.26,313.37,-7.48,,10149.84,1000,False,0,0
113,3c6677,DLH882  ,Germany,1714313174.0,1714313174,21.9655,57.6107,10660.38,False,240.77,58.72,0.0,,10584.18,7725,False,0,0
114,a2d2eb,ENY3376 ,United States,1714313174.0,1714313174,-112.1549,34.1598,4640.58,False,191.59,168.54,-7.8,,4732.02,,False,0,0
115,e4944e,TAM3459 ,Brazil,1714312977.0,1714312977,-46.5433,-23.4538,1036.32,False,82.04,73.61,-3.9,,1120.14,,False,0,0
116,511171,MBU6449 ,Estonia,1714313174.0,1714313175,-8.0092,36.4363,10980.42,False,253.92,39.66,0.0,,10995.66,5443,False,0,0
117,511172,MBU6584 ,Estonia,1714313117.0,1714313117,-11.6554,35.7196,11277.6,False,230.72,215.75,0.0,,11315.7,0612,False,0,0
118,3c666b,DLH92K  ,Germany,1714313174.0,1714313175,5.5368,44.4314,10668.0,False,196.87,197.49,-0.33,,10774.68,2502,False,0,0
119,4952a6,TAP88TM ,Portugal,1714313045.0,1714313045,-9.1315,38.7756,,True,0.39,78.75,,,,3354,False,0,0
120,a45b5b,N380AS  ,United States,1714313174.0,1714313175,-75.8723,39.8378,1440.18,False,89.73,62.7,-0.33,,1508.76,3610,False,0,0
121,e80267,LPE2272 ,Chile,1714313175.0,1714313175,-78.65,-9.754,10972.8,False,225.02,332.79,0.0,,9867.9,,False,0,0
122,3d23b9,DELTX   ,Germany,1714313174.0,1714313175,10.0727,53.6511,640.08,False,43.95,152.84,1.3,,670.56,7006,False,0,0
123,3c6672,DLH32A  ,Germany,1714313174.0,1714313174,7.9242,47.0609,10378.44,False,271.17,38.07,0.33,,10462.26,1000,False,0,0
124,48cb15,TVP7266 ,Poland,1714313175.0,1714313175,19.8375,50.266,10668.0,False,229.4,162.38,0.0,,10835.64,4446,False,0,0
125,3c6671,DLH1293 ,Germany,1714313100.0,1714313169,35.4908,33.8182,,True,0.0,45.0,,,,,False,0,0
126,3c6670,DLH11F  ,Germany,1714313174.0,1714313175,10.352,45.3257,10660.38,False,207.07,212.62,0.0,,10850.88,6663,False,0,0
127,ac234a,GPD102  ,United States,1714313174.0,1714313174,-65.5418,18.367,3703.32,False,94.98,105.39,5.2,,3870.96,,False,0,0
128,402af3,GBOJS   ,United Kingdom,1714313174.0,1714313174,-0.5529,51.6184,365.76,False,44.25,342.41,-1.3,,365.76,,False,0,0
129,a34e9d,DAL1717 ,United States,1714313175.0,1714313175,-101.7709,41.8111,10965.18,False,223.09,256.12,-0.33,,10980.42,6222,True,0,0
130,ac234f,UAL1402 ,United States,1714313175.0,1714313175,-89.7895,34.1505,9448.8,False,224.18,55.47,0.0,,9814.56,7467,False,0,0
131,80164f,AIC884  ,India,1714313175.0,1714313175,76.4628,28.2427,5379.72,False,200.72,59.16,-8.13,,5585.46,,False,0,0
132,a39bfa,UAL1330 ,United States,1714313175.0,1714313175,-100.499,42.7364,10972.8,False,216.11,250.1,0.0,,10972.8,1702,False,0,1
133,ac101f,SWA3837 ,United States,1714313174.0,1714313174,-104.8727,35.2456,11582.4,False,213.31,250.56,0.0,,11704.32,,False,0,0
134,a35592,JBU1822 ,United States,1714313174.0,1714313174,-74.7924,39.2267,11277.6,False,226.1,28.84,0.0,,11635.74,5662,False,0,0
135,3c667a,DLH6UX  ,Germany,1714313174.0,1714313175,10.3455,48.0474,9227.82,False,226.66,324.79,-4.88,,9380.22,1000,False,0,0
136,acdffc,DAL774  ,United States,1714313174.0,1714313175,-84.1821,33.8365,2956.56,False,187.38,347.8,0.33,,3101.34,,False,0,0
137,a3a538,FFT1115 ,United States,1714313174.0,1714313174,-84.2841,33.596,1600.2,False,129.96,143.86,16.26,,1684.02,,False,0,0
138,471efe,WZZ6013 ,Hungary,1714313174.0,1714313175,4.5468,41.0895,10668.0,False,215.43,277.69,0.0,,10858.5,4034,False,0,0
139,471efc,WZZ4256 ,Hungary,1714313175.0,1714313175,13.3474,55.2942,5646.42,False,202.0,116.96,11.7,,5715.0,6510,False,0,4
140,e80276,LPE2365 ,Chile,,1714313174,,,,False,224.82,323.65,0.0,,,,False,0,0
141,801661,IGO89V  ,India,1714313162.0,1714313173,88.4403,22.642,83.82,True,0.0,275.62,,,,1306,False,0,0
142,3c666f,DLH1EJ  ,Germany,1714312864.0,1714312864,8.5339,50.0459,106.68,False,67.86,250.05,-3.9,,175.26,1000,False,0,0
143,801662,IGO1054 ,India,1714313172.0,1714313172,78.9487,27.8738,7978.14,False,208.93,297.57,-7.8,,8343.9,,False,0,0
144,ac3688,SWA5310 ,United States,1714313174.0,1714313175,-95.1424,39.6417,3086.1,False,149.92,136.39,-1.95,,3078.48,1451,False,0,0
145,4b1870,PJZ037  ,Switzerland,1714313175.0,1714313175,17.6552,47.6703,13106.4,False,223.61,294.03,0.33,,13289.28,2651,False,0,0
146,44029f,AUA785B ,Austria,1714313175.0,1714313175,19.5328,47.3262,10576.56,False,238.67,133.95,6.18,,10805.16,1000,False,0,0
147,e8026e,LPE2025 ,Chile,1714313146.0,1714313146,-77.1101,-12.0224,,True,0.0,75.94,,,,,False,0,0
148,ace6e2,AAL1502 ,United States,1714313174.0,1714313174,-81.3487,41.0766,9753.6,False,218.27,274.46,0.0,,10088.88,3461,False,0,1
149,80165e,AXB1129 ,India,1714313175.0,1714313175,87.709,22.2632,6225.54,False,185.29,251.72,8.13,,6537.96,1365,False,0,0
150,ac1042,SWA482  ,United States,1714313175.0,1714313175,-114.8868,36.0736,1737.36,False,120.89,270.0,-6.18,,1760.22,,False,0,0
151,407a3b,GCLNN   ,United Kingdom,1714313175.0,1714313175,8.6422,52.2133,998.22,False,32.49,246.68,-0.33,,998.22,7000,False,0,0
152,3d6008,DFIPS   ,Germany,1714313174.0,1714313174,-3.9375,53.2679,944.88,False,50.39,243.96,-0.33,,937.26,1177,False,0,0
153,3442c2,ANE8519 ,Spain,1714313175.0,1714313175,1.9517,38.9425,3048.0,False,149.31,63.61,-0.65,,3116.58,,False,0,0
154,e8027a,LAN602  ,Chile,1714313175.0,1714313175,-117.8654,33.6186,2667.0,False,135.35,316.23,-3.25,,2720.34,5234,False,0,0
155,a4c527,RPA4318 ,United States,1714313174.0,1714313174,-92.3011,34.7288,922.02,False,125.43,331.86,17.56,,960.12,,False,0,0
156,505f15,ENT4078 ,Slovakia,1714313174.0,1714313174,30.1993,39.0498,12192.0,False,231.5,323.13,0.65,,12458.7,,False,0,0
157,a88072,NKS1270 ,United States,1714313174.0,1714313174,-97.2817,33.2548,1455.42,False,126.67,119.17,-6.83,,1463.04,,False,0,0
158,0d0aca,VIV868  ,Mexico,1714313169.0,1714313174,-94.8014,31.0282,10652.76,False,230.87,28.34,0.0,,11079.48,4214,False,0,0
159,440256,OEDTN   ,Austria,1714313174.0,1714313174,15.2927,49.0927,2293.62,False,54.15,141.17,-0.33,,2377.44,,False,0,0
160,a69b92,ASA1    ,United States,1714313175.0,1714313175,-93.7826,44.278,10972.8,False,201.58,281.48,0.0,,11163.3,0557,False,0,0
161,a4b294,RPA4762 ,United States,1714313174.0,1714313175,-86.1948,35.7651,3855.72,False,175.14,312.5,-9.1,,4046.22,,False,0,0
162,a7bbe9,JBU365  ,United States,1714313002.0,1714313068,-81.394,26.8341,1805.94,False,138.5,182.34,-8.78,,1973.58,1334,False,0,0
163,440261,OEFDI   ,Austria,1714313175.0,1714313175,10.2635,49.3332,1432.56,False,60.19,67.38,6.18,,1508.76,0025,False,0,0
164,a94b4d,UAL480  ,United States,1714313174.0,1714313174,-105.7797,34.5962,10363.2,False,218.75,339.78,0.33,,10462.26,7374,False,0,0
165,adda24,AAL1851 ,United States,1714313172.0,1714313173,-87.6097,28.262,9761.22,False,221.29,292.99,0.0,,10172.7,,False,0,0
166,ace796,N930VT  ,United States,1714313174.0,1714313175,-77.6357,40.1475,7924.8,False,155.29,20.36,0.0,,8206.74,2455,False,0,0
167,a94b4b,UAL598  ,United States,1714313174.0,1714313174,-96.1888,28.0713,9753.6,False,225.54,261.87,0.0,,10180.32,,False,0,0
168,4b187d,SWR72   ,Switzerland,1714313108.0,1714313115,-14.6193,54.9324,11582.4,False,230.72,287.38,0.0,,11399.52,3066,False,0,0
169,4845c0,HNL16B  ,Kingdom of the Netherlands,1714313174.0,1714313174,4.7695,52.9132,175.26,False,44.23,213.14,4.55,,167.64,,False,0,8
170,3455cb,GES321S ,Spain,1714313174.0,1714313174,-2.3895,42.7477,10668.0,False,193.17,241.18,-0.33,,10629.9,2133,False,0,0
171,4b187f,SWR154  ,Switzerland,1714313173.0,1714313174,55.669,25.328,11887.2,False,280.87,107.04,0.0,,12458.7,7225,False,0,0
172,4bb5d6,MNB723  ,Turkey,1714313174.0,1714313174,4.2338,51.1441,10363.2,False,222.95,295.86,0.0,,10271.76,6616,False,0,0
173,ade106,N9936V  ,United States,1714313162.0,1714313166,-121.0922,43.9731,1455.42,False,61.12,45.68,0.98,,1463.04,,False,0,0
174,3c65ad,DLH762  ,Germany,1714313174.0,1714313174,46.8036,40.9067,11887.2,False,238.69,104.1,0.0,,12283.44,4362,False,0,6
175,ada4bc,N9787T  ,United States,1714313175.0,1714313175,-77.642,41.392,3299.46,False,61.07,124.36,0.98,,3413.76,6340,False,0,0
176,ab649a,DAL289  ,United States,1714313175.0,1714313175,-3.7041,53.6166,9753.6,False,240.89,277.73,0.0,,9494.52,6652,False,0,0
177,a22db8,N24AT   ,United States,,1714313170,,,,False,83.58,24.36,-0.33,,,,False,0,0
178,3d381b,DETMP   ,Germany,1714313175.0,1714313175,12.649,48.9592,883.92,False,69.1,309.26,0.0,,960.12,7000,False,0,0
179,440248,EJU59KE ,Austria,1714313175.0,1714313175,3.303,50.4542,1165.86,False,145.91,50.87,-3.58,,1211.58,1000,False,0,0
180,3455d9,VOE6VT  ,Spain,1714313175.0,1714313175,11.4315,45.5576,7802.88,False,196.93,264.45,8.45,,8008.62,0265,False,0,1
181,aa30ef,N756GF  ,United States,1714313173.0,1714313173,-80.8394,35.6287,670.56,False,64.19,332.82,-1.95,,739.14,,False,0,0
182,4b1886,SWR242  ,Switzerland,1714312746.0,1714313172,38.0917,39.8194,11887.2,False,227.79,117.43,0.0,,11971.02,3025,False,0,0
183,3c65c2,,Germany,,1714312905,,,,False,5.92,67.5,,,,,False,0,0
184,3c65c1,DLH65C  ,Germany,1714313175.0,1714313175,16.4621,45.1543,11277.6,False,239.14,133.0,0.0,,11529.06,6422,False,0,0
185,3455d5,IBE6461 ,Spain,1714313174.0,1714313174,-24.5795,36.7592,10058.4,False,243.32,249.84,0.0,,10370.82,,False,0,6
186,3455d6,VOE80MM ,Spain,1714313174.0,1714313174,2.4096,48.7288,160.02,False,65.15,254.43,-3.25,,205.74,1000,False,0,1
187,470bc8,FCA2MA  ,Hungary,1714313174.0,1714313174,9.5426,45.7464,8945.88,False,176.2,84.64,5.85,,9136.38,1000,False,0,0
188,470bc9,FCA1MB  ,Hungary,1714313174.0,1714313174,5.6103,46.6416,4465.32,False,163.04,101.1,-7.48,,4541.52,1000,False,0,0
189,a83e86,JBU1266 ,United States,1714313175.0,1714313175,-80.6776,27.1731,6408.42,False,226.27,339.5,-6.18,,6774.18,4113,False,0,0
190,4b1882,SWR14V  ,Switzerland,1714313175.0,1714313175,-11.999,54.4262,10972.8,False,230.4,289.57,0.0,,10767.06,3034,False,0,0
