,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category
18,801640,AIC802  ,India,1714315184.0,1714315184,77.6599,13.9733,10980.42,False,232.34,3.05,-0.33,,11689.08,,False,0,0
19,a665b9,LXJ511  ,United States,1714315184.0,1714315184,-81.35,29.7314,13716.0,False,232.32,357.08,0.0,,14173.2,,False,0,0
20,880459,AIQ3259 ,Thailand,1714315177.0,1714315185,101.9369,15.3862,7315.2,False,217.34,217.98,-0.33,,7863.84,,False,0,0
21,801643,AXB1643 ,India,1714315184.0,1714315184,81.1059,14.4718,11079.48,False,231.65,222.12,-8.78,,11803.38,,False,0,0
22,880453,AIQ523  ,Thailand,1714315148.0,1714315148,100.8531,12.1273,10972.8,False,238.88,227.62,0.0,,11803.38,,False,0,0
23,80162e,VTI813  ,India,1714315185.0,1714315185,78.4058,15.6118,10668.0,False,236.6,188.38,0.0,,11346.18,,False,0,0
24,a678e5,JTZ516  ,United States,1714315183.0,1714315185,-115.1603,36.0996,,True,0.0,112.5,,,,,False,0,0
25,e49405,GLO7682 ,Brazil,1714315019.0,1714315025,-55.7908,-32.4853,11582.4,False,188.17,223.12,-0.33,,12054.84,,False,0,0
26,a34230,EJA309  ,United States,1714315185.0,1714315185,-74.1926,40.3067,5105.4,False,183.0,174.35,0.33,,5288.28,3040,False,0,0
27,a21b85,EPI235  ,United States,1714315185.0,1714315185,-81.1578,28.9489,807.72,False,44.8,291.56,-1.3,,883.92,,False,0,0
28,4b1805,SWR5KP  ,Switzerland,1714315184.0,1714315184,4.9099,52.2537,1463.04,False,139.53,92.32,8.13,,1447.8,1000,False,0,0
29,39d228,FHURI   ,France,1714315184.0,1714315184,8.7969,39.8778,3352.8,False,95.71,333.85,0.0,,3512.82,,False,0,0
30,a34e6a,ENY3650 ,United States,1714315185.0,1714315185,-82.0509,26.4512,8572.5,False,233.7,131.16,-9.43,,9014.46,4013,False,0,0
31,4b1806,SWR210A ,Switzerland,1714315184.0,1714315184,5.9164,45.9666,4015.74,False,192.1,46.09,-11.7,,4114.8,1000,False,0,0
32,aa56d4,UAL1306 ,United States,1714315184.0,1714315184,-76.7006,43.0872,10972.8,False,203.06,262.14,0.0,,11269.98,3462,False,0,0
33,a90ea8,DAL2343 ,United States,1714315184.0,1714315184,-81.3112,27.1225,8481.06,False,236.96,323.65,6.83,,8869.68,6057,False,0,0
34,4b1807,SWR175D ,Switzerland,1714315184.0,1714315184,12.4883,55.5071,1584.96,False,126.67,216.08,15.61,,1623.06,5662,False,0,0
35,4b1809,SWR9TG  ,Switzerland,1714315185.0,1714315185,8.5557,47.4544,,True,0.0,185.62,,,,2000,False,0,0
36,51111e,JAF9MH  ,Estonia,1714315185.0,1714315185,1.4769,48.8224,10668.0,False,203.0,233.45,0.0,,10538.46,7143,False,0,0
37,801647,IGO277W ,India,1714315185.0,1714315185,78.6707,27.6439,9646.92,False,272.5,112.89,8.13,,10066.02,,False,0,0
38,4b1800,SWR1958 ,Switzerland,1714315185.0,1714315185,5.7977,44.884,10668.0,False,182.86,199.05,0.0,,10797.54,3042,False,0,0
39,4b1801,SWR2MX  ,Switzerland,1714315184.0,1714315185,9.4213,47.6701,4663.44,False,163.12,243.6,-13.0,,4800.6,1000,False,0,0
40,801657,AIC667  ,India,1714315038.0,1714315040,77.0924,10.0136,8534.4,False,214.72,150.43,-8.78,,9060.18,,False,0,0
41,aa9f3f,SWA4128 ,United States,1714315185.0,1714315185,-111.5804,33.7881,4274.82,False,171.67,237.36,0.33,,4351.02,3602,False,0,0
42,4952cb,TAP782  ,Portugal,1714315184.0,1714315184,3.1955,50.506,10995.66,False,258.53,35.52,2.93,,10904.22,1165,False,0,0
43,80163f,VTI722  ,India,1714315184.0,1714315185,79.405,27.7864,8953.5,False,213.62,292.37,-11.05,,9334.5,,False,0,0
44,acdfa0,WUP929  ,United States,1714315161.0,1714315183,-80.9203,37.7908,8724.9,False,223.15,222.85,-8.13,,9060.18,1716,False,0,0
45,00b22c,SAA041  ,South Africa,1714315082.0,1714315083,28.2477,-26.1664,1584.96,False,71.65,15.83,-3.58,,1744.98,,False,0,0
46,a928ba,CWG69   ,United States,1714315184.0,1714315184,-10.4963,53.0456,7094.22,False,206.73,291.46,5.85,,6964.68,,False,0,0
47,acdfa3,ASA458  ,United States,1714315184.0,1714315185,-106.3516,40.9271,10972.8,False,225.84,256.03,0.33,,10988.04,7056,False,0,0
48,a10e8b,UAL1913 ,United States,1714315169.0,1714315185,-93.9306,31.0143,9395.46,False,212.83,225.88,-4.88,,9768.84,5625,False,0,0
49,511163,IGO260F ,Estonia,1714315184.0,1714315184,76.5615,27.8441,5135.88,False,216.73,215.73,4.88,,5334.0,,False,0,0
50,ac230c,N881RJ  ,United States,1714315184.0,1714315184,-82.2982,27.1778,640.08,False,58.1,73.01,0.0,,746.76,5201,False,0,0
51,511167,ESSKI   ,Estonia,1714315008.0,1714315008,24.815,59.4168,,True,1.29,92.81,,,,,False,0,0
52,402ab6,GBOIL   ,United Kingdom,1714315184.0,1714315185,-2.5775,53.644,655.32,False,48.49,162.72,-2.93,,632.46,7365,False,0,0
53,a4d87f,N411GT  ,United States,1714315185.0,1714315185,-82.8453,27.8411,1920.24,False,82.07,355.33,0.0,,2034.54,0154,False,0,0
54,abacb6,SCX941  ,United States,1714315185.0,1714315185,-85.0865,31.019,12496.8,False,240.67,138.99,0.0,,12923.52,1156,False,0,0
55,ac96be,AAL1220 ,United States,1714315184.0,1714315184,-100.3989,29.7329,10066.02,False,204.52,277.66,0.0,,10431.78,3522,False,0,0
56,aa69db,ENY3641 ,United States,1714315184.0,1714315184,-97.6112,33.8593,4815.84,False,179.21,163.49,-8.13,,4930.14,,False,0,1
57,ab76eb,JRE838  ,United States,1714315184.0,1714315185,-87.9695,29.5658,9753.6,False,198.0,309.73,0.0,,10142.22,2315,False,0,0
58,511159,JAF44J  ,Estonia,1714315185.0,1714315185,0.6993,48.3983,10050.78,False,206.09,234.96,0.33,,9936.48,7115,False,0,0
59,a6eb12,LXJ545  ,United States,,1714315175,,,,False,0.0,171.56,,,,,False,0,0
60,4952c9,TAP831  ,Portugal,1714315185.0,1714315185,-7.1916,39.2467,11163.3,False,225.79,245.07,-4.55,,11155.68,4026,False,0,0
61,a5e550,N4793F  ,United States,1714315185.0,1714315185,-122.299,47.5273,-30.48,False,3.45,63.43,0.0,,-15.24,,False,0,0
62,a09273,N136KY  ,United States,1714315184.0,1714315184,-71.1478,42.3397,182.88,False,50.04,75.11,-1.63,,198.12,,False,0,0
63,a46e40,DAL946  ,United States,1714315184.0,1714315184,-100.3319,35.8839,10668.0,False,248.83,83.95,-0.33,,10782.3,,False,0,0
64,aa56b8,UAL1120 ,United States,1714315184.0,1714315184,-90.1869,31.2733,11887.2,False,232.67,177.97,-0.33,,12298.68,6225,False,0,0
65,c07d1a,HRT373  ,Canada,1714315184.0,1714315184,-81.0205,32.3805,12192.0,False,213.1,181.94,0.0,,12618.72,0512,False,0,0
66,a57b4d,UAL1362 ,United States,1714315075.0,1714315075,-104.6803,39.8602,,True,6.43,118.12,,,,5312,False,0,0
67,ad5623,AAL2599 ,United States,1714315185.0,1714315185,-115.4152,34.785,11277.6,False,264.5,91.34,0.0,,11521.44,6716,False,0,0
68,aa56b4,UAL2161 ,United States,1714315184.0,1714315184,-90.3043,29.8865,9753.6,False,216.45,257.65,0.0,,10142.22,,False,0,0
69,aa56b3,UAL2052 ,United States,1714315184.0,1714315184,-81.1087,29.2403,11582.4,False,231.48,158.62,0.0,,12024.36,5720,False,0,0
70,a6c8cd,VJA536  ,United States,1714315184.0,1714315184,-80.665,37.2309,12192.0,False,231.74,195.05,0.0,,12550.14,3655,False,0,0
71,ad3c27,DAL2223 ,United States,1714315179.0,1714315184,-82.5465,30.6641,6195.06,False,220.7,359.87,10.08,,6515.1,,False,0,1
72,4952c1,TAP72PA ,Portugal,1714315185.0,1714315185,-5.5746,42.0551,11590.02,False,240.65,26.4,-0.33,,11559.54,2201,False,0,0
73,4952c3,TAP1359 ,Portugal,1714315180.0,1714315181,-5.5539,44.6515,10675.62,False,227.17,203.49,0.0,,10576.56,5405,False,0,0
74,801625,AIC661  ,India,1714315184.0,1714315184,75.127,13.7727,11277.6,False,234.67,153.72,0.33,,11986.26,,False,0,0
75,a22248,N2368P  ,United States,1714315183.0,1714315183,-81.5513,28.3352,243.84,False,17.76,79.99,-1.95,,259.08,,False,0,0
76,801626,AIC610  ,India,1714315148.0,1714315161,76.3799,15.4525,11582.4,False,226.47,322.66,0.0,,12313.92,,False,0,0
77,acdfab,DAL2052 ,United States,1714315184.0,1714315184,-79.2517,36.6022,10066.02,False,227.58,56.53,0.33,,10462.26,2557,False,0,1
78,4952c6,TAP1242 ,Portugal,1714315185.0,1714315185,-6.8188,40.4114,11399.52,False,244.25,50.81,3.25,,11376.66,5444,False,0,0
79,a0e250,AAL356  ,United States,1714315185.0,1714315185,-110.6608,33.6871,6446.52,False,219.95,71.73,2.6,,6591.3,,False,0,0
80,4952c8,TAP834A ,Portugal,1714315185.0,1714315185,11.8485,42.0246,2164.08,False,143.4,55.97,-6.18,,2308.86,2230,False,0,0
81,a33b23,UPS237  ,United States,1714315184.0,1714315184,-74.4684,40.0294,6385.56,False,227.31,57.1,11.05,,6591.3,1137,False,0,0
82,4b180c,SWR2411 ,Switzerland,1714315185.0,1714315185,6.3928,46.431,1912.62,False,77.49,225.81,-4.23,,1996.44,1000,False,0,0
83,acf9cf,SCA35   ,United States,1714315185.0,1714315185,-112.487,34.546,3009.9,False,43.75,2.02,0.0,,3055.62,,False,0,0
84,488252,SAH48P  ,Poland,1714315184.0,1714315184,-1.0803,42.1051,12192.0,False,251.11,28.25,0.0,,12260.58,4665,False,0,0
85,407a05,EZY2613 ,United Kingdom,1714315184.0,1714315184,15.5347,45.0427,11902.44,False,231.03,135.99,-0.33,,12138.66,2256,False,0,0
86,801631,IGO76N  ,India,1714315133.0,1714315133,80.0293,15.6519,4564.38,False,133.42,41.25,-0.33,,4762.5,,False,0,0
87,a72530,VNT56   ,United States,1714315184.0,1714315184,-109.2826,36.0244,11277.6,False,252.09,52.55,0.33,,11384.28,,False,0,0
88,a7cea1,N6019Z  ,United States,1714315100.0,1714315100,-86.2516,40.041,,True,36.01,185.62,,,,,False,0,0
89,ac2f5a,SWA3306 ,United States,1714315175.0,1714315176,-115.1614,36.0849,640.08,False,73.19,24.94,-0.65,,632.46,,False,0,0
90,ae26a1,C6575   ,United States,1714315155.0,1714315177,-74.6461,39.4089,121.92,False,54.58,11.42,0.33,,167.64,,False,0,13
91,ad694c,SWA6489 ,United States,1714315185.0,1714315185,-73.2924,39.3636,12192.0,False,249.1,216.35,0.0,,12527.28,,False,0,0
92,407a06,EZY3059 ,United Kingdom,1714315184.0,1714315184,8.0775,50.684,11277.6,False,227.55,120.28,0.0,,11308.08,5204,False,0,0
93,a46e35,DAL800  ,United States,1714315173.0,1714315173,-108.0361,41.8439,10363.2,False,211.44,270.14,0.0,,10370.82,6704,False,0,0
94,39de40,TVF50NR ,France,1714315184.0,1714315184,1.2228,45.7383,10972.8,False,256.79,356.09,0.0,,10957.56,1476,False,0,0
95,a2222d,N2367X  ,United States,1714315163.0,1714315163,-71.2618,41.9418,579.12,False,56.32,163.55,-2.28,,586.74,,False,0,0
96,7c6b13,JST217  ,Australia,1714315184.0,1714315184,144.7097,-37.7702,2407.92,False,181.59,114.97,5.53,,2514.6,1422,False,0,0
97,3c6669,DLH5LX  ,Germany,1714314917.0,1714314918,14.4742,41.268,3566.16,False,134.99,143.52,-9.75,,3741.42,1000,False,0,1
98,80166c,VTI021  ,India,1714314821.0,1714315184,34.4079,44.8564,11574.78,False,26.69,332.45,89.41,,12534.9,3203,False,0,0
99,44028c,EJU39WY ,Austria,1714315185.0,1714315185,5.6219,45.5605,11430.0,False,240.73,327.12,-4.88,,11536.68,1000,False,0,0
100,3c6667,DLH9VT  ,Germany,1714315184.0,1714315184,9.4008,49.5663,6827.52,False,191.18,127.46,7.48,,6926.58,1000,False,0,0
101,3c6666,DLH53U  ,Germany,1714315185.0,1714315185,10.3762,47.9795,7536.18,False,219.78,254.66,4.55,,7711.44,6650,False,0,0
102,a2228b,ASA1057 ,United States,1714315184.0,1714315184,-118.4982,34.2325,2956.56,False,138.62,338.67,14.31,,3002.28,1307,False,0,0
103,ab0f8e,N8111   ,United States,1714315184.0,1714315184,-79.8474,41.9625,2392.68,False,66.38,251.0,0.33,,2461.26,,False,0,0
104,abacd2,UAL461  ,United States,1714315184.0,1714315184,-97.5885,37.0627,9715.5,False,238.09,289.96,4.55,,9860.28,,False,0,0
105,e4943f,GLO7714 ,Brazil,1714315185.0,1714315185,-56.8307,-20.1676,10972.8,False,232.43,291.97,0.0,,11719.56,,False,0,0
106,ad4f72,JBU384  ,United States,1714315185.0,1714315185,-81.2407,28.8143,4899.66,False,206.71,343.37,9.43,,5135.88,,False,0,0
107,4acb04,NSZ5DM  ,Sweden,1714315185.0,1714315185,-1.678,44.0159,10363.2,False,263.33,24.71,0.0,,10325.1,2331,False,0,0
108,51116f,MBU6519 ,Estonia,1714315184.0,1714315184,9.4143,53.7368,2042.16,False,157.31,59.33,-4.23,,2072.64,3371,False,0,0
109,ad3c1f,ASA512  ,United States,1714315185.0,1714315185,-120.1638,36.0349,10668.0,False,258.78,128.62,0.0,,10934.7,1775,False,0,0
110,3d23a3,DELTB   ,Germany,1714315181.0,1714315183,8.9154,51.1452,1524.0,False,54.76,206.81,0.33,,1569.72,1344,False,0,0
111,3c6664,DLH9YX  ,Germany,1714315185.0,1714315185,17.2923,44.6099,10668.0,False,240.35,140.21,0.0,,10911.84,6413,False,0,0
112,abb3b6,AAL875  ,United States,1714315185.0,1714315185,-80.4163,28.154,10972.8,False,231.3,163.46,0.0,,11422.38,,False,0,1
113,ac83c3,MJS9051 ,United States,1714315184.0,1714315184,-80.9192,26.3597,6705.6,False,176.28,308.01,0.0,,7040.88,4656,False,0,0
114,3c6662,DLH3KA  ,Germany,1714315182.0,1714315182,4.7272,52.3254,,True,12.86,140.62,,,,1000,False,0,0
115,3c6677,DLH882  ,Germany,1714315049.0,1714315049,24.8039,59.4153,,True,6.69,278.44,,,,7725,False,0,0
116,a950f7,N7MH    ,United States,1714315184.0,1714315184,-80.2785,35.5939,6355.08,False,131.94,247.53,8.45,,6644.64,,False,0,0
117,3c666a,DLH1771 ,Germany,1714315184.0,1714315184,32.497,34.7146,,True,8.75,109.69,,,,,False,0,0
118,e80260,LPE2421 ,Chile,1714315172.0,1714315185,-76.6165,-13.0575,8161.02,False,200.95,325.01,-8.45,,8724.9,,False,0,0
119,511171,MBU6449 ,Estonia,1714315184.0,1714315184,-3.7203,39.5861,11590.02,False,260.1,45.24,0.0,,11628.12,5443,False,0,0
120,3c666e,DLH93N  ,Germany,1714315185.0,1714315185,7.9312,48.4294,9304.02,False,199.37,196.8,3.9,,9410.7,0133,False,0,0
121,3c666b,DLH92K  ,Germany,1714315184.0,1714315184,3.4637,41.1333,10668.0,False,206.24,204.78,0.0,,10812.78,2502,False,0,0
122,a46e8d,        ,United States,1714315139.0,1714315139,-118.4173,33.9404,,True,5.4,351.56,,,,,False,0,0
123,402aee,GBOJW   ,United Kingdom,1714315174.0,1714315174,-1.4657,50.6748,548.64,False,55.58,97.98,0.33,,556.26,,False,0,0
124,3d23b9,DELTX   ,Germany,1714315135.0,1714315164,9.6268,54.2299,182.88,False,26.44,232.91,-0.65,,182.88,7000,False,0,0
125,3c6672,DLH32A  ,Germany,1714315158.0,1714315158,8.5568,50.0391,,True,6.17,281.25,,,,1000,False,0,0
126,48cb15,TVP7266 ,Poland,1714315183.0,1714315184,21.7779,46.2503,10668.0,False,242.31,156.21,0.0,,10911.84,4446,False,0,0
127,e48d5c,AZU2898 ,Brazil,1714315184.0,1714315184,-47.086,-22.9437,2857.5,False,120.07,217.16,-2.6,,3025.14,,False,0,0
128,3c6671,DLH1293 ,Germany,1714315156.0,1714315176,35.4908,33.8183,10363.2,False,233.5,309.55,0.33,,10629.9,7236,False,0,0
129,3c6670,DLH11F  ,Germany,1714315184.0,1714315184,7.2386,42.3096,10660.38,False,211.15,220.95,0.0,,10858.5,6663,False,0,0
130,402af3,GBOJS   ,United Kingdom,1714315183.0,1714315185,0.8945,51.6763,609.6,False,44.42,193.39,2.6,,601.98,,False,0,0
131,a34e9d,DAL1717 ,United States,1714315184.0,1714315184,-106.9448,40.4752,10972.8,False,228.35,256.72,-0.33,,10995.66,6222,False,0,0
132,ac234f,UAL1402 ,United States,1714315184.0,1714315185,-85.6792,36.3638,9448.8,False,218.94,57.77,0.0,,9822.18,7467,False,0,0
133,a39bfa,UAL1330 ,United States,1714315185.0,1714315185,-105.449,41.1189,10972.8,False,228.57,241.65,0.0,,10942.32,1702,False,0,1
134,ac101f,SWA3837 ,United States,1714315157.0,1714315157,-109.3225,34.9048,10972.8,False,209.82,246.14,0.0,,11125.2,,False,0,0
135,a35592,JBU1822 ,United States,1714315184.0,1714315184,-71.182,41.8352,3855.72,False,160.43,65.16,-9.43,,3970.02,5662,False,0,0
136,471efa,WZZ78MZ ,Hungary,1714315175.0,1714315180,17.9247,59.647,,True,0.0,284.06,,,,,False,0,0
137,3c667a,DLH6UX  ,Germany,1714314904.0,1714314906,8.5915,50.0412,137.16,False,68.52,249.8,-3.58,,198.12,1000,False,0,0
138,acdffc,DAL774  ,United States,1714315184.0,1714315184,-87.7295,36.9185,9136.38,False,246.12,312.63,0.65,,9479.28,4416,False,0,0
139,a3a538,FFT1115 ,United States,1714315184.0,1714315184,-87.7231,31.4868,10972.8,False,229.89,215.9,0.0,,11384.28,1122,False,0,0
140,e80270,LPE2102 ,Chile,,1714315185,,,,False,212.9,305.96,0.0,,,,False,0,0
141,471efe,WZZ6013 ,Hungary,1714315185.0,1714315185,-0.2796,40.9727,10675.62,False,203.51,255.51,0.0,,10751.82,4034,False,0,0
142,47887e,BNOV    ,Norway,1714315099.0,1714315103,8.4544,63.1687,6705.6,False,114.15,244.94,0.33,,6629.4,,False,0,0
143,ad90a3,AAL1364 ,United States,1714315184.0,1714315184,-98.1089,32.6486,7002.78,False,174.66,264.59,7.15,,7193.28,,False,0,4
144,471eff,WZZ5839 ,Hungary,1714315185.0,1714315185,14.427,55.2342,6339.84,False,212.4,100.47,11.7,,6416.04,6030,False,0,0
145,471efc,WZZ4256 ,Hungary,1714315184.0,1714315184,19.3589,52.8767,4975.86,False,215.27,127.72,-15.28,,5113.02,6510,False,0,4
146,e80277,LPE2407 ,Chile,1714315184.0,1714315185,-77.0598,-12.2009,3832.86,False,174.83,309.03,-14.96,,4099.56,,False,0,0
147,801663,IGO2362 ,India,1714315184.0,1714315184,77.8613,26.8706,10226.04,False,201.72,324.45,-5.53,,10713.72,,False,0,0
148,801661,IGO89V  ,India,1714315185.0,1714315185,87.7829,22.8949,6842.76,False,186.34,300.53,8.45,,7216.14,1306,False,0,0
149,e80273,LPE2259 ,Chile,1714315184.0,1714315184,-76.1855,-12.316,7749.54,False,216.39,282.91,-10.73,,8336.28,,False,0,0
150,4b1870,PJZ037  ,Switzerland,1714315184.0,1714315185,12.1009,49.2323,13106.4,False,224.4,293.51,0.33,,13220.7,3550,False,0,0
151,e80275,LPE2130 ,Chile,1714315184.0,1714315184,-77.8535,-11.2032,7086.6,False,214.68,321.81,5.85,,7559.04,,False,0,0
152,44029f,AUA785B ,Austria,1714315178.0,1714315184,24.5233,45.0404,7338.06,False,207.13,110.96,-11.7,,7612.38,1000,False,0,0
153,adecb6,DAL2577 ,United States,1714315184.0,1714315185,-82.2996,42.1616,5737.86,False,230.81,99.11,15.28,,5935.98,7263,False,0,1
154,e8026a,LAN462  ,Chile,1714315185.0,1714315185,-61.1227,-34.5117,10972.8,False,174.85,280.68,0.0,,11308.08,0326,False,0,0
155,aae377,SKW3841 ,United States,1714315185.0,1714315185,-82.8709,42.04,3611.88,False,186.94,57.36,7.8,,3726.18,2567,False,0,0
156,4031bf,GLACB   ,United Kingdom,1714315155.0,1714315157,-2.5099,53.5627,830.58,False,40.96,302.69,3.25,,784.86,,False,0,0
157,ace6e2,AAL1502 ,United States,1714315184.0,1714315185,-86.5571,41.3763,6309.36,False,199.16,283.14,-11.05,,6530.34,3461,False,0,1
158,80165e,AXB1129 ,India,1714315123.0,1714315163,84.2768,20.5258,10523.22,False,211.41,240.88,0.0,,12291.06,1365,False,0,0
159,e8026c,LAN575  ,Chile,1714315184.0,1714315184,-78.6836,-9.6777,12496.8,False,256.69,165.02,-0.33,,,,False,0,0
160,801669,IGO259N ,India,1714315185.0,1714315185,77.5169,11.944,5509.26,False,209.62,202.66,-11.7,,5783.58,,False,0,0
161,407a3b,GCLNN   ,United Kingdom,1714315184.0,1714315185,7.7853,52.0176,1013.46,False,29.52,247.46,-0.33,,1021.08,6104,False,0,0
162,402ae1,GBOHA   ,United Kingdom,1714315166.0,1714315166,-1.1911,50.8255,99.06,False,33.63,209.31,-4.55,,182.88,,False,0,0
163,a3556f,JBU678  ,United States,1714315184.0,1714315184,-81.621,30.5226,739.14,False,98.99,65.43,8.45,,815.34,,False,0,0
164,3d6008,DFIPS   ,Germany,1714315183.0,1714315184,-3.9626,53.2404,1013.46,False,55.23,62.24,-1.3,,1005.84,1177,False,0,0
165,a5e509,N4791E  ,United States,1714314907.0,1714314937,-80.6797,28.0978,205.74,False,32.16,82.65,-4.23,,251.46,,False,0,0
166,a4c527,RPA4318 ,United States,1714315184.0,1714315184,-90.2722,38.1866,10058.4,False,236.63,58.69,0.65,,10386.06,5541,True,0,0
167,801671,AIC418  ,India,1714315184.0,1714315184,77.3456,28.2745,1821.18,False,125.9,43.68,-5.53,,1836.42,,False,0,0
168,505f15,ENT4078 ,Slovakia,1714315184.0,1714315185,27.526,42.7372,12192.0,False,235.51,323.08,0.0,,12428.22,5351,False,0,0
169,0d0aca,VIV868  ,Mexico,1714315184.0,1714315184,-92.176,34.7113,10675.62,False,237.3,20.16,0.0,,11079.48,4214,False,0,0
170,a94b50,UAL2404 ,United States,1714315184.0,1714315184,-74.1631,40.1588,3467.1,False,157.96,180.93,13.0,,3581.4,2757,False,0,0
171,3d2507,DEMGT   ,Germany,1714315184.0,1714315184,9.107,53.6901,1097.28,False,69.98,88.74,1.3,,1112.52,7740,False,0,0
172,acd460,N9259R  ,United States,1714315184.0,1714315184,-82.3593,28.6176,1920.24,False,85.62,159.61,-1.95,,1996.44,,False,0,0
173,440256,OEDTN   ,Austria,1714315184.0,1714315184,16.2919,48.3347,579.12,False,50.13,141.25,-0.33,,640.08,,False,0,0
174,a69b92,ASA1    ,United States,1714315185.0,1714315185,-98.9248,45.5633,10972.8,False,222.26,285.16,0.33,,11033.76,0557,False,0,0
175,a892e0,N6510Y  ,United States,1714315184.0,1714315184,-112.0029,33.5853,1790.7,False,79.38,7.45,0.0,,1836.42,,False,0,0
176,440261,OEFDI   ,Austria,1714315184.0,1714315185,10.2774,49.4493,4328.16,False,49.2,201.47,2.6,,4457.7,0025,False,0,0
177,adda24,AAL1851 ,United States,1714315175.0,1714315175,-91.892,28.9968,9745.98,False,216.59,270.54,-0.33,,10165.08,,False,0,0
178,ace796,N930VT  ,United States,1714315175.0,1714315175,-76.5291,42.3619,1150.62,False,100.04,23.01,-1.95,,1234.44,2455,False,0,0
179,a94b4b,UAL598  ,United States,1714315184.0,1714315184,-99.5206,29.5983,10363.2,False,238.17,341.88,0.33,,10759.44,2451,False,0,0
180,adda23,DAL1704 ,United States,1714315184.0,1714315184,-84.3196,33.9503,3528.06,False,197.16,314.79,11.7,,3710.94,,False,0,0
181,3455cb,GES321S ,Spain,1714315185.0,1714315185,-3.5311,40.2383,2019.3,False,141.02,82.87,-9.43,,2072.64,2133,False,0,0
182,4bb5d6,MNB723  ,Turkey,1714315184.0,1714315184,-0.1174,52.0642,1676.4,False,98.71,167.05,-5.53,,1638.3,6616,False,0,0
183,ade106,N9936V  ,United States,1714315034.0,1714315034,-121.2099,44.122,1188.72,False,44.83,86.71,-2.93,,1203.96,,False,0,0
184,a902ae,RAX357  ,United States,1714315185.0,1714315185,-85.608,33.5869,10957.56,False,228.27,6.34,0.0,,11384.28,,False,0,0
185,accd69,DAL1302 ,United States,1714315184.0,1714315185,-110.5354,40.0087,10058.4,False,241.32,65.84,0.0,,10119.36,,False,0,0
186,e8020b,LPE2192 ,Chile,1714315184.0,1714315184,-76.4143,-12.4287,6728.46,False,205.53,107.03,5.53,,7185.66,,False,0,0
187,ada4bc,N9787T  ,United States,1714314894.0,1714314894,-76.5302,40.8295,723.9,False,61.77,97.66,0.0,,807.72,6340,False,0,0
188,ab649a,DAL289  ,United States,1714315185.0,1714315185,-10.5976,54.4905,10027.92,False,224.49,283.11,3.58,,9776.46,6652,False,0,0
