,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category
53,ac96be,AAL1220 ,United States,1714313843.0,1714313843,-98.7301,28.1422,10363.2,False,221.63,307.46,-0.33,,10789.92,3522,False,0,0
54,a7e8bf,ASA90   ,United States,1714313843.0,1714313843,-150.1593,61.1688,525.78,False,83.35,91.06,-5.2,,464.82,5104,False,0,0
55,aa69db,ENY3641 ,United States,1714313843.0,1714313843,-97.0184,35.4112,9144.0,False,198.01,252.46,0.0,,9349.74,,False,0,1
56,801622,IGO1454 ,India,1714313843.0,1714313843,55.4455,25.2079,861.06,False,112.94,121.59,14.63,,845.82,,False,0,0
57,80160e,IGO856  ,India,1714313843.0,1714313843,85.4429,24.2966,10965.18,False,187.59,301.77,0.0,,11544.3,1313,False,0,0
58,a1fb48,N227CV  ,United States,1714313842.0,1714313842,-81.3745,34.8489,8526.78,False,239.06,112.92,10.73,,8869.68,,False,0,0
59,ab76eb,JRE838  ,United States,1714313843.0,1714313843,-85.9214,28.0366,12192.0,False,191.5,310.75,0.0,,12641.58,2315,False,0,0
60,511159,JAF44J  ,Estonia,1714313842.0,1714313842,3.398,49.9299,7764.78,False,185.92,216.9,6.18,,7703.82,7115,False,0,0
61,4952c9,TAP831  ,Portugal,1714313842.0,1714313842,-3.8975,40.0809,11277.6,False,217.34,251.65,0.0,,11292.84,4026,False,0,0
62,a5e550,N4793F  ,United States,1714313843.0,1714313843,-122.7477,47.9903,487.68,False,58.59,133.22,-0.33,,464.82,,False,0,0
63,511154,JAF1VH  ,Estonia,1714313842.0,1714313842,4.486,50.904,,True,0.0,154.69,,,,1000,False,0,0
64,a46e40,DAL946  ,United States,1714313843.0,1714313843,-104.0243,35.5166,10668.0,False,253.62,90.23,0.0,,10744.2,,False,0,0
65,aa56b8,UAL1120 ,United States,1714313843.0,1714313843,-90.1558,34.1119,11582.4,False,239.61,189.02,0.0,,11986.26,6225,False,0,0
66,a1fb33,MXY532  ,United States,1714313843.0,1714313843,-82.5221,28.165,739.14,False,91.09,181.62,-6.5,,815.34,2447,False,0,0
67,c07d1a,HRT373  ,Canada,1714313843.0,1714313843,-80.6631,34.9091,12192.0,False,211.98,180.97,-0.33,,12603.48,0512,False,0,0
68,a3a587,N334JV  ,United States,1714313680.0,1714313682,-81.4485,41.0445,388.62,False,41.56,254.93,-6.5,,388.62,1200,False,0,0
69,a57b4d,UAL1362 ,United States,1714313843.0,1714313843,-104.8055,39.9376,3627.12,False,166.7,180.88,-7.15,,3649.98,6057,False,0,0
70,ad5623,AAL2599 ,United States,1714313843.0,1714313843,-118.4085,34.2447,2674.62,False,141.19,15.86,12.68,,2727.96,6716,False,0,0
71,aa56b4,UAL2161 ,United States,1714313842.0,1714313842,-87.3604,30.3978,3787.14,False,189.54,267.2,15.93,,3939.54,,False,0,0
72,aa56b3,UAL2052 ,United States,1714313843.0,1714313843,-81.0288,31.9754,11582.4,False,227.42,181.04,0.0,,11993.88,5720,False,0,0
73,a6c8cd,VJA536  ,United States,1714313842.0,1714313842,-80.0165,39.9288,12184.38,False,225.61,182.88,-0.33,,12512.04,0525,False,0,0
74,4952c1,TAP72PA ,Portugal,1714313842.0,1714313842,-7.8871,39.8371,10119.36,False,224.09,35.19,4.88,,10050.78,2201,False,0,0
75,4952c3,TAP1359 ,Portugal,1714313842.0,1714313843,-4.0652,47.1419,10668.0,False,223.66,202.73,0.0,,10530.84,5405,False,0,0
76,a22248,N2368P  ,United States,1714313843.0,1714313843,-81.4779,28.4356,274.32,False,23.75,184.97,-0.65,,312.42,,False,0,0
77,801626,AIC610  ,India,1714313842.0,1714313843,77.9013,13.3543,3619.5,False,182.82,329.76,16.26,,3756.66,,False,0,0
78,acdfab,DAL2052 ,United States,1714313843.0,1714313843,-81.9713,35.0077,9448.8,False,231.5,54.86,-0.33,,9845.04,2557,False,0,1
79,4952c6,TAP1242 ,Portugal,1714313836.0,1714313838,-9.1298,38.7925,297.18,False,78.36,23.2,10.73,,365.76,,False,0,0
80,a0e250,AAL356  ,United States,1714313837.0,1714313837,-112.0038,33.4387,,True,4.37,213.75,,,,,False,0,0
81,4952c8,TAP834A ,Portugal,1714313843.0,1714313843,8.9058,40.9541,11582.4,False,246.36,77.21,0.0,,11811.0,2230,False,0,0
82,4b180c,SWR2411 ,Switzerland,1714313842.0,1714313842,8.1656,45.2641,10203.18,False,223.72,305.74,-10.08,,10370.82,5526,False,0,0
83,acf9cf,SCA35   ,United States,1714313842.0,1714313842,-112.3392,34.036,3009.9,False,51.54,332.67,0.0,,3055.62,,False,0,0
84,488252,SAH48P  ,Poland,1714313842.0,1714313842,-2.9271,39.4143,12192.0,False,245.48,26.78,0.0,,12283.44,,False,0,0
85,407a05,EZY2613 ,United Kingdom,1714313842.0,1714313842,12.594,46.9222,11292.84,False,232.86,123.37,0.33,,11490.96,2256,False,0,0
86,801631,IGO76N  ,India,1714313842.0,1714313842,78.9964,14.4939,4572.0,False,130.63,40.53,0.0,,4762.5,,False,0,0
87,a72530,VNT56   ,United States,1714313843.0,1714313843,-111.6317,33.9792,5105.4,False,204.77,48.26,12.03,,5212.08,,False,0,0
88,ad694c,SWA6489 ,United States,1714313839.0,1714313839,-71.3697,41.5202,1607.82,False,146.87,165.18,21.13,,1645.92,,False,0,0
89,407a06,EZY3059 ,United Kingdom,1714313843.0,1714313843,4.2369,52.0199,10652.76,False,224.82,113.75,0.0,,10546.08,5204,False,0,0
90,a46e35,DAL800  ,United States,1714313842.0,1714313843,-104.4858,42.0105,10363.2,False,226.57,264.0,0.0,,10347.96,6704,False,0,0
91,39de40,TVF50NR ,France,1714313842.0,1714313842,1.4863,42.6854,11567.16,False,248.96,356.45,-0.33,,11643.36,1476,False,0,0
92,a2222d,N2367X  ,United States,1714313842.0,1714313842,-71.4398,42.7028,975.36,False,59.29,149.21,3.25,,975.36,,False,0,0
93,4b180a,SWR4GV  ,Switzerland,1714313843.0,1714313843,8.5581,47.4534,,True,0.0,5.62,,,,2000,False,0,0
94,4b180b,SWR11H  ,Switzerland,1714313836.0,1714313836,6.1264,46.25,396.24,False,74.94,225.56,-3.9,,495.3,1064,False,0,0
95,3c6669,DLH5LX  ,Germany,1714313842.0,1714313842,13.7119,42.9226,10675.62,False,218.61,165.28,0.0,,10927.08,1000,False,0,1
96,44028c,EJU39WY ,Austria,1714313843.0,1714313843,8.0555,43.3921,11582.4,False,224.85,295.04,0.0,,11772.9,1000,False,0,0
97,ab0f8e,N8111   ,United States,1714313843.0,1714313843,-78.825,42.2126,2377.44,False,65.24,251.14,0.65,,2438.4,,False,0,0
98,8a02d3,GIA193  ,Indonesia,1714313737.0,1714313816,105.0592,-2.9839,10668.0,False,228.51,140.76,0.0,,11452.86,4721,True,0,0
99,4952b3,TAP291  ,Portugal,1714313839.0,1714313841,0.5696,34.1308,11887.2,False,255.01,134.59,0.0,,12184.38,3374,False,0,0
100,4acb01,NSZ3158 ,Sweden,1714313843.0,1714313843,24.1119,60.2469,2476.5,False,156.19,53.17,-7.48,,2567.94,0263,False,0,0
101,e4943f,GLO7714 ,Brazil,1714313843.0,1714313843,-54.0568,-21.1859,10972.8,False,230.55,290.78,0.0,,11704.32,,False,0,0
102,4acb03,NSZ2CP  ,Sweden,1714313843.0,1714313843,18.2456,59.8407,1798.32,False,124.94,329.85,-6.18,,1874.52,2301,False,0,0
103,4acb04,NSZ5DM  ,Sweden,1714313842.0,1714313842,-3.1763,41.0782,10363.2,False,266.29,7.66,0.0,,10347.96,4630,False,0,0
104,51116f,MBU6519 ,Estonia,1714313843.0,1714313843,5.6232,51.9068,11879.58,False,252.92,48.46,0.0,,11826.24,3371,False,0,0
105,ad3c1f,ASA512  ,United States,1714313842.0,1714313842,-122.3629,37.6899,876.3,False,109.98,347.85,12.03,,899.16,1775,False,0,0
106,3d23a3,DELTB   ,Germany,1714313843.0,1714313843,9.0701,51.7627,1524.0,False,54.69,175.68,-0.33,,1562.1,1344,False,0,0
107,e80259,LPE2384 ,Chile,1714313843.0,1714313843,-76.239,-6.1989,11285.22,False,227.21,13.75,0.0,,12085.32,,False,0,0
108,3c6664,DLH9YX  ,Germany,1714313843.0,1714313843,14.505,46.7248,10500.36,False,233.18,131.78,3.58,,10698.48,6413,False,0,0
109,abb3b6,AAL875  ,United States,1714313843.0,1714313843,-81.0695,30.8486,10972.8,False,230.51,181.02,0.0,,11384.28,,False,0,1
110,3c6662,DLH3KA  ,Germany,1714313842.0,1714313843,6.2696,52.3476,5562.6,False,192.03,291.2,-10.08,,5539.74,1000,False,0,0
111,3c6677,DLH882  ,Germany,1714313842.0,1714313842,23.8993,58.4791,5265.42,False,197.94,21.5,-9.1,,5334.0,7725,False,0,0
112,a2d2eb,ENY3376 ,United States,1714313843.0,1714313843,-112.0945,33.4409,670.56,False,75.11,90.39,-3.58,,662.94,,False,0,0
113,511171,MBU6449 ,Estonia,1714313843.0,1714313843,-6.6692,37.5132,10972.8,False,255.37,50.31,-0.33,,10980.42,5443,False,0,0
114,3c666e,DLH93N  ,Germany,,1714313842,,,,False,1.8,247.5,,,,,False,0,0
115,3c666b,DLH92K  ,Germany,1714313843.0,1714313843,4.8648,43.3494,10660.38,False,200.43,205.38,0.0,,10782.3,2502,False,0,0
116,a45b5b,N380AS  ,United States,1714313842.0,1714313843,-75.3352,40.1559,838.2,False,82.43,38.16,0.0,,883.92,3610,False,0,0
117,e80267,LPE2272 ,Chile,1714313840.0,1714313842,-79.262,-8.5508,10911.84,False,225.93,333.2,-11.7,,9867.9,,False,0,0
118,3d23b9,DELTX   ,Germany,1714313842.0,1714313843,9.7238,53.5705,670.56,False,52.46,281.31,-1.95,,701.04,7006,False,0,0
119,3c6672,DLH32A  ,Germany,1714313842.0,1714313842,9.0419,48.4655,8427.72,False,268.1,8.05,-10.08,,8549.64,1000,False,0,0
120,48cb15,TVP7266 ,Poland,1714313843.0,1714313843,20.4794,48.9464,10668.0,False,233.82,162.72,-0.33,,10866.12,4446,False,0,0
121,3c6671,DLH1293 ,Germany,1714313824.0,1714313841,35.4908,33.8183,3147.06,False,0.0,0.0,6.5,,2186.94,7236,False,0,0
122,3c6670,DLH11F  ,Germany,1714313843.0,1714313843,9.4105,44.2724,10675.62,False,209.67,212.17,0.0,,10873.74,6663,False,0,0
123,ac234a,GPD102  ,United States,1714313636.0,1714313637,-65.117,18.2232,5318.76,False,130.76,103.65,0.0,,5593.08,,False,0,0
124,402af3,GBOJS   ,United Kingdom,1714313842.0,1714313842,-0.1403,51.6757,746.76,False,58.24,93.54,-0.98,,739.14,,False,0,0
125,a34e9d,DAL1717 ,United States,1714313843.0,1714313843,-103.5313,41.47,10972.8,False,227.99,254.96,0.0,,10965.18,6222,True,0,0
126,e8025f,LPE2017 ,Chile,1714313843.0,1714313843,-76.3839,-12.5419,6987.54,False,208.67,116.19,7.15,,7482.84,,False,0,0
127,ac234f,UAL1402 ,United States,1714313843.0,1714313843,-88.4398,34.9058,9448.8,False,224.87,56.38,0.0,,9814.56,7467,False,0,0
128,80164f,AIC884  ,India,1714313843.0,1714313843,77.3861,28.394,2164.08,False,113.45,34.84,-4.88,,2194.56,,False,0,0
129,a39bfa,UAL1330 ,United States,1714313843.0,1714313843,-102.1596,42.2799,10972.8,False,219.17,249.1,0.0,,10934.7,1702,False,0,1
130,ac101f,SWA3837 ,United States,1714313843.0,1714313843,-106.3863,35.0906,11582.4,False,205.92,267.85,0.33,,11719.56,,False,0,0
131,a35592,JBU1822 ,United States,1714313842.0,1714313842,-73.902,40.3754,11269.98,False,217.44,35.76,0.0,,11605.26,5662,False,0,0
132,3c667a,DLH6UX  ,Germany,1714313843.0,1714313843,9.5483,49.2042,5737.86,False,216.61,348.77,-8.13,,5844.54,1000,False,0,0
133,acdffc,DAL774  ,United States,1714313842.0,1714313843,-85.1243,34.894,8161.02,False,246.04,322.22,5.85,,8488.68,4416,False,0,0
134,a3a538,FFT1115 ,United States,1714313842.0,1714313842,-85.4864,33.3511,8450.58,False,225.14,253.68,6.5,,8801.1,1122,False,0,0
135,471efe,WZZ6013 ,Hungary,1714313843.0,1714313843,2.8741,41.3678,10668.0,False,215.23,283.97,0.0,,10812.78,4034,False,0,0
136,47887e,BNOV    ,Norway,1714313843.0,1714313843,10.8253,63.4314,2339.34,False,82.11,264.97,4.55,,2346.96,,False,0,0
137,ad90a3,,United States,1714313740.0,1714313740,-97.0488,32.9138,,True,3.09,0.0,,,,,False,0,4
138,471efc,WZZ4256 ,Hungary,1714313843.0,1714313843,15.3573,54.5587,10622.28,False,239.71,123.18,4.55,,10652.76,6510,False,0,4
139,e80276,LPE2365 ,Chile,1714313842.0,1714313843,-77.0526,-12.3281,3627.12,False,188.37,329.65,-6.18,,3886.2,,False,0,0
140,801661,IGO89V  ,India,1714313837.0,1714313837,88.441,22.6419,,True,1.03,292.5,,,,1306,False,0,0
141,801662,IGO1054 ,India,1714313843.0,1714313843,77.91,28.3219,2987.04,False,127.91,291.72,-4.88,,3078.48,,False,0,0
142,4b1870,PJZ037  ,Switzerland,1714313843.0,1714313843,15.8183,48.1933,13106.4,False,223.35,292.19,0.98,,13266.42,2651,False,0,0
143,44029f,AUA785B ,Austria,1714313843.0,1714313843,21.0029,46.3336,11277.6,False,237.9,135.0,-0.33,,11521.44,1000,False,0,0
144,e8026a,LAN462  ,Chile,1714313842.0,1714313842,-58.63,-34.8073,876.3,False,112.9,281.57,14.63,,906.78,,False,0,0
145,ace6e2,AAL1502 ,United States,1714313842.0,1714313842,-83.0834,41.173,9753.6,False,220.11,273.62,0.33,,10088.88,3461,False,0,1
146,80165e,AXB1129 ,India,1714313843.0,1714313843,86.5547,21.6931,10568.94,False,209.44,241.86,4.55,,11178.54,1365,False,0,0
147,e8026c,LAN575  ,Chile,1714313773.0,1714313817,-79.2516,-6.5028,12489.18,False,253.56,175.0,-0.33,,,,False,0,0
148,801669,IGO259N ,India,1714313842.0,1714313842,77.7484,14.7837,11887.2,False,241.7,183.42,0.0,,12618.72,,False,0,0
149,ac1042,SWA482  ,United States,1714313577.0,1714313577,-115.1476,36.0794,,True,6.43,337.5,,,,,False,0,0
150,407a3b,GCLNN   ,United Kingdom,1714313843.0,1714313843,8.3645,52.1462,1112.52,False,32.7,250.71,-0.33,,1112.52,6104,False,0,0
151,3d6008,DFIPS   ,Germany,1714313842.0,1714313842,-3.8731,53.2793,914.4,False,41.06,232.13,-0.98,,906.78,1177,False,0,0
152,3442c2,ANE8519 ,Spain,1714313843.0,1714313843,2.8738,39.501,2217.42,False,122.15,48.93,-5.2,,2286.0,,False,0,0
153,e8027a,LAN602  ,Chile,1714313838.0,1714313838,-118.4007,33.9355,,True,43.21,250.31,,,,5234,False,0,0
154,a4c527,RPA4318 ,United States,1714313763.0,1714313763,-91.9255,35.6488,6134.1,False,213.14,19.31,6.83,,6256.02,,False,0,0
155,801671,AIC418  ,India,1714313843.0,1714313843,77.2214,26.1148,10721.34,False,234.59,359.62,-4.55,,11262.36,,False,0,0
156,505f15,ENT4078 ,Slovakia,1714313842.0,1714313842,29.5213,40.3492,12192.0,False,229.53,339.53,0.33,,12451.08,5351,False,0,0
157,a88072,NKS1270 ,United States,1714313704.0,1714313724,-97.0545,32.9273,289.56,False,71.51,180.0,-1.95,,251.46,,False,0,0
158,0d0aca,VIV868  ,Mexico,1714313842.0,1714313842,-93.9693,32.2334,10675.62,False,229.12,30.94,0.33,,11094.72,4214,False,0,0
159,3d2507,DEMGT   ,Germany,1714313842.0,1714313842,7.6764,53.705,1127.76,False,71.51,90.41,-0.33,,1112.52,,False,0,0
160,acd460,N9259R  ,United States,1714313776.0,1714313841,-82.8283,29.499,2651.76,False,73.41,118.0,0.33,,2773.68,,False,0,0
161,440256,OEDTN   ,Austria,1714313842.0,1714313842,15.6197,48.8453,2232.66,False,53.19,131.86,-0.33,,2324.1,,False,0,0
162,a69b92,ASA1    ,United States,1714313767.0,1714313769,-95.2648,44.4987,10972.8,False,210.69,287.77,0.0,,11125.2,0557,False,0,0
163,a4b294,RPA4762 ,United States,1714313843.0,1714313843,-86.4389,36.4534,1158.24,False,116.96,335.58,0.0,,1226.82,,False,0,0
164,440261,OEFDI   ,Austria,1714313843.0,1714313843,10.2053,49.3841,4541.52,False,40.65,231.68,0.0,,4686.3,0025,False,0,0
165,a94b4d,UAL480  ,United States,1714313843.0,1714313843,-106.3363,35.828,10363.2,False,217.0,339.46,0.0,,10447.02,7374,False,0,0
166,adda24,AAL1851 ,United States,1714313818.0,1714313833,-88.9519,28.7612,9753.6,False,218.2,292.45,0.0,,10172.7,,False,0,0
167,ace796,N930VT  ,United States,1714313842.0,1714313843,-77.219,40.9981,5554.98,False,141.32,20.68,-7.48,,5737.86,2455,False,0,0
168,a94b4b,UAL598  ,United States,1714313843.0,1714313843,-97.6895,27.9573,9753.6,False,224.35,283.53,-0.33,,10172.7,2451,False,0,0
169,4845c0,HNL16B  ,Kingdom of the Netherlands,1714313819.0,1714313841,4.2457,53.1709,708.66,False,75.75,312.25,-0.33,,678.18,1000,False,0,8
170,3455cb,GES321S ,Spain,1714313842.0,1714313842,-3.7772,42.1697,10668.0,False,200.49,240.15,0.33,,10614.66,2133,False,0,0
171,4b187f,SWR154  ,Switzerland,1714313571.0,1714313571,56.7297,25.0107,11887.2,False,284.3,112.11,0.0,,12466.32,7225,False,0,0
172,4bb5d6,MNB723  ,Turkey,1714313842.0,1714313842,2.3867,51.7186,6941.82,False,200.68,299.65,-7.48,,6842.76,6616,False,0,0
173,ade106,N9936V  ,United States,1714313843.0,1714313843,-121.1975,44.0318,1363.98,False,46.91,338.78,-1.95,,1371.6,,False,0,0
174,3c65ad,DLH762  ,Germany,1714313843.0,1714313843,48.7008,40.7697,12496.8,False,243.87,95.33,0.33,,12862.56,4362,False,0,6
175,a902ae,RAX357  ,United States,1714313842.0,1714313842,-85.9114,30.9926,6812.28,False,182.21,333.51,8.13,,7132.32,,False,0,0
176,accd69,DAL1302 ,United States,1714313843.0,1714313843,-114.0704,39.1217,10058.4,False,241.99,81.32,0.0,,10142.22,,False,0,0
177,ada4bc,N9787T  ,United States,1714313841.0,1714313843,-77.2367,41.1874,3322.32,False,61.92,123.82,0.0,,3444.24,6340,False,0,0
178,ab649a,DAL289  ,United States,1714313843.0,1714313843,-6.0784,53.7848,9753.6,False,236.32,286.7,0.0,,9494.52,6652,False,0,0
179,a22db8,N24AT   ,United States,1714313779.0,1714313779,-84.098,32.8767,2179.32,False,84.01,25.0,-2.28,,2293.62,,False,0,0
180,3d381b,DETMP   ,Germany,1714313839.0,1714313841,12.5882,48.9456,716.28,False,49.26,97.2,0.65,,792.48,7000,False,0,0
181,3455d9,VOE6VT  ,Spain,1714313843.0,1714313843,9.666,45.4241,10972.8,False,204.64,263.21,0.0,,11155.68,0265,False,0,1
182,aa30ef,N756GF  ,United States,1714313840.0,1714313841,-81.1391,35.5001,274.32,False,40.02,226.04,-0.98,,342.9,,False,0,0
183,3c65c1,DLH65C  ,Germany,1714313842.0,1714313842,17.9481,44.1867,11475.72,False,241.32,133.01,3.58,,11734.8,6422,False,0,0
184,3455d5,IBE6461 ,Spain,1714313843.0,1714313843,-26.2695,36.2453,10058.4,False,241.52,248.9,0.0,,10401.3,,False,0,6
185,3455d6,VOE80MM ,Spain,1714313621.0,1714313621,2.3587,48.7303,,True,0.45,135.0,,,,1000,False,0,1
186,470bc8,FCA2MA  ,Hungary,1714313843.0,1714313843,11.4695,46.1723,10363.2,False,248.06,66.15,0.0,,10576.56,1000,False,0,0
187,470bc9,FCA1MB  ,Hungary,1714313842.0,1714313842,6.2718,46.3486,1249.68,False,86.58,225.48,-4.88,,1333.5,1000,False,0,0
188,4acb59,SAS4572 ,Sweden,1714313842.0,1714313842,10.888,63.4576,,True,1.03,90.0,,,,,False,0,0
