,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category
83,4952c8,TAP834A ,Portugal,1714314624.0,1714314625,10.9833,41.461,7269.48,False,212.51,70.34,-12.35,,7513.32,2230,False,0,0
84,a33b23,,United States,1714314623.0,1714314624,-75.2995,39.8395,525.78,False,101.74,214.49,4.23,,563.88,,False,0,0
85,4b180c,SWR2411 ,Switzerland,1714314624.0,1714314625,6.4859,46.0879,4541.52,False,173.94,304.4,-12.68,,4648.2,1000,False,0,0
86,acf9cf,SCA35   ,United States,1714314625.0,1714314625,-112.4947,34.3302,3009.9,False,43.22,0.68,0.0,,3063.24,,False,0,0
87,488252,SAH48P  ,Poland,1714314624.0,1714314624,-1.8642,40.9933,12192.0,False,249.66,27.62,0.0,,12268.2,,False,0,0
88,407a05,EZY2613 ,United Kingdom,1714314625.0,1714314625,14.3832,45.8703,11887.2,False,230.99,135.27,0.0,,12092.94,2256,False,0,0
89,801631,IGO76N  ,India,1714314608.0,1714314623,79.6036,15.1799,4572.0,False,131.97,41.21,0.0,,4770.12,,False,0,0
90,a72530,VNT56   ,United States,1714314625.0,1714314625,-110.41,35.2072,10317.48,False,243.73,45.34,2.6,,10447.02,,False,0,0
91,a7cea1,N6019Z  ,United States,1714314625.0,1714314625,-86.1919,39.7621,1181.1,False,91.43,341.97,-0.33,,1226.82,,False,0,0
92,ac2f5a,SWA3306 ,United States,1714314614.0,1714314623,-115.146,36.0791,,True,0.0,295.31,,,,,False,0,0
93,ae26a1,,United States,,1714314435,,,,False,52.58,16.48,0.33,,,,False,0,13
94,ad694c,SWA6489 ,United States,1714314625.0,1714314626,-72.3314,40.3559,11033.76,False,241.69,217.04,8.45,,11346.18,,False,0,0
95,407a06,EZY3059 ,United Kingdom,1714314625.0,1714314625,6.5291,51.2913,10660.38,False,228.98,121.87,-0.33,,10629.9,5204,False,0,0
96,a46e35,DAL800  ,United States,1714314625.0,1714314625,-106.5994,41.8376,10363.2,False,223.33,263.12,0.0,,10370.82,6704,False,0,0
97,39de40,TVF50NR ,France,1714314625.0,1714314625,1.3362,44.4606,11574.78,False,252.04,356.49,0.0,,11597.64,1476,False,0,0
98,a2222d,N2367X  ,United States,1714314625.0,1714314625,-71.2692,42.2511,1188.72,False,67.92,178.7,0.0,,1196.34,,False,0,0
99,7c6b13,JST217  ,Australia,1714314599.0,1714314599,144.8422,-37.6694,,True,0.0,351.56,,,,,False,0,0
100,4b180a,SWR4GV  ,Switzerland,1714314584.0,1714314616,8.5581,47.4534,396.24,True,0.0,5.62,,,,2000,False,0,0
101,3c6669,DLH5LX  ,Germany,1714314625.0,1714314625,14.1254,41.5583,5905.5,False,169.67,132.54,-7.15,,6156.96,1000,False,0,1
102,44028c,EJU39WY ,Austria,1714314625.0,1714314626,6.5499,44.5492,11590.02,False,239.03,327.3,0.0,,11727.18,1000,False,0,0
103,3c6667,DLH9VT  ,Germany,1714314514.0,1714314519,8.5285,50.0347,,True,0.0,247.5,,,,,False,0,0
104,3c6666,DLH53U  ,Germany,1714314625.0,1714314625,11.8138,48.2354,3429.0,False,161.96,255.65,7.48,,3550.92,6650,False,0,0
105,ab0f8e,N8111   ,United States,1714314625.0,1714314625,-79.4175,42.0689,2392.68,False,69.79,251.97,0.0,,2453.64,,False,0,0
106,abacd2,UAL461  ,United States,1714314625.0,1714314625,-96.3388,36.6694,6347.46,False,209.9,328.53,5.53,,6446.52,,False,0,0
107,4acb01,NSZ3158 ,Sweden,1714314609.0,1714314611,24.9695,60.319,,True,0.0,241.88,,,,0263,False,0,0
108,e4943f,GLO7714 ,Brazil,1714314626.0,1714314626,-55.6804,-20.5968,10972.8,False,231.0,291.42,0.0,,11711.94,,False,0,0
109,4acb03,NSZ2CP  ,Sweden,1714314498.0,1714314503,17.9285,59.6503,,True,0.0,11.25,,,,2301,False,0,0
110,4acb04,NSZ5DM  ,Sweden,1714314625.0,1714314625,-2.4731,42.8316,10363.2,False,259.46,24.48,0.0,,10332.72,4630,False,0,0
111,51116f,MBU6519 ,Estonia,1714314625.0,1714314625,7.8575,53.086,9197.34,False,292.58,50.21,-17.88,,9182.1,3371,False,0,0
112,ad3c1f,ASA512  ,United States,1714314625.0,1714314625,-121.4056,36.8255,8625.84,False,238.01,127.71,5.53,,8854.44,1775,False,0,0
113,3d23a3,DELTB   ,Germany,1714314625.0,1714314625,9.0696,51.3823,1524.0,False,51.67,192.65,-0.33,,1562.1,1344,False,0,0
114,3c6664,DLH9YX  ,Germany,1714314625.0,1714314626,16.1937,45.5322,10660.38,False,238.6,139.37,0.0,,10881.36,6413,False,0,0
115,abb3b6,AAL875  ,United States,1714314625.0,1714314625,-80.7928,29.2595,10972.8,False,227.5,163.04,0.0,,11407.14,,False,0,1
116,ac83c3,MJS9051 ,United States,1714314626.0,1714314626,-80.2233,25.9203,548.64,False,100.49,79.38,-0.65,,609.6,,False,0,0
117,3c6662,DLH3KA  ,Germany,1714314625.0,1714314625,4.7322,52.5468,914.4,False,71.57,205.09,-7.15,,899.16,1000,False,0,0
118,3c6677,DLH882  ,Germany,1714314625.0,1714314625,24.6472,59.4137,464.82,False,83.34,90.35,-5.2,,579.12,7725,False,0,0
119,e80260,LPE2421 ,Chile,,1714314625,,,,False,212.79,325.04,0.0,,,,False,0,0
120,a4be27,N4042M  ,United States,1714314622.0,1714314622,-80.3661,25.6206,853.44,False,90.87,262.19,-0.33,,937.26,,False,0,0
121,511171,MBU6449 ,Estonia,1714314625.0,1714314625,-4.905,38.663,11544.3,False,257.55,44.68,1.3,,11574.78,5443,False,0,0
122,3c666e,DLH93N  ,Germany,1714314625.0,1714314626,8.3679,49.3722,5608.32,False,186.31,197.18,7.15,,5699.76,0133,False,0,0
123,3c666b,DLH92K  ,Germany,1714314625.0,1714314625,4.0418,42.0637,10660.38,False,203.2,205.33,0.0,,10789.92,2502,False,0,0
124,a45b5b,N380AS  ,United States,1714314325.0,1714314325,-75.2452,40.1491,114.3,False,48.37,231.91,-3.58,,152.4,3610,False,0,0
125,e80267,LPE2272 ,Chile,1714314605.0,1714314606,-79.5567,-7.2267,3230.88,False,171.2,332.43,-8.45,,9867.9,,False,0,0
126,402aee,GBOJW   ,United Kingdom,1714314426.0,1714314426,-1.5016,50.768,533.4,False,41.24,273.58,0.33,,533.4,,False,0,0
127,3d23b9,DELTX   ,Germany,1714314623.0,1714314625,9.6474,53.9828,640.08,False,61.79,357.61,1.3,,647.7,7000,False,0,0
128,3c6672,DLH32A  ,Germany,1714314625.0,1714314625,9.1279,50.0533,2186.94,False,146.41,331.45,-2.93,,2247.9,1000,False,0,0
129,48cb15,TVP7266 ,Poland,1714314625.0,1714314625,21.1928,47.3836,10668.0,False,235.83,163.26,0.0,,10896.6,4446,False,0,0
130,e48d5c,AZU2898 ,Brazil,1714314625.0,1714314625,-46.6546,-23.2641,5036.82,False,133.47,319.06,-6.83,,5349.24,,False,0,0
131,3c6671,DLH1293 ,Germany,1714314621.0,1714314625,35.4849,33.8236,8831.58,False,0.0,0.0,3.25,,7871.46,7236,False,0,0
132,3c6670,DLH11F  ,Germany,1714314625.0,1714314625,8.1857,43.1049,10668.0,False,209.89,221.62,0.0,,10866.12,6663,False,0,0
133,402af3,GBOJS   ,United Kingdom,1714314624.0,1714314624,0.5,51.6099,662.94,False,57.49,96.68,0.65,,655.32,,False,0,0
134,a34e9d,DAL1717 ,United States,1714314626.0,1714314626,-105.5591,40.9372,10972.8,False,229.92,244.98,-0.33,,10988.04,6222,False,0,0
135,e8025f,LPE2017 ,Chile,1714314357.0,1714314494,-75.3851,-12.8802,10226.04,False,236.48,102.95,0.0,,10904.22,,False,0,0
136,ac234f,UAL1402 ,United States,1714314625.0,1714314625,-86.831,35.7696,9448.8,False,222.61,57.26,0.0,,9822.18,7467,False,0,0
137,a39bfa,UAL1330 ,United States,1714314625.0,1714314626,-104.1016,41.6556,10972.8,False,227.1,242.62,0.0,,10927.08,1702,False,0,1
138,ac101f,SWA3837 ,United States,1714314625.0,1714314626,-108.1571,35.0181,11582.4,False,200.98,266.62,-0.65,,11734.8,,False,0,0
139,a35592,JBU1822 ,United States,1714314625.0,1714314625,-72.4267,41.396,7002.78,False,218.37,64.46,-0.33,,7231.38,5662,False,0,0
140,3c667a,DLH6UX  ,Germany,1714314625.0,1714314625,8.8748,50.1087,1234.44,False,81.71,249.74,-1.63,,1295.4,1000,False,0,0
141,acdffc,DAL774  ,United States,1714314625.0,1714314625,-86.5949,36.0811,9753.6,False,246.23,307.44,0.0,,10126.98,4416,False,0,0
142,a3a538,FFT1115 ,United States,1714314625.0,1714314625,-86.9386,32.4354,10972.8,False,232.38,206.0,0.0,,11384.28,1122,False,0,0
143,471efe,WZZ6013 ,Hungary,1714314626.0,1714314626,1.0196,41.2185,10668.0,False,201.64,256.42,0.0,,10767.06,4034,False,0,0
144,47887e,BNOV    ,Norway,1714314625.0,1714314625,9.447,63.3307,6705.6,False,107.36,257.83,0.0,,6621.78,,False,0,0
145,ad90a3,AAL1364 ,United States,1714314625.0,1714314625,-97.1712,32.6907,3070.86,False,135.86,268.48,0.33,,3124.2,,False,0,4
146,471efc,WZZ4256 ,Hungary,1714314625.0,1714314625,17.7275,53.61,10652.76,False,242.8,125.34,-0.33,,10713.72,6510,False,0,4
147,e80277,LPE2407 ,Chile,1714314625.0,1714314626,-76.1723,-12.9086,11590.02,False,220.22,308.93,0.0,,12390.12,,False,0,0
148,801663,IGO2362 ,India,1714314616.0,1714314622,78.5259,26.0352,10980.42,False,205.42,324.48,0.0,,11521.44,,False,0,0
149,e80276,LPE2365 ,Chile,1714314566.0,1714314566,-77.1147,-12.021,,True,28.29,146.25,,,,,False,0,0
150,801661,IGO89V  ,India,1714314618.0,1714314624,88.4483,22.6593,106.68,False,79.65,185.93,1.95,,-45.72,1306,False,0,0
151,801662,IGO1054 ,India,1714314625.0,1714314625,77.1346,28.5324,495.3,False,76.36,284.04,-3.9,,403.86,,False,0,0
152,4b1870,PJZ037  ,Switzerland,1714314625.0,1714314626,13.6485,48.777,13106.4,False,221.69,294.54,-0.33,,13243.56,3550,False,0,0
153,e80275,LPE2130 ,Chile,1714314624.0,1714314624,-77.248,-11.9602,2514.6,False,146.79,321.4,12.68,,2667.0,,False,0,0
154,44029f,AUA785B ,Austria,1714314624.0,1714314624,23.0997,45.5456,10660.38,False,231.05,117.88,-0.65,,10919.46,1000,False,0,0
155,adecb6,DAL2577 ,United States,1714314625.0,1714314626,-83.3346,42.1567,662.94,False,121.19,156.48,5.2,,678.18,7263,False,0,1
156,e8026a,LAN462  ,Chile,1714314625.0,1714314625,-60.0304,-34.6466,7871.46,False,195.27,277.87,4.88,,8107.68,0326,False,0,0
157,ace6e2,AAL1502 ,United States,1714314624.0,1714314625,-85.1659,41.2531,9753.6,False,224.61,273.02,0.33,,10081.26,3461,False,0,1
158,80165e,AXB1129 ,India,1714314621.0,1714314625,85.1715,20.9902,11582.4,False,210.66,241.24,0.0,,12283.44,5412,False,0,0
159,e8026c,LAN575  ,Chile,1714314625.0,1714314625,-79.0208,-8.4287,12489.18,False,254.07,164.98,0.0,,,,False,0,0
160,801669,IGO259N ,India,1714314625.0,1714314625,77.6453,13.0924,11795.76,False,238.11,183.47,-7.8,,12534.9,,False,0,0
161,407a3b,GCLNN   ,United Kingdom,1714314625.0,1714314625,8.0295,52.0671,990.6,False,31.43,248.9,-0.33,,998.22,6104,False,0,0
162,3d6008,DFIPS   ,Germany,1714314625.0,1714314625,-3.8621,53.2746,1013.46,False,38.94,226.61,3.9,,1005.84,1177,False,0,0
163,a5e509,N4791E  ,United States,1714314623.0,1714314624,-80.6645,27.9687,472.44,False,52.03,335.46,-0.98,,518.16,,False,0,0
164,a4c527,RPA4318 ,United States,1714314625.0,1714314625,-91.1886,37.3257,10058.4,False,230.75,19.81,0.33,,10378.44,5541,True,0,0
165,801671,AIC418  ,India,1714314624.0,1714314625,77.2092,27.5663,5791.2,False,171.83,359.49,-0.98,,6027.42,,False,0,0
166,505f15,ENT4078 ,Slovakia,1714314624.0,1714314625,28.4589,41.7778,12192.0,False,236.5,327.8,0.0,,12435.84,5351,False,0,0
167,0d0aca,VIV868  ,Mexico,1714314624.0,1714314625,-92.9339,33.6682,10675.62,False,243.87,31.54,0.0,,11087.1,4214,False,0,0
168,a94b50,UAL2404 ,United States,1714314615.0,1714314615,-74.1645,40.7006,,True,2.57,87.19,,,,,False,0,0
169,3d2507,DEMGT   ,Germany,1714314625.0,1714314625,8.5118,53.7019,1158.24,False,72.57,88.38,0.0,,1150.62,7745,False,0,0
170,acd460,N9259R  ,United States,1714314624.0,1714314625,-82.5126,28.9818,2042.16,False,76.83,159.62,0.0,,2148.84,,False,0,0
171,440256,OEDTN   ,Austria,1714314625.0,1714314625,16.0207,48.5444,1409.7,False,62.29,138.01,-0.33,,1493.52,,False,0,0
172,a69b92,ASA1    ,United States,1714314618.0,1714314618,-97.4564,45.0434,10972.8,False,237.28,303.86,0.0,,11087.1,0557,False,0,0
173,a4b294,RPA4762 ,United States,1714314428.0,1714314594,-86.6595,36.1332,114.3,False,6.69,286.88,,,167.64,,False,0,0
174,a892e0,N6510Y  ,United States,1714314625.0,1714314625,-111.8914,33.2422,1645.92,False,81.9,286.04,-0.33,,1684.02,,False,0,0
175,440261,OEFDI   ,Austria,1714314626.0,1714314626,10.1685,49.3417,1524.0,False,52.39,289.5,7.15,,1623.06,0025,False,0,0
176,a94b4d,UAL480  ,United States,1714314625.0,1714314626,-106.6178,37.3254,10126.98,False,235.75,12.73,-4.55,,10195.56,7374,False,0,0
177,adda24,AAL1851 ,United States,1714314625.0,1714314625,-90.6697,29.0827,9745.98,False,217.33,259.22,-0.33,,10157.46,,False,0,0
178,ace796,N930VT  ,United States,1714314625.0,1714314625,-76.7967,41.8369,2971.8,False,123.44,21.0,-3.9,,3063.24,2455,False,0,0
179,a94b4b,UAL598  ,United States,1714314625.0,1714314625,-99.1399,28.4519,10134.6,False,229.75,344.81,4.88,,10546.08,2451,False,0,0
180,3455cb,GES321S ,Spain,1714314625.0,1714314625,-4.1597,40.8816,6362.7,False,200.63,154.16,-4.55,,6370.32,2133,False,0,0
181,4bb5d6,MNB723  ,Turkey,1714314625.0,1714314625,0.7063,52.2098,4023.36,False,145.25,284.77,-4.23,,3947.16,6616,False,0,0
182,a02a23,N11CY   ,United States,1714314625.0,1714314625,-84.2218,39.0632,426.72,False,37.13,169.62,2.6,,426.72,,False,0,0
183,ade106,N9936V  ,United States,1714314413.0,1714314413,-121.2104,44.1219,1158.24,False,43.68,74.98,-2.28,,1181.1,,False,0,0
184,a902ae,RAX357  ,United States,1714314625.0,1714314626,-85.7573,32.4455,10584.18,False,221.56,6.4,1.63,,11003.28,,False,0,0
185,accd69,DAL1302 ,United States,1714314626.0,1714314626,-111.952,39.5056,10058.4,False,239.12,64.92,0.0,,10134.6,,False,0,0
186,e8020b,,Chile,1714314625.0,1714314625,-77.1058,-12.0385,312.42,False,78.23,152.59,13.33,,335.28,,False,0,0
187,ada4bc,N9787T  ,United States,1714314624.0,1714314625,-76.7085,40.9168,1874.52,False,64.95,125.33,-2.6,,1950.72,6340,False,0,0
188,ab649a,DAL289  ,United States,1714314625.0,1714314626,-8.7206,54.22,9753.6,False,221.47,284.39,0.0,,9502.14,6652,False,0,0
189,a22db8,N24AT   ,United States,1714314622.0,1714314625,-83.6879,33.4201,1729.74,False,88.83,340.73,0.0,,1836.42,,False,0,0
