,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category
54,511159,JAF44J  ,Estonia,1714315423.0,1714315423,0.1766,48.1328,10058.4,False,203.73,225.82,0.0,,9936.48,7115,False,0,0
55,a6eb12,LXJ545  ,United States,1714315417.0,1714315422,-82.6901,27.9048,,True,0.0,171.56,,,,,False,0,0
56,4952c9,TAP831  ,Portugal,1714315423.0,1714315423,-7.7518,39.0428,9982.2,False,228.09,245.05,-7.8,,9959.34,4026,False,0,0
57,a5e550,N4793F  ,United States,1714315214.0,1714315214,-122.2974,47.5277,,True,3.34,98.44,,,,,False,0,0
58,511154,ESSAX   ,Estonia,1714315213.0,1714315213,4.486,50.904,,True,0.0,154.69,,,,1000,False,0,0
59,a46e40,DAL946  ,United States,1714315423.0,1714315424,-99.6749,35.9377,10652.76,False,251.6,84.72,0.33,,10782.3,,False,0,0
60,aa56b8,UAL1120 ,United States,1714315424.0,1714315424,-90.1667,30.7755,11887.2,False,230.1,177.95,-0.33,,12298.68,6225,False,0,0
61,c07d1a,HRT373  ,Canada,1714315423.0,1714315423,-81.0306,31.9198,12192.0,False,214.61,181.65,0.65,,12626.34,0512,False,0,0
62,ad5623,AAL2599 ,United States,1714315423.0,1714315424,-114.7273,34.7721,11277.6,False,263.97,91.23,0.0,,11498.58,6716,False,0,0
63,80161c,AIC746  ,India,1714315424.0,1714315424,91.2394,23.8703,373.38,False,73.27,184.43,17.56,,243.84,,False,0,0
64,aa56b4,UAL2161 ,United States,1714315423.0,1714315423,-90.8403,29.7833,9753.6,False,228.78,257.4,0.0,,10142.22,,False,0,0
65,aa56b3,UAL2052 ,United States,1714315423.0,1714315423,-80.9037,28.7737,11582.4,False,233.69,158.97,-0.33,,12031.98,5720,False,0,0
66,a6c8cd,VJA536  ,United States,1714315423.0,1714315423,-80.7047,36.7359,12192.0,False,233.59,178.99,0.0,,12550.14,3655,False,0,0
67,ad3c27,DAL2223 ,United States,1714315421.0,1714315423,-82.5491,31.1638,7658.1,False,243.33,359.88,2.93,,8023.86,,False,0,1
68,80161a,,India,,1714315193,,,,False,14.4,270.0,,,,,False,0,0
69,4952c1,TAP72PA ,Portugal,1714315423.0,1714315423,-5.2634,42.5159,11582.4,False,241.8,26.67,-0.33,,11544.3,2201,False,0,0
70,4952c3,TAP1359 ,Portugal,1714315423.0,1714315423,-5.8286,44.1978,10668.0,False,227.64,203.44,0.33,,10568.94,5405,False,0,0
71,801625,AIC661  ,India,1714315420.0,1714315420,75.3532,13.3245,11285.22,False,235.59,153.83,0.0,,11993.88,,False,0,0
72,a22248,N2368P  ,United States,1714315424.0,1714315424,-81.5151,28.3626,304.8,False,20.81,39.99,1.63,,312.42,,False,0,0
73,801626,AIC610  ,India,1714315148.0,1714315161,76.3799,15.4525,11582.4,False,226.47,322.66,0.0,,12313.92,,False,0,0
74,acdfab,DAL2052 ,United States,1714315424.0,1714315424,-78.7412,36.8713,10058.4,False,228.74,57.02,0.0,,10454.64,1774,False,0,1
75,4952c6,TAP1242 ,Portugal,1714315424.0,1714315424,-6.2777,40.7456,11582.4,False,249.87,51.1,-0.33,,11567.16,5444,False,0,0
76,a0e250,AAL356  ,United States,1714315421.0,1714315422,-110.0937,33.8422,7703.82,False,241.26,71.99,4.55,,7871.46,,False,0,0
77,4952c8,TAP834A ,Portugal,1714315423.0,1714315423,12.1544,42.0402,1112.52,False,102.68,132.56,-2.6,,1226.82,2230,False,0,0
78,a33b23,UPS237  ,United States,1714315423.0,1714315423,-73.9047,40.2987,9006.84,False,245.72,58.44,9.1,,9265.92,1137,False,0,0
79,4b180c,SWR2411 ,Switzerland,1714315423.0,1714315423,6.2229,46.3156,952.5,False,80.76,225.52,-4.55,,1036.32,1000,False,0,0
80,acf9cf,SCA35   ,United States,1714315322.0,1714315322,-112.485,34.5878,3009.9,False,48.9,1.81,-0.33,,3055.62,,False,0,0
81,488252,SAH48P  ,Poland,1714315423.0,1714315423,-0.6592,42.5342,12192.0,False,250.87,52.33,0.33,,12260.58,4665,False,0,0
82,407a05,EZY2613 ,United Kingdom,1714315423.0,1714315423,16.018,44.6843,11879.58,False,231.78,136.35,0.33,,12115.8,2256,False,0,0
83,801631,IGO76N  ,India,1714315406.0,1714315422,80.251,15.8964,4572.0,False,131.97,41.21,0.0,,4770.12,,False,0,0
84,a72530,VNT56   ,United States,1714315424.0,1714315424,-108.7571,36.3493,11277.6,False,247.14,52.87,-0.65,,11369.04,,False,0,0
85,ac2f5a,SWA3306 ,United States,1714315423.0,1714315423,-114.8532,36.1549,3215.64,False,156.8,83.78,13.98,,3253.74,,False,0,0
86,ae26a1,C6575   ,United States,1714315361.0,1714315361,-74.5708,39.4548,15.24,False,49.45,87.02,-2.6,,68.58,,False,0,13
87,ad694c,SWA6489 ,United States,1714315423.0,1714315424,-73.6943,38.9377,12199.62,False,243.66,216.24,-0.65,,12550.14,,False,0,0
88,407a06,EZY3059 ,United Kingdom,1714315423.0,1714315423,8.7449,50.4346,11277.6,False,229.04,120.65,0.0,,11330.94,5204,False,0,0
89,51113c,LOG427  ,Estonia,1714315423.0,1714315423,-4.4077,55.9912,2263.14,False,83.31,315.75,10.4,,2164.08,,False,0,0
90,a46e35,DAL800  ,United States,1714315335.0,1714315337,-108.4199,41.8449,10363.2,False,210.92,270.14,0.33,,10378.44,6704,False,0,0
91,39de40,TVF50NR ,France,1714315423.0,1714315423,1.1727,46.2824,10843.26,False,254.12,356.4,-4.88,,10812.78,1476,False,0,0
92,a2222d,N2367X  ,United States,1714315404.0,1714315404,-71.1013,41.8944,365.76,False,59.73,100.92,-2.93,,396.24,,False,0,0
93,7c6b13,JST217  ,Australia,1714315423.0,1714315423,145.2549,-37.8689,4777.74,False,222.46,101.34,9.43,,4914.9,1422,False,0,0
94,80166c,VTI021  ,India,1714315404.0,1714315421,34.0273,44.8206,11574.78,False,23.26,305.1,92.01,,12534.9,3203,False,0,0
95,44028c,EJU39WY ,Austria,1714315424.0,1714315424,5.2122,46.0016,10363.2,False,251.92,329.98,-0.33,,10454.64,1000,False,0,0
96,3c6667,DLH9VT  ,Germany,1714315423.0,1714315423,9.892,49.3192,7010.4,False,189.14,127.93,0.0,,7132.32,1000,False,0,0
97,3c6666,DLH53U  ,Germany,1714315423.0,1714315423,9.7085,47.8312,8694.42,False,217.78,246.77,6.18,,8854.44,6650,False,0,0
98,a2228b,ASA1057 ,United States,1714315423.0,1714315423,-118.6656,34.5813,6035.04,False,193.36,338.62,11.7,,6202.68,1307,False,0,0
99,ab0f8e,N8111   ,United States,1714315423.0,1714315423,-80.0302,41.9164,2392.68,False,67.03,252.12,-0.33,,2453.64,,False,0,0
100,abacd2,UAL461  ,United States,1714315423.0,1714315423,-98.188,37.2345,10363.2,False,234.31,289.63,0.33,,10500.36,,False,0,0
101,e4943f,GLO7714 ,Brazil,1714315424.0,1714315424,-57.3211,-19.9815,10972.8,False,230.8,291.99,0.0,,11719.56,,False,0,0
102,ad4f72,JBU384  ,United States,1714315423.0,1714315423,-81.3239,29.2707,7048.5,False,223.51,357.36,10.73,,7376.16,,False,0,0
103,4acb04,NSZ5DM  ,Sweden,1714315423.0,1714315423,-1.3744,44.5371,10363.2,False,265.89,22.65,0.0,,10317.48,2331,False,0,0
104,51116f,MBU6519 ,Estonia,1714315423.0,1714315423,9.8382,53.793,952.5,False,91.34,110.78,-0.33,,975.36,3371,False,0,0
105,ad3c1f,ASA512  ,United States,1714315423.0,1714315423,-119.6309,35.6884,10668.0,False,258.73,124.8,0.0,,10934.7,1775,False,0,0
106,3d23a3,DELTB   ,Germany,1714315421.0,1714315421,8.8374,51.0454,1615.44,False,50.63,205.26,0.0,,1661.16,1344,False,0,0
107,3c6664,DLH9YX  ,Germany,1714315423.0,1714315423,17.7499,44.214,10668.0,False,239.37,140.49,0.33,,10919.46,6413,False,0,0
108,abb3b6,AAL875  ,United States,1714315424.0,1714315424,-80.2551,27.6732,10972.8,False,233.42,163.48,0.0,,11422.38,,False,0,1
109,ac83c3,MJS9051 ,United States,1714315423.0,1714315424,-81.2134,26.635,6705.6,False,178.78,319.43,0.0,,7040.88,4656,False,0,0
110,3c6662,DLH3KA  ,Germany,1714315420.0,1714315420,4.7406,52.3058,,True,15.95,185.62,,,,1000,False,0,0
111,3eef2f,D3736   ,Germany,1714315423.0,1714315424,9.8736,51.8032,2758.44,False,32.43,91.82,-0.33,,,5473,False,0,0
112,e8024e,LPE2206 ,Chile,,1714315417,,,,False,213.53,293.72,0.0,,,,False,0,0
113,a950f7,N7MH    ,United States,1714315423.0,1714315423,-80.4412,35.3506,7871.46,False,154.55,183.05,6.5,,8206.74,,False,0,0
114,3c666a,DLH1771 ,Germany,1714315392.0,1714315419,32.3807,34.7086,876.3,False,134.04,266.26,7.8,,914.4,5441,False,0,0
115,e80260,LPE2421 ,Chile,1714315424.0,1714315424,-76.8651,-12.7023,6111.24,False,180.97,324.95,-8.13,,6537.96,,False,0,0
116,511171,MBU6449 ,Estonia,1714315423.0,1714315423,-3.2627,40.015,11590.02,False,259.39,33.6,0.0,,11628.12,5443,False,0,0
117,3c666e,DLH93N  ,Germany,1714315424.0,1714315424,7.7491,48.025,10317.48,False,197.1,196.68,2.28,,10416.54,0133,False,0,0
118,511172,MBU6584 ,Estonia,1714315422.0,1714315423,-14.8693,31.8537,11277.6,False,217.3,213.8,0.0,,11430.0,,False,0,0
119,3c666b,DLH92K  ,Germany,1714315423.0,1714315423,3.2198,40.7313,10660.38,False,206.03,204.65,0.0,,10805.16,2502,False,0,0
120,a46e8d,        ,United States,1714315139.0,1714315139,-118.4173,33.9404,,True,5.4,351.56,,,,,False,0,0
121,402aee,GBOJW   ,United Kingdom,1714315174.0,1714315174,-1.4657,50.6748,548.64,False,55.58,97.98,0.33,,556.26,,False,0,0
122,3d23b9,DELTX   ,Germany,1714315135.0,1714315164,9.6268,54.2299,182.88,False,26.44,232.91,-0.65,,182.88,7000,False,0,0
123,3c6672,DLH32A  ,Germany,1714315274.0,1714315274,8.561,50.043,,True,6.43,289.69,,,,1000,False,0,0
124,48cb15,TVP7266 ,Poland,1714315420.0,1714315424,22.0774,45.7768,10668.0,False,243.73,156.36,0.0,,10911.84,4446,False,0,0
125,e48d5c,AZU2898 ,Brazil,1714315422.0,1714315422,-47.061,-23.1546,1744.98,False,100.22,70.82,-3.58,,1844.04,,False,0,0
126,3c6671,DLH1293 ,Germany,1714315344.0,1714315344,30.0873,35.7555,10363.2,False,228.6,304.55,-0.33,,10637.52,7236,False,0,0
127,3c6670,DLH11F  ,Germany,1714315423.0,1714315423,6.8098,41.9831,10675.62,False,212.47,225.98,-0.33,,10873.74,6663,False,0,0
128,402af3,GBOJS   ,United Kingdom,1714315421.0,1714315423,0.8229,51.6288,525.78,False,32.38,225.64,0.33,,533.4,,False,0,0
129,a34e9d,DAL1717 ,United States,1714315424.0,1714315424,-107.5591,40.3627,10972.8,False,221.85,256.32,0.33,,10995.66,6222,False,0,0
130,ac234f,UAL1402 ,United States,1714315424.0,1714315424,-85.183,36.6112,9448.8,False,216.96,63.07,0.33,,9822.18,7467,False,0,0
131,a39bfa,UAL1330 ,United States,1714315424.0,1714315424,-106.0132,40.8869,10972.8,False,224.46,241.38,-0.33,,10949.94,1702,False,0,1
132,ac101f,SWA3837 ,United States,1714315424.0,1714315424,-109.8771,34.7002,10972.8,False,207.47,245.85,0.0,,11140.44,,False,0,0
133,a35592,JBU1822 ,United States,1714315423.0,1714315423,-70.8007,41.9944,2842.26,False,148.87,60.16,-3.9,,2926.08,5662,False,0,0
134,471efa,WZZ78MZ ,Hungary,1714315423.0,1714315423,17.9304,59.6558,,True,9.26,75.94,,,,,False,0,0
135,acdffc,DAL774  ,United States,1714315423.0,1714315423,-88.2207,37.2734,9144.0,False,247.73,309.61,0.33,,9479.28,4416,False,0,0
136,a3a538,FFT1115 ,United States,1714315423.0,1714315423,-88.1232,31.1515,10972.8,False,226.63,244.02,-0.33,,11384.28,1122,False,0,0
137,e80270,LPE2102 ,Chile,,1714315423,,,,False,209.92,306.03,-0.33,,,,False,0,0
138,471efe,WZZ6013 ,Hungary,1714315424.0,1714315424,-0.8251,40.8563,10668.0,False,199.67,252.92,0.0,,10728.96,4034,False,0,0
139,ad90a3,AAL1364 ,United States,1714315422.0,1714315423,-98.5798,32.61,7917.18,False,208.85,264.35,0.0,,8161.02,,False,0,4
140,471eff,WZZ5839 ,Hungary,1714315423.0,1714315424,15.2392,55.1458,8915.4,False,222.36,101.21,9.1,,8976.36,6030,False,0,0
141,471efc,WZZ4256 ,Hungary,1714315423.0,1714315423,19.9148,52.6124,3116.58,False,175.47,128.21,-8.78,,3246.12,6510,False,0,4
142,e80277,LPE2407 ,Chile,1714315423.0,1714315424,-77.2644,-11.9345,868.68,False,141.74,353.96,-4.88,,937.26,,False,0,0
143,801663,IGO2362 ,India,1714315423.0,1714315423,77.6336,27.2505,7764.78,False,197.63,333.23,-10.4,,8107.68,,False,0,0
144,801661,IGO89V  ,India,1714315423.0,1714315423,87.4023,23.1021,9006.84,False,195.78,300.47,4.88,,9509.76,1306,False,0,0
145,e80273,LPE2259 ,Chile,1714315423.0,1714315423,-76.638,-12.2171,5440.68,False,204.3,286.38,-3.58,,5844.54,,False,0,0
146,4b1870,PJZ037  ,Switzerland,1714315424.0,1714315424,11.4271,49.4217,13106.4,False,222.92,292.96,0.33,,13205.46,3550,False,0,0
147,e80275,LPE2130 ,Chile,1714315423.0,1714315423,-78.1049,-10.7975,8389.62,False,224.55,333.02,4.55,,8961.12,,False,0,0
148,44029f,AUA785B ,Austria,1714315423.0,1714315423,25.0823,44.8334,4076.7,False,197.94,118.23,-13.33,,4328.16,1000,False,0,0
149,adecb6,DAL2577 ,United States,1714315424.0,1714315424,-81.6615,42.0795,8161.02,False,229.94,100.83,9.1,,8450.58,7263,False,0,1
150,a4ab11,N40JA   ,United States,1714315423.0,1714315423,-74.1912,40.0751,411.48,False,50.88,114.49,3.58,,434.34,,False,0,0
151,e8026a,LAN462  ,Chile,1714315423.0,1714315423,-61.5659,-34.4423,10972.8,False,174.45,280.88,0.0,,11300.46,0326,False,0,0
152,aae377,SKW3841 ,United States,1714315423.0,1714315424,-82.3713,42.1687,5654.04,False,204.66,124.97,4.88,,5836.92,2567,False,0,0
153,4031bf,GLACB   ,United Kingdom,1714315276.0,1714315276,-2.5816,53.5769,1013.46,False,40.96,302.69,3.25,,784.86,,False,0,0
154,ace6e2,AAL1502 ,United States,1714315423.0,1714315423,-87.0574,41.53,3970.02,False,183.36,302.98,-7.15,,4091.94,3461,False,0,1
155,80165e,AXB1129 ,India,1714315423.0,1714315423,83.7494,20.2486,11582.4,False,213.06,240.65,0.0,,12298.68,1365,False,0,0
156,e8026c,LAN575  ,Chile,1714315422.0,1714315422,-78.5396,-10.2085,12489.18,False,256.33,164.88,-0.33,,,,False,0,0
157,801669,IGO259N ,India,1714315325.0,1714315325,77.4278,11.7359,4038.6,False,210.89,203.13,-8.45,,4404.36,,False,0,0
158,407a3b,GCLNN   ,United Kingdom,1714315424.0,1714315424,7.6737,51.9976,1005.84,False,34.93,260.68,-0.33,,1013.46,6104,False,0,0
159,402ae1,GBOHA   ,United Kingdom,1714315415.0,1714315415,-1.2373,50.8349,350.52,False,60.37,57.53,0.33,,342.9,,False,0,0
160,a3556f,JBU678  ,United States,1714315423.0,1714315423,-81.525,30.8117,3291.84,False,169.2,13.36,5.53,,3444.24,,False,0,0
161,3d6008,DFIPS   ,Germany,1714315423.0,1714315423,-3.8825,53.2641,1066.8,False,39.18,176.24,-0.98,,1059.18,1177,False,0,0
162,801672,VTI835  ,India,1714315423.0,1714315423,77.0173,28.5077,1013.46,False,135.47,187.64,6.5,,960.12,,False,0,0
163,a4c527,RPA4318 ,United States,1714315423.0,1714315423,-89.7099,38.4403,10058.4,False,236.7,61.15,0.0,,10386.06,5541,True,0,0
164,801671,AIC418  ,India,1714315424.0,1714315424,77.3816,28.4783,1272.54,False,98.78,292.02,0.0,,1242.06,,False,0,0
165,505f15,ENT4078 ,Slovakia,1714315423.0,1714315423,27.1139,43.1364,12192.0,False,231.3,322.77,0.0,,12428.22,5351,False,0,0
166,0d0aca,VIV868  ,Mexico,1714315423.0,1714315423,-92.0333,35.1901,10675.62,False,225.23,13.34,0.0,,11064.24,4214,False,0,0
167,a94b50,UAL2404 ,United States,1714315423.0,1714315423,-73.6824,40.0017,5654.04,False,218.75,104.85,11.38,,5844.54,2756,False,0,0
168,3d2507,DEMGT   ,Germany,1714315423.0,1714315423,9.3713,53.6815,822.96,False,81.84,91.8,-2.28,,853.44,7740,False,0,0
169,acd460,N9259R  ,United States,1714315423.0,1714315423,-82.29,28.4523,1493.52,False,79.3,159.1,-1.63,,1562.1,,False,0,0
170,440256,OEDTN   ,Austria,1714315423.0,1714315423,16.3815,48.2498,434.34,False,47.39,147.86,-0.33,,487.68,,False,0,0
171,a69b92,ASA1    ,United States,1714315422.0,1714315424,-99.5845,45.6873,10972.8,False,227.1,284.7,0.0,,11018.52,0557,False,0,0
172,a892e0,N6510Y  ,United States,1714315423.0,1714315423,-111.9684,33.7554,1844.04,False,80.71,11.02,3.58,,1889.76,,False,0,0
173,440261,OEFDI   ,Austria,1714315423.0,1714315424,10.1731,49.3705,4480.56,False,39.29,223.94,-0.33,,4610.1,0025,False,0,0
174,adda24,AAL1851 ,United States,1714315386.0,1714315386,-92.3615,29.0003,9768.84,False,217.1,270.27,0.33,,10187.94,,False,0,0
175,a94b4d,UAL480  ,United States,1714315423.0,1714315424,-105.9821,38.8187,7810.5,False,211.17,50.34,-5.2,,7879.08,,False,0,0
176,ace796,N930VT  ,United States,1714315175.0,1714315363,-76.5291,42.3619,1150.62,False,68.95,358.72,-4.55,,1165.86,2455,False,0,0
177,a94b4b,UAL598  ,United States,1714315423.0,1714315423,-99.7051,30.0889,10363.2,False,242.07,341.8,0.33,,10744.2,2451,False,0,0
178,adda23,DAL1704 ,United States,1714315423.0,1714315423,-84.6994,34.2472,5897.88,False,212.52,321.88,8.45,,6164.58,,False,0,0
179,3455cb,GES321S ,Spain,1714315423.0,1714315423,-3.473,40.3829,1226.82,False,105.49,321.73,-3.58,,1280.16,2133,False,0,0
180,4bb5d6,MNB723  ,Turkey,1714315423.0,1714315423,-0.1863,51.9058,845.82,False,73.22,252.84,-3.58,,830.58,6616,False,0,0
181,a02a23,N11CY   ,United States,1714315424.0,1714315424,-84.1833,39.0622,678.18,False,63.28,64.48,0.65,,678.18,,False,0,0
182,ade106,N9936V  ,United States,1714315404.0,1714315404,-121.2088,44.1246,1188.72,False,41.99,97.04,-3.58,,1203.96,,False,0,0
183,a902ae,RAX357  ,United States,1714315424.0,1714315424,-85.5433,34.0716,11269.98,False,224.12,6.33,1.95,,11696.7,,False,0,0
184,accd69,DAL1302 ,United States,1714315418.0,1714315419,-109.9389,40.2169,10058.4,False,240.02,64.75,0.0,,10111.74,,False,0,0
185,e8020b,LPE2192 ,Chile,1714315424.0,1714315424,-75.9656,-12.5613,8229.6,False,219.52,107.03,5.85,,8808.72,,False,0,0
186,ab649a,DAL289  ,United States,1714315423.0,1714315424,-11.408,54.5973,10363.2,False,223.92,282.47,0.0,,10119.36,6652,False,0,0
187,a22db8,N24AT   ,United States,1714315423.0,1714315423,-84.042,33.9759,1120.14,False,83.67,314.5,-0.65,,1211.58,,False,0,0
188,3d381b,DETMP   ,Germany,1714315424.0,1714315424,12.8215,48.4146,777.24,False,50.31,37.1,1.3,,853.44,7000,False,0,0
189,3455d9,VOE6VT  ,Spain,1714315424.0,1714315424,5.5941,45.5929,11567.16,False,205.74,282.12,0.0,,11658.6,5730,False,0,1
