,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category
49,ad3c16,AAL1498 ,United States,1714313114.0,1714313114,-80.4089,25.7821,464.82,False,82.93,87.16,-5.2,,525.78,,False,0,0
50,801616,IGO209  ,India,1714312968.0,1714312969,83.9475,19.9907,11582.4,False,225.01,206.04,0.33,,12306.3,0123,False,0,0
51,a22235,N23675  ,United States,1714313114.0,1714313114,-84.0019,34.2251,518.16,False,44.59,219.38,0.98,,579.12,,False,0,0
52,abacb6,SCX941  ,United States,1714313115.0,1714313115,-86.8218,35.1207,12496.8,False,238.44,166.14,0.0,,12893.04,1156,False,0,0
53,ac96be,AAL1220 ,United States,1714313114.0,1714313114,-97.1724,28.5832,10363.2,False,225.18,250.65,0.33,,10789.92,3522,False,0,0
54,a7e8bf,ASA90   ,United States,1714313115.0,1714313115,-150.1154,61.9865,5661.66,False,187.84,196.55,-11.7,,5516.88,,False,0,0
55,aa69db,ENY3641 ,United States,1714313115.0,1714313115,-95.5342,35.8621,9144.0,False,190.31,202.41,0.0,,9387.84,,False,0,1
56,801622,IGO1454 ,India,1714312946.0,1714312966,55.3445,25.2591,,True,1.29,210.94,,,,,False,0,0
57,a33b2f,N307VA  ,United States,1714312821.0,1714312821,-81.751,41.133,381.0,False,40.52,261.97,-5.2,,411.48,1200,False,0,0
58,80160e,IGO856  ,India,1714313114.0,1714313114,86.5989,23.6322,10965.18,False,192.11,302.2,-0.33,,11567.16,1313,False,0,0
59,ab76eb,JRE838  ,United States,1714313114.0,1714313115,-84.7986,27.3364,12192.0,False,183.17,297.79,0.0,,12656.82,2315,False,0,0
60,511159,JAF44J  ,Estonia,1714313114.0,1714313114,4.3313,50.8418,1356.36,False,114.34,206.45,6.5,,1379.22,7115,False,0,0
61,aaf656,VXP367  ,United States,1714313114.0,1714313114,-82.4457,28.2739,1539.24,False,118.95,233.97,-5.2,,1638.3,3317,False,0,0
62,4952c9,TAP831  ,Portugal,1714313114.0,1714313114,-2.1461,40.506,11277.6,False,209.42,252.86,-0.33,,11330.94,4026,False,0,0
63,a5e550,N4793F  ,United States,1714313115.0,1714313115,-123.2267,48.1261,457.2,False,56.1,78.9,0.0,,419.1,,False,0,0
64,511154,JAF1VH  ,Estonia,1714313114.0,1714313114,4.6145,50.9447,541.02,False,74.17,246.28,-4.55,,563.88,1000,False,0,0
65,a46e40,DAL946  ,United States,1714313115.0,1714313115,-106.064,35.5015,10675.62,False,254.75,91.62,0.33,,10759.44,,False,0,0
66,aa56b8,UAL1120 ,United States,1714313114.0,1714313115,-89.8396,35.6307,11582.4,False,231.45,190.76,-0.33,,11971.02,6225,False,0,0
67,a1fb33,MXY532  ,United States,1714313114.0,1714313115,-82.2729,28.8662,4594.86,False,173.79,174.05,-9.43,,4823.46,2447,False,0,0
68,c07d1a,HRT373  ,Canada,1714313114.0,1714313115,-80.6951,36.3286,12192.0,False,220.73,178.93,0.0,,12588.24,0512,False,0,0
69,a3a587,N334JV  ,United States,1714313115.0,1714313115,-81.4173,41.0346,609.6,False,76.48,72.78,0.98,,632.46,1200,False,0,0
70,a57b4d,UAL1362 ,United States,1714313115.0,1714313115,-106.0548,40.7753,8755.38,False,229.92,115.02,-5.2,,8831.58,3556,False,0,0
71,aa56b3,UAL2052 ,United States,1714313114.0,1714313114,-80.7512,33.4498,11582.4,False,227.71,193.72,0.33,,11978.64,5720,False,0,0
72,a6c8cd,VJA536  ,United States,1714313114.0,1714313114,-79.9113,41.4303,12192.0,False,226.66,182.99,0.33,,12504.42,0525,False,0,0
73,4952c1,TAP72PA ,Portugal,1714313114.0,1714313114,-9.014,38.8937,2072.64,False,138.61,44.25,16.58,,2110.74,2201,False,0,0
74,ad5628,DAL2843 ,United States,1714313078.0,1714313083,-84.4558,33.6319,266.7,False,70.49,90.84,-2.93,,342.9,1726,False,0,0
75,4952c3,TAP1359 ,Portugal,1714313114.0,1714313114,-3.2145,48.4817,10668.0,False,223.26,203.49,0.0,,10515.6,5405,False,0,0
76,a1c5e0,ENY3327 ,United States,1714313115.0,1714313115,-97.0542,32.9935,678.18,False,69.45,179.58,-3.58,,632.46,,False,0,0
77,a22248,N2368P  ,United States,1714313087.0,1714313087,-81.3344,28.5433,30.48,False,34.92,45.0,-2.6,,76.2,,False,0,0
78,801626,,India,,1714313111,,,,False,8.75,270.0,,,,,False,0,0
79,acdfab,DAL2052 ,United States,1714313115.0,1714313115,-83.4666,34.1119,5775.96,False,217.11,53.67,7.15,,6057.9,2557,False,0,1
80,4952c6,TAP1242 ,Portugal,1714313111.0,1714313111,-9.14,38.7657,,True,5.14,247.5,,,,,False,0,0
81,a0e250,AAL356  ,United States,1714313113.0,1714313113,-112.0015,33.4373,,True,0.0,267.19,,,,,False,0,0
82,4952c8,TAP834A ,Portugal,1714313115.0,1714313115,6.8411,40.6993,11582.4,False,243.21,93.27,-0.33,,11788.14,2230,False,0,0
83,4b180c,SWR2411 ,Switzerland,1714313114.0,1714313114,9.6807,44.2803,11574.78,False,221.27,313.3,0.0,,11780.52,5526,False,0,0
84,acf9cf,SCA35   ,United States,1714313114.0,1714313114,-112.1773,33.7783,1821.18,False,44.86,310.82,0.0,,1836.42,,False,0,0
85,488252,SAH48P  ,Poland,1714313114.0,1714313114,-3.6204,37.9039,9532.62,False,257.98,38.77,3.58,,9585.96,,False,0,0
86,407a05,EZY2613 ,United Kingdom,1714313114.0,1714313114,10.772,47.7442,11277.6,False,221.6,131.42,0.33,,11422.38,2256,False,0,0
87,801631,IGO76N  ,India,1714313114.0,1714313114,78.438,13.8445,4572.0,False,116.34,40.88,0.0,,4762.5,,False,0,0
88,a72530,VNT56   ,United States,1714313114.0,1714313114,-111.9056,33.6255,,True,0.0,126.56,,,,,False,0,0
89,ae26a1,C6575   ,United States,1714313113.0,1714313113,-74.6429,39.209,-15.24,False,43.47,200.79,-0.33,,45.72,,False,0,13
90,407a06,EZY3059 ,United Kingdom,1714313114.0,1714313114,1.9874,52.5978,10683.24,False,234.05,111.94,0.33,,10523.22,5204,False,0,0
91,a46e35,DAL800  ,United States,1714313114.0,1714313114,-102.5174,42.1365,10363.2,False,224.79,266.19,0.0,,10332.72,6704,False,0,0
92,39de40,TVF50NR ,France,1714313114.0,1714313114,1.291,41.0374,11452.86,False,254.92,6.84,6.83,,11559.54,1476,False,0,0
93,4b180a,SWR4GV  ,Switzerland,1714313115.0,1714313115,9.0847,47.6077,2819.4,False,132.69,238.96,-3.9,,2918.46,1000,False,0,0
94,4b180b,SWR11H  ,Switzerland,1714313115.0,1714313115,6.3264,46.1638,3893.82,False,148.87,310.52,-11.7,,3992.88,1064,False,0,0
95,80166c,VTI021  ,India,1714311347.0,1714313107,41.4949,41.5548,11574.78,False,241.27,262.53,-1.3,,11986.26,3203,False,0,0
96,3c6669,DLH5LX  ,Germany,1714313114.0,1714313114,13.2169,44.306,10668.0,False,217.73,165.64,0.0,,10896.6,1000,False,0,1
97,44028c,EJU39WY ,Austria,1714313115.0,1714313115,9.8526,42.7578,11155.68,False,220.41,296.33,2.6,,11384.28,1000,False,0,0
98,ab0f8e,N8111   ,United States,1714313114.0,1714313115,-78.2744,42.3428,2377.44,False,65.09,253.0,0.0,,2430.78,,False,0,0
99,8a02d3,GIA193  ,Indonesia,1714313115.0,1714313115,104.2521,-1.9885,10668.0,False,227.78,140.77,0.0,,11452.86,4721,False,0,0
100,4952b3,TAP291  ,Portugal,1714313111.0,1714313113,-0.8531,35.2724,11887.2,False,245.98,133.64,-0.33,,12115.8,3374,False,0,0
101,4acb01,NSZ3158 ,Sweden,1714313115.0,1714313115,22.0264,59.3913,10706.1,False,250.22,59.48,-16.26,,10637.52,0263,False,0,0
102,e4943f,GLO7714 ,Brazil,1714313114.0,1714313115,-52.5526,-21.7148,10972.8,False,226.58,290.33,0.0,,11696.7,,False,0,0
103,4acb03,NSZ2CP  ,Sweden,1714313115.0,1714313115,17.5902,58.7797,6134.1,False,200.91,22.43,-11.05,,6202.68,2301,False,0,0
104,4acb04,NSZ5DM  ,Sweden,1714313114.0,1714313114,-3.4752,39.3539,10363.2,False,267.68,7.4,0.0,,10378.44,,False,0,0
105,51116f,MBU6519 ,Estonia,1714313114.0,1714313114,3.6636,50.7765,11879.58,False,255.06,46.23,0.0,,11811.0,3371,False,0,0
106,e80252,LPE2434 ,Chile,1714313076.0,1714313076,-77.1293,-11.9915,129.54,False,68.79,153.82,-3.58,,335.28,,False,0,0
107,ad3c1f,ASA512  ,United States,1714313019.0,1714313022,-122.3803,37.6175,,True,0.77,278.44,,,,,False,0,0
108,3d23a3,DELTB   ,Germany,1714313114.0,1714313115,9.0055,52.1483,1524.0,False,63.49,175.35,0.0,,1554.48,1344,False,0,0
109,e80259,LPE2384 ,Chile,1714313114.0,1714313115,-76.462,-7.6783,11277.6,False,227.7,6.23,0.0,,12085.32,,False,0,0
110,3c6664,DLH9YX  ,Germany,1714313115.0,1714313115,12.8582,47.7056,6690.36,False,222.92,130.6,8.13,,6873.24,6413,False,0,0
111,ab0361,AAL1497 ,United States,1714313113.0,1714313115,-84.5344,39.0703,1584.96,False,122.96,359.52,-5.85,,1661.16,2251,False,0,0
112,abb3b6,AAL875  ,United States,1714313115.0,1714313115,-81.0224,32.3449,10972.8,False,227.94,181.03,0.0,,11376.66,,False,0,1
113,3c6662,DLH3KA  ,Germany,1714313114.0,1714313114,8.0147,51.6117,10546.08,False,218.3,313.85,-4.55,,10515.6,1000,False,0,0
114,3c6677,DLH882  ,Germany,1714313114.0,1714313114,21.7598,57.543,10668.0,False,240.87,58.45,0.0,,10599.42,7725,False,0,0
115,a2d2eb,ENY3376 ,United States,1714313114.0,1714313114,-112.1808,34.267,5173.98,False,209.35,168.66,-9.1,,5280.66,,False,0,0
116,e4944e,TAM3459 ,Brazil,1714312977.0,1714312977,-46.5433,-23.4538,1036.32,False,82.04,73.61,-3.9,,1120.14,,False,0,0
117,511171,MBU6449 ,Estonia,1714313114.0,1714313115,-8.1186,36.3299,10980.42,False,255.3,39.85,0.0,,10995.66,5443,False,0,0
118,511172,MBU6584 ,Estonia,1714313109.0,1714313113,-11.6438,35.7328,11285.22,False,230.61,215.92,-0.33,,11308.08,0612,False,0,0
119,3c666b,DLH92K  ,Germany,1714313114.0,1714313114,5.582,44.5341,10668.0,False,197.36,197.44,0.0,,10774.68,2502,False,0,0
120,4952a6,TAP88TM ,Portugal,1714313045.0,1714313045,-9.1315,38.7756,,True,0.39,78.75,,,,3354,False,0,0
121,a45b5b,N380AS  ,United States,1714313115.0,1714313115,-75.9279,39.8155,1440.18,False,89.97,62.41,0.0,,1508.76,3610,False,0,0
122,e80267,LPE2272 ,Chile,1714313115.0,1714313115,-78.5938,-9.8621,10980.42,False,223.87,332.79,0.0,,9867.9,,False,0,0
123,3d23b9,DELTX   ,Germany,1714313114.0,1714313115,10.0527,53.6714,670.56,False,43.54,144.62,-0.33,,701.04,7006,False,0,0
124,3c6672,DLH32A  ,Germany,1714313114.0,1714313114,7.773,46.9589,10370.82,False,272.1,47.99,0.0,,10447.02,1000,False,0,0
125,48cb15,TVP7266 ,Poland,1714313114.0,1714313115,19.8477,50.3833,10477.5,False,216.06,197.74,4.88,,10637.52,4446,False,0,0
126,3c6671,DLH1293 ,Germany,1714313100.0,1714313105,35.4908,33.8182,,True,0.0,45.0,,,,,False,0,0
127,3c6670,DLH11F  ,Germany,1714313115.0,1714313115,10.4357,45.4179,10660.38,False,206.63,212.7,0.0,,10850.88,6663,False,0,0
128,ac234a,GPD102  ,United States,1714313113.0,1714313113,-65.5939,18.3804,3398.52,False,92.72,105.12,4.88,,3550.92,,False,0,0
129,402af3,GBOJS   ,United Kingdom,1714313107.0,1714313114,-0.5405,51.5936,335.28,False,40.21,343.65,0.0,,335.28,,False,0,0
130,a34e9d,DAL1717 ,United States,1714313115.0,1714313115,-101.6143,41.8399,10972.8,False,221.97,256.19,-0.33,,10980.42,6222,True,0,0
131,ac234f,UAL1402 ,United States,1714313115.0,1714313115,-89.9099,34.0816,9441.18,False,225.32,55.51,0.0,,9806.94,7467,False,0,0
132,80164f,AIC884  ,India,1714313115.0,1714313115,76.3782,28.1677,5958.84,False,200.21,40.94,-9.43,,6195.06,,False,0,0
133,a39bfa,UAL1330 ,United States,1714313115.0,1714313115,-100.3509,42.7757,10972.8,False,215.28,250.31,0.0,,10980.42,1702,False,0,1
134,ac101f,SWA3837 ,United States,1714313115.0,1714313115,-104.7408,35.2833,11582.4,False,213.94,250.91,0.33,,11704.32,,False,0,0
135,a35592,JBU1822 ,United States,1714313114.0,1714313114,-74.8676,39.1203,11277.6,False,223.11,28.81,-0.33,,11635.74,5662,False,0,0
136,3c667a,DLH6UX  ,Germany,1714313114.0,1714313115,10.4498,47.9483,9517.38,False,223.25,324.66,-4.23,,9669.78,1000,False,0,0
137,acdffc,DAL774  ,United States,1714313114.0,1714313114,-84.179,33.7459,2628.9,False,157.94,359.44,7.8,,2758.44,,False,0,0
138,a3a538,FFT1115 ,United States,1714313114.0,1714313114,-84.3532,33.6265,937.26,False,105.19,110.92,12.35,,1021.08,,False,0,0
139,471efe,WZZ6013 ,Hungary,1714313115.0,1714313115,4.6965,41.0743,10675.62,False,215.87,277.53,0.0,,10866.12,4034,False,0,0
140,471efc,WZZ4256 ,Hungary,1714313114.0,1714313114,13.1825,55.3418,5059.68,False,188.43,116.77,13.33,,5120.64,6510,False,0,4
141,e80276,LPE2365 ,Chile,,1714313115,,,,False,224.82,323.65,0.0,,,,False,0,0
142,801661,IGO89V  ,India,1714313112.0,1714313113,88.4403,22.6419,83.82,True,0.0,275.62,,,,1306,False,0,0
143,3c666f,DLH1EJ  ,Germany,1714312864.0,1714312864,8.5339,50.0459,106.68,False,67.86,250.05,-3.9,,175.26,1000,False,0,0
144,801662,IGO1054 ,India,1714313114.0,1714313114,79.0566,27.824,8313.42,False,202.94,297.47,-4.55,,8694.42,,False,0,0
145,ac3688,SWA5310 ,United States,1714313114.0,1714313114,-95.2205,39.7053,3307.08,False,169.24,136.85,-9.43,,3314.7,1451,False,0,0
146,4b1870,PJZ037  ,Switzerland,1714313115.0,1714313115,17.8187,47.6211,13106.4,False,223.35,294.2,0.0,,13289.28,2651,False,0,0
147,44029f,AUA785B ,Austria,1714313115.0,1714313115,19.3937,47.4173,10165.08,False,245.59,133.9,5.85,,10408.92,1000,False,0,0
148,ace6e2,AAL1502 ,United States,1714313114.0,1714313114,-81.1931,41.0672,9753.6,False,218.87,274.72,0.0,,10088.88,3461,False,0,1
149,80165e,AXB1129 ,India,1714313115.0,1714313115,87.8106,22.2897,5737.86,False,180.34,254.62,10.08,,6019.8,1365,False,0,0
150,ac1042,SWA482  ,United States,1714313115.0,1714313115,-114.8062,36.0734,2095.5,False,122.44,270.0,-5.85,,2125.98,,False,0,0
151,407a3b,GCLNN   ,United Kingdom,1714313115.0,1714313115,8.6688,52.2193,1013.46,False,32.22,250.41,-0.33,,1013.46,7000,False,0,0
152,3d6008,DFIPS   ,Germany,1714313111.0,1714313113,-3.9068,53.2802,800.1,False,49.66,166.83,0.98,,800.1,1177,False,0,0
153,3442c2,ANE8519 ,Spain,1714313115.0,1714313115,1.8595,38.9069,3048.0,False,142.41,63.62,0.0,,3116.58,,False,0,0
154,e8027a,LAN602  ,Chile,1714313115.0,1714313115,-117.8046,33.5656,2842.26,False,135.35,316.23,-3.25,,2903.22,5234,False,0,0
155,a4c527,RPA4318 ,United States,,1714313112,,,,False,81.3,271.09,8.45,,,,False,0,0
156,505f15,ENT4078 ,Slovakia,1714313113.0,1714313113,30.297,38.9482,12192.0,False,230.89,322.7,-0.33,,12458.7,,False,0,0
157,a88072,NKS1270 ,United States,1714313114.0,1714313115,-97.3635,33.2674,1943.1,False,136.09,93.68,-5.2,,1973.58,,False,0,0
158,adda1e,AAL204R ,United States,1714312797.0,1714312813,-97.0546,32.9269,289.56,False,76.65,180.38,-3.9,,243.84,2116,False,0,1
159,0d0aca,VIV868  ,Mexico,1714313114.0,1714313114,-94.8646,30.9271,10660.38,False,230.17,28.28,0.0,,11087.1,4214,False,0,0
160,440256,OEDTN   ,Austria,1714313114.0,1714313114,15.264,49.1151,2308.86,False,53.23,138.92,-0.33,,2400.3,,False,0,0
161,a69b92,ASA1    ,United States,1714313114.0,1714313115,-93.6341,44.2562,10972.8,False,201.68,281.63,0.0,,11163.3,0557,False,0,0
162,a4b294,RPA4762 ,United States,1714313115.0,1714313115,-86.1079,35.7002,4411.98,False,179.5,312.56,-9.43,,4625.34,,False,0,0
163,a7bbe9,JBU365  ,United States,1714313002.0,1714313068,-81.394,26.8341,1805.94,False,138.5,182.34,-8.78,,1973.58,1334,False,0,0
164,440261,OEFDI   ,Austria,1714313115.0,1714313115,10.2277,49.3474,1005.84,False,55.89,158.39,6.18,,1074.42,,False,0,0
165,a94b4d,UAL480  ,United States,1714313108.0,1714313108,-105.7252,34.4742,10363.2,False,220.38,339.79,0.0,,10469.88,7374,False,0,0
166,adda24,AAL1851 ,United States,1714313114.0,1714313114,-87.489,28.2163,9761.22,False,221.9,293.36,0.0,,10172.7,,False,0,0
167,ace796,N930VT  ,United States,1714313115.0,1714313115,-77.6734,40.0693,7924.8,False,157.39,20.27,0.0,,8206.74,1427,False,0,0
168,a94b4b,UAL598  ,United States,1714313114.0,1714313114,-96.0518,28.0888,9753.6,False,224.95,261.98,0.0,,10180.32,,False,0,0
169,4b187d,SWR72   ,Switzerland,1714313108.0,1714313115,-14.6193,54.9324,11582.4,False,230.72,287.38,0.0,,11399.52,3066,False,0,0
170,3455cb,GES321S ,Spain,1714313114.0,1714313114,-2.2652,42.7982,10668.0,False,192.72,241.11,0.0,,10629.9,2133,False,0,0
171,4b187f,SWR154  ,Switzerland,1714313114.0,1714313114,55.5111,25.372,11887.2,False,281.36,107.01,0.33,,12451.08,7225,False,0,0
172,4bb5d6,MNB723  ,Turkey,1714313114.0,1714313114,4.4053,51.0919,10363.2,False,223.88,295.74,0.33,,10279.38,6616,False,0,0
173,ade106,N9936V  ,United States,1714313107.0,1714313107,-121.1314,43.9729,1455.42,False,47.21,163.54,1.3,,1463.04,,False,0,0
174,3c65ad,DLH762  ,Germany,1714313111.0,1714313114,46.6357,40.9494,11887.2,False,235.94,109.62,0.0,,12283.44,4362,False,0,6
175,ada4bc,N9787T  ,United States,1714313115.0,1714313115,-77.6779,41.4103,3314.7,False,60.65,124.63,0.0,,3429.0,6340,False,0,0
176,ab649a,DAL289  ,United States,1714313115.0,1714313115,-3.4922,53.5825,9753.6,False,242.07,288.2,0.0,,9494.52,6652,False,0,0
177,a22db8,N24AT   ,United States,,1714313114,,,,False,82.43,24.33,0.0,,,,False,0,0
178,3d381b,DETMP   ,Germany,1714313114.0,1714313114,12.6859,48.9299,960.12,False,65.73,329.42,-0.33,,1043.94,7000,False,0,0
179,440248,EJU59KE ,Austria,1714313115.0,1714313115,3.2027,50.4018,1584.96,False,156.44,50.6,-13.98,,1623.06,1000,False,0,0
180,3455d9,VOE6VT  ,Spain,1714313115.0,1714313115,11.5805,45.5674,7254.24,False,193.29,264.5,7.8,,7467.6,0265,False,0,1
181,aa30ef,N756GF  ,United States,1714313113.0,1714313114,-80.8205,35.5979,670.56,False,62.91,320.97,-0.65,,731.52,,False,0,0
182,4b1886,SWR242  ,Switzerland,1714312746.0,1714313114,38.0917,39.8194,11887.2,False,227.79,117.43,0.0,,11971.02,3025,False,0,0
183,3c65c2,,Germany,,1714312905,,,,False,5.92,67.5,,,,,False,0,0
184,3c65c1,DLH65C  ,Germany,1714313115.0,1714313115,16.3287,45.2419,11285.22,False,239.89,132.83,0.0,,11529.06,6422,False,0,0
185,3455d5,IBE6461 ,Spain,1714313114.0,1714313115,-24.427,36.8041,10058.4,False,243.14,249.95,0.0,,10363.2,,False,0,6
186,3455d6,VOE80MM ,Spain,1714313114.0,1714313114,2.4605,48.7382,365.76,False,65.51,254.98,-3.58,,403.86,1000,False,0,1
187,470bc8,FCA2MA  ,Hungary,1714313115.0,1714313115,9.414,45.7375,8206.74,False,166.47,84.32,14.63,,8397.24,1000,False,0,0
188,470bc9,FCA1MB  ,Hungary,1714313114.0,1714313114,5.4861,46.6582,4922.52,False,160.42,101.09,-7.8,,5013.96,1000,False,0,0
189,a83e86,JBU1266 ,United States,1714313115.0,1714313115,-80.6274,27.0523,6827.52,False,246.44,339.6,-7.48,,7208.52,4113,False,0,0
190,4b1882,SWR14V  ,Switzerland,1714313114.0,1714313115,-11.7971,54.3843,10972.8,False,231.06,289.65,0.0,,10759.44,3034,False,0,0
191,70801b,,Lao People's Democratic Republic,,1714313113,,,,False,70.5,193.93,12.68,,,,False,0,0
