,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category
160,a4c527,RPA4318 ,United States,1714314571.0,1714314571,-91.2413,37.2084,10058.4,False,229.43,19.65,0.33,,10378.44,5541,True,0,0
161,801671,AIC418  ,India,1714314568.0,1714314571,77.2104,27.4308,6035.04,False,175.94,359.66,-7.48,,6278.88,,False,0,0
162,505f15,ENT4078 ,Slovakia,1714314570.0,1714314570,28.5534,41.6661,12192.0,False,239.34,327.64,0.0,,12435.84,5351,False,0,0
163,0d0aca,VIV868  ,Mexico,1714314571.0,1714314571,-93.0204,33.5504,10675.62,False,248.02,31.51,-0.33,,11087.1,4214,False,0,0
164,a94b50,UAL2404 ,United States,1714314507.0,1714314507,-74.1662,40.6988,,True,3.34,25.31,,,,,False,0,0
165,3d2507,DEMGT   ,Germany,1714314572.0,1714314572,8.4436,53.7018,1127.76,False,72.02,90.0,-0.65,,1143.0,7745,False,0,0
166,acd460,N9259R  ,United States,1714314572.0,1714314572,-82.5364,29.0373,2042.16,False,75.69,159.72,0.65,,2148.84,,False,0,0
167,440256,OEDTN   ,Austria,1714314571.0,1714314571,15.9743,48.5791,1584.96,False,61.15,137.05,-0.33,,1661.16,,False,0,0
168,a69b92,ASA1    ,United States,1714314523.0,1714314523,-97.2206,44.9324,10972.8,False,232.6,299.12,-0.65,,11094.72,0557,False,0,0
169,a4b294,RPA4762 ,United States,1714314428.0,1714314428,-86.6595,36.1332,114.3,False,65.4,197.86,-2.93,,167.64,,False,0,0
170,a892e0,N6510Y  ,United States,1714314571.0,1714314571,-111.8421,33.2298,1645.92,False,75.19,286.7,1.63,,1684.02,,False,0,0
171,440261,OEFDI   ,Austria,1714314570.0,1714314573,10.2097,49.3418,1097.28,False,46.27,221.85,7.15,,1173.48,0025,False,0,0
172,a94b4d,UAL480  ,United States,1714314571.0,1714314571,-106.6522,37.2041,10363.2,False,229.51,12.82,0.0,,10431.78,7374,False,0,0
173,adda24,AAL1851 ,United States,1714314572.0,1714314572,-90.5255,29.1065,9768.84,False,218.24,259.41,-0.33,,10187.94,,False,0,0
174,ace796,N930VT  ,United States,1714314526.0,1714314535,-76.8474,41.737,3368.04,False,121.15,20.9,-5.2,,3467.1,2455,False,0,0
175,a94b4b,UAL598  ,United States,1714314570.0,1714314571,-99.0988,28.3188,9753.6,False,232.86,344.89,0.0,,10157.46,2451,False,0,0
176,3455cb,GES321S ,Spain,1714314570.0,1714314570,-4.1836,40.9858,6499.86,False,200.33,177.35,-5.2,,6499.86,2133,False,0,0
177,4bb5d6,MNB723  ,Turkey,1714314561.0,1714314563,0.9075,52.1776,4274.82,False,139.25,284.55,0.33,,4191.0,6616,False,0,0
178,ade106,N9936V  ,United States,1714314413.0,1714314413,-121.2104,44.1219,1158.24,False,43.68,74.98,-2.28,,1181.1,,False,0,0
179,a902ae,RAX357  ,United States,1714314570.0,1714314573,-85.773,32.325,10454.64,False,219.97,6.31,1.63,,10873.74,,False,0,0
180,accd69,DAL1302 ,United States,1714314567.0,1714314573,-112.1504,39.4333,10058.4,False,240.24,64.64,-0.33,,10134.6,,False,0,0
181,ada4bc,N9787T  ,United States,1714314569.0,1714314569,-76.754,40.9405,1996.44,False,66.49,123.32,-1.63,,2072.64,6340,False,0,0
182,ab649a,DAL289  ,United States,1714314572.0,1714314572,-8.5303,54.1906,9753.6,False,221.36,284.81,0.0,,9502.14,6322,False,0,0
183,a22db8,N24AT   ,United States,1714314519.0,1714314520,-83.6984,33.3467,1729.74,False,86.24,35.78,0.0,,1836.42,,False,0,0
184,3d381b,DETMP   ,Germany,1714314572.0,1714314572,12.6902,48.6047,1059.18,False,59.22,177.51,-0.65,,1143.0,7000,False,0,0
185,3455d9,VOE6VT  ,Spain,1714314573.0,1714314573,7.8303,45.2738,10972.8,False,204.3,275.93,0.33,,11125.2,5730,False,0,1
186,e8020d,LAN534  ,Chile,,1714314525,,,,False,242.21,345.11,-0.33,,,,False,0,0
187,3c65c1,DLH65C  ,Germany,1714314569.0,1714314572,19.4638,43.146,11887.2,False,240.85,133.96,0.0,,12153.9,6422,False,0,0
188,3455d5,IBE6461 ,Spain,1714314572.0,1714314572,-27.9753,35.695,10058.4,False,239.5,247.79,0.0,,10424.16,,False,0,6
189,470bc8,FCA2MA  ,Hungary,1714314569.0,1714314572,13.4766,46.7196,5349.24,False,201.7,88.83,-10.08,,5547.36,1000,False,0,0
190,470bc9,FCA1MB  ,Hungary,1714314566.0,1714314571,6.1012,46.2309,,True,0.0,286.88,,,,1000,False,0,0
