,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category
90,a7cea1,N6019Z  ,United States,1714315054.0,1714315054,-86.2498,40.0555,,True,34.98,210.94,,,,,False,0,0
91,ac2f5a,SWA3306 ,United States,1714315054.0,1714315054,-115.1642,36.0761,,True,8.23,205.31,,,,,False,0,0
92,ae26a1,C6575   ,United States,1714315054.0,1714315054,-74.674,39.363,137.16,False,56.92,29.81,-0.65,,182.88,,False,0,13
93,ad694c,SWA6489 ,United States,1714315055.0,1714315055,-73.0686,39.5981,12192.0,False,248.89,216.68,0.33,,12519.66,,False,0,0
94,407a06,EZY3059 ,United Kingdom,1714315054.0,1714315054,7.7175,50.8172,11041.38,False,226.04,122.64,1.3,,11056.62,5204,False,0,0
95,a46e35,DAL800  ,United States,1714315053.0,1714315053,-107.7237,41.8419,10363.2,False,218.66,270.81,0.0,,10370.82,6704,False,0,0
96,39de40,TVF50NR ,France,1714315054.0,1714315054,1.2497,45.441,11536.68,False,256.18,356.43,-5.2,,11544.3,1476,False,0,0
97,a2222d,N2367X  ,United States,1714315053.0,1714315053,-71.2648,41.9979,853.44,False,62.3,182.37,-3.25,,876.3,,False,0,0
98,7c6b13,JST217  ,Australia,1714315054.0,1714315054,144.7279,-37.655,1097.28,False,107.5,275.49,7.15,,1173.48,1422,False,0,0
99,3c6669,DLH5LX  ,Germany,1714314917.0,1714314918,14.4742,41.268,3566.16,False,134.99,143.52,-9.75,,3741.42,1000,False,0,1
100,80166c,VTI021  ,India,1714314821.0,1714315044,34.4079,44.8564,11582.4,False,26.69,332.45,89.41,,12534.9,3203,False,0,0
101,44028c,EJU39WY ,Austria,1714315055.0,1714315055,5.8396,45.3242,11590.02,False,241.42,326.65,0.0,,11696.7,1000,False,0,0
102,3c6667,DLH9VT  ,Germany,1714315054.0,1714315054,9.1286,49.7014,5379.72,False,190.96,127.12,18.86,,5455.92,1000,False,0,0
103,3c6666,DLH53U  ,Germany,1714315054.0,1714315054,10.7443,48.0469,6842.76,False,214.91,254.73,4.88,,7018.02,6650,False,0,0
104,a2228b,ASA1057 ,United States,1714315054.0,1714315054,-118.3802,34.1558,914.4,False,112.16,222.4,11.05,,906.78,1307,False,0,0
105,ab0f8e,N8111   ,United States,1714315053.0,1714315053,-79.748,41.9874,2392.68,False,66.38,251.0,0.0,,2461.26,,False,0,0
106,abacd2,UAL461  ,United States,1714315054.0,1714315054,-97.2669,36.9689,9098.28,False,230.62,290.09,4.55,,9227.82,,False,0,0
107,e4943f,GLO7714 ,Brazil,1714315055.0,1714315055,-56.5624,-20.2684,10972.8,False,232.23,291.85,0.0,,11719.56,,False,0,0
108,ad4f72,JBU384  ,United States,1714315053.0,1714315054,-81.1631,28.5921,3710.94,False,193.59,341.57,13.0,,3886.2,,False,0,0
109,4acb04,NSZ5DM  ,Sweden,1714315054.0,1714315054,-1.8772,43.7414,10363.2,False,262.12,27.97,0.0,,10325.1,2331,False,0,0
110,51116f,MBU6519 ,Estonia,1714315054.0,1714315054,9.1077,53.6328,3208.02,False,191.63,60.75,-12.35,,3253.74,3371,False,0,0
111,ad3c1f,ASA512  ,United States,1714315054.0,1714315054,-120.4591,36.2258,10645.14,False,258.55,128.37,4.23,,10904.22,1775,False,0,0
112,3d23a3,DELTB   ,Germany,1714315054.0,1714315054,8.9573,51.1993,1524.0,False,52.24,205.05,0.0,,1562.1,1344,False,0,0
113,3c6664,DLH9YX  ,Germany,1714315055.0,1714315055,17.0391,44.826,10675.62,False,241.01,140.02,0.0,,10911.84,6413,False,0,0
114,abb3b6,AAL875  ,United States,1714315055.0,1714315055,-80.5036,28.4126,10972.8,False,230.31,163.39,0.0,,11414.76,,False,0,1
115,ac83c3,MJS9051 ,United States,1714315055.0,1714315055,-80.7254,26.2452,6126.48,False,176.65,303.0,11.05,,6446.52,4656,False,0,0
116,3c6662,DLH3KA  ,Germany,1714315052.0,1714315052,4.7128,52.3321,,True,13.89,137.81,,,,1000,False,0,0
117,3c6677,DLH882  ,Germany,1714315049.0,1714315049,24.8039,59.4153,,True,6.69,278.44,,,,7725,False,0,0
118,a950f7,N7MH    ,United States,1714315054.0,1714315054,-80.1447,35.6969,5234.94,False,136.75,204.44,8.13,,5486.4,,False,0,0
119,3c666a,DLH1771 ,Germany,1714315054.0,1714315054,32.4897,34.7152,,True,2.06,64.69,,,,,False,0,0
120,e80260,LPE2421 ,Chile,1714315036.0,1714315053,-76.468,-13.2687,9166.86,False,220.87,326.01,-5.85,,9822.18,,False,0,0
121,511171,MBU6449 ,Estonia,1714315055.0,1714315055,-3.9996,39.3717,11582.4,False,260.46,45.16,0.0,,11612.88,5443,False,0,0
122,3c666e,DLH93N  ,Germany,1714315053.0,1714315054,8.034,48.6549,8602.98,False,201.63,196.91,7.48,,8724.9,0133,False,0,0
123,3c666b,DLH92K  ,Germany,1714315054.0,1714315054,3.5982,41.3522,10668.0,False,205.31,204.9,0.0,,10812.78,2502,False,0,0
124,a46e8d,        ,United States,1714315054.0,1714315055,-118.4175,33.937,,True,3.34,81.56,,,,,False,0,0
125,402aee,GBOJW   ,United Kingdom,1714315021.0,1714315021,-1.58,50.6548,541.02,False,55.58,97.98,0.33,,556.26,,False,0,0
126,3d23b9,DELTX   ,Germany,1714315054.0,1714315054,9.6163,54.2037,243.84,False,50.06,39.58,1.3,,251.46,7000,False,0,0
127,3c6672,DLH32A  ,Germany,1714315054.0,1714315054,8.6246,50.0541,259.08,False,73.1,249.4,-4.23,,320.04,1000,False,0,0
128,48cb15,TVP7266 ,Poland,1714315053.0,1714315053,21.6122,46.5092,10668.0,False,242.73,155.99,0.0,,10904.22,4446,False,0,0
129,e48d5c,AZU2898 ,Brazil,1714315054.0,1714315054,-46.9723,-22.8784,3185.16,False,128.51,307.19,-2.6,,3368.04,,False,0,0
130,3c6671,DLH1293 ,Germany,1714315053.0,1714315054,35.4908,33.8183,10363.2,False,0.0,0.0,0.0,,9403.08,7236,False,0,0
131,3c6670,DLH11F  ,Germany,1714315054.0,1714315054,7.4563,42.4949,10668.0,False,210.37,221.13,0.0,,10866.12,6663,False,0,0
132,402af3,GBOJS   ,United Kingdom,1714315053.0,1714315053,0.8227,51.6907,609.6,False,58.51,60.51,0.65,,601.98,,False,0,0
133,a34e9d,DAL1717 ,United States,1714315055.0,1714315055,-106.6129,40.5585,10972.8,False,232.17,244.4,0.33,,10995.66,6222,False,0,0
134,ac234f,UAL1402 ,United States,1714315055.0,1714315055,-85.9463,36.2277,9448.8,False,218.94,57.77,0.0,,9822.18,7467,False,0,0
135,a39bfa,UAL1330 ,United States,1714315055.0,1714315055,-105.1361,41.2459,10972.8,False,229.68,241.94,0.0,,10942.32,1702,False,0,1
136,ac101f,SWA3837 ,United States,1714314965.0,1714314965,-108.9061,34.9795,10972.8,False,201.08,266.19,0.0,,11117.58,,False,0,0
137,a35592,JBU1822 ,United States,1714315054.0,1714315054,-71.4299,41.7493,5052.06,False,194.71,64.99,-13.98,,5204.46,5662,False,0,0
138,471efa,WZZ78MZ ,Hungary,1714315044.0,1714315053,17.9252,59.6474,,True,1.03,28.12,,,,,False,0,0
139,3c667a,DLH6UX  ,Germany,1714314904.0,1714314906,8.5915,50.0412,137.16,False,68.52,249.8,-3.58,,198.12,1000,False,0,0
140,acdffc,DAL774  ,United States,1714315054.0,1714315054,-87.4669,36.7244,9738.36,False,249.37,312.74,-4.23,,10104.12,4416,False,0,0
141,a3a538,FFT1115 ,United States,1714315054.0,1714315054,-87.5385,31.705,10972.8,False,230.19,216.0,-0.33,,11384.28,1122,False,0,0
142,e80270,LPE2102 ,Chile,,1714315055,,,,False,214.34,306.02,0.0,,,,False,0,0
143,471efe,WZZ6013 ,Hungary,1714315055.0,1714315055,0.0254,41.0317,10668.0,False,202.75,255.75,0.0,,10751.82,4034,False,0,0
144,47887e,BNOV    ,Norway,1714315053.0,1714315053,8.5478,63.1884,6705.6,False,114.15,244.94,0.0,,6629.4,,False,0,0
145,ad90a3,AAL1364 ,United States,1714315054.0,1714315054,-97.8737,32.6672,5989.32,False,166.32,264.85,8.45,,6141.72,,False,0,4
146,471eff,WZZ5839 ,Hungary,1714315054.0,1714315054,14.0183,55.2765,4754.88,False,190.22,100.12,14.96,,4823.46,6030,False,0,0
147,471efc,WZZ4256 ,Hungary,1714315054.0,1714315054,19.0078,53.0408,6568.44,False,239.95,127.51,-15.61,,6728.46,6510,False,0,4
148,e80277,LPE2407 ,Chile,1714315055.0,1714315055,-76.8708,-12.352,5722.62,False,227.53,308.94,-13.98,,6141.72,,False,0,0
149,801663,IGO2362 ,India,1714315053.0,1714315053,78.0156,26.6781,10881.36,False,196.57,324.48,-4.88,,11407.14,,False,0,0
150,801661,IGO89V  ,India,1714315054.0,1714315054,87.9802,22.7869,5471.16,False,172.75,300.61,12.68,,5737.86,1306,False,0,0
151,e80273,LPE2259 ,Chile,1714315053.0,1714315054,-75.9302,-12.365,9136.38,False,217.95,279.37,-11.05,,9829.8,,False,0,0
152,4b1870,PJZ037  ,Switzerland,1714315054.0,1714315055,12.4663,49.1274,13106.4,False,223.67,293.74,-0.33,,13228.32,3550,False,0,0
153,e80275,LPE2130 ,Chile,1714315054.0,1714315054,-77.6983,-11.398,6172.2,False,207.46,322.05,6.83,,6583.68,,False,0,0
154,44029f,AUA785B ,Austria,1714315054.0,1714315054,24.2141,45.14,8755.38,False,219.28,115.72,-11.38,,9037.32,1000,False,0,0
155,adecb6,DAL2577 ,United States,1714315055.0,1714315055,-82.6358,42.1485,5013.96,False,208.44,63.62,9.1,,5189.22,7263,False,0,1
156,e8026a,LAN462  ,Chile,1714315054.0,1714315054,-60.8809,-34.5473,10652.76,False,171.55,278.28,5.2,,10972.8,0326,False,0,0
157,aae377,SKW3841 ,United States,1714315055.0,1714315055,-83.127,41.9861,2461.26,False,160.0,90.55,12.03,,2529.84,2567,False,0,0
158,4031bf,GLACB   ,United Kingdom,1714315055.0,1714315055,-2.4573,53.5414,502.92,False,41.47,315.0,-0.98,,464.82,,False,0,0
159,ace6e2,AAL1502 ,United States,1714315054.0,1714315054,-86.2438,41.3212,7620.0,False,211.88,283.19,-0.65,,7879.08,3461,False,0,1
160,80165e,AXB1129 ,India,1714315042.0,1714315043,84.4205,20.601,11582.4,False,213.01,240.96,0.33,,12298.68,1365,False,0,0
161,e8026c,LAN575  ,Chile,1714315054.0,1714315054,-78.7624,-9.3865,12496.8,False,256.19,164.99,-0.33,,,,False,0,0
162,801669,IGO259N ,India,1714315054.0,1714315054,77.5904,12.1826,7338.06,False,212.85,183.46,-13.66,,7780.02,,False,0,0
163,a3689e,DAL2129 ,United States,1714315047.0,1714315048,-122.3055,47.4378,,True,3.6,0.0,,,,,False,0,0
164,407a3b,GCLNN   ,United Kingdom,1714315055.0,1714315055,7.8374,52.0293,982.98,False,30.6,253.39,-0.33,,990.6,6104,False,0,0
165,402ae1,GBOHA   ,United Kingdom,1714315050.0,1714315050,-1.2377,50.8345,350.52,False,54.22,56.61,1.63,,327.66,,False,0,0
166,3d6008,DFIPS   ,Germany,1714315032.0,1714315032,-4.0686,53.2083,891.54,False,56.66,60.64,0.98,,891.54,1177,False,0,0
167,a5e509,N4791E  ,United States,1714314907.0,1714314937,-80.6797,28.0978,205.74,False,32.16,82.65,-4.23,,251.46,,False,0,0
168,a4c527,RPA4318 ,United States,1714315054.0,1714315054,-90.5735,38.0417,10058.4,False,239.46,58.53,-0.33,,10378.44,5541,True,0,0
169,801671,AIC418  ,India,1714315054.0,1714315054,77.2357,28.1579,2522.22,False,136.76,9.75,-3.25,,2583.18,,False,0,0
170,505f15,ENT4078 ,Slovakia,1714315053.0,1714315053,27.7515,42.5156,12192.0,False,236.23,323.06,0.0,,12428.22,5351,False,0,0
171,0d0aca,VIV868  ,Mexico,1714315051.0,1714315053,-92.3438,34.4614,10675.62,False,244.95,31.95,0.0,,11079.48,4214,False,0,0
172,a94b50,UAL2404 ,United States,1714315054.0,1714315054,-74.171,40.3343,1943.1,False,148.78,159.56,14.63,,2019.3,2756,False,0,0
173,3d2507,DEMGT   ,Germany,1714315054.0,1714315054,8.9705,53.6915,1127.76,False,68.54,97.77,-1.3,,1135.38,7740,False,0,0
174,acd460,N9259R  ,United States,1714315052.0,1714315054,-82.3966,28.7067,2042.16,False,76.17,159.85,-0.33,,2148.84,,False,0,0
175,440256,OEDTN   ,Austria,1714315054.0,1714315054,16.2274,48.379,723.9,False,51.3,136.22,-0.33,,784.86,,False,0,0
176,a69b92,ASA1    ,United States,1714315053.0,1714315053,-98.5647,45.4937,10972.8,False,221.68,285.62,0.0,,11049.0,0557,False,0,0
177,a892e0,N6510Y  ,United States,1714315054.0,1714315054,-112.0182,33.4924,1790.7,False,80.1,8.49,0.0,,1828.8,,False,0,0
178,440261,OEFDI   ,Austria,1714315055.0,1714315055,10.2898,49.4886,3870.96,False,68.2,73.34,4.88,,3992.88,0025,False,0,0
179,adda24,AAL1851 ,United States,1714315053.0,1714315054,-91.6206,28.9941,9761.22,False,218.66,270.81,0.0,,10180.32,,False,0,0
180,ace796,N930VT  ,United States,1714315053.0,1714315054,-76.5801,42.2579,1424.94,False,103.09,21.06,-2.6,,1463.04,2455,False,0,0
181,a94b4b,UAL598  ,United States,1714315054.0,1714315054,-99.421,29.3322,10363.2,False,238.33,341.76,0.0,,10767.06,2451,False,0,0
182,adda23,DAL1704 ,United States,1714315054.0,1714315054,-84.1795,33.7806,2636.52,False,162.41,356.19,6.83,,2773.68,,False,0,0
183,3455cb,GES321S ,Spain,1714315054.0,1714315054,-3.7448,40.2478,3192.78,False,140.05,135.45,-6.83,,3246.12,2133,False,0,0
184,4bb5d6,MNB723  ,Turkey,1714315054.0,1714315054,-0.0798,52.1651,2232.66,False,111.45,232.13,-4.23,,2186.94,6616,False,0,0
185,a02a23,N11CY   ,United States,1714314823.0,1714314823,-84.184,39.1059,419.1,False,44.56,216.08,0.65,,419.1,,False,0,0
186,ade106,N9936V  ,United States,1714315034.0,1714315034,-121.2099,44.122,1188.72,False,44.83,86.71,-2.93,,1203.96,,False,0,0
187,a902ae,RAX357  ,United States,1714315055.0,1714315055,-85.6433,33.32,10965.18,False,230.82,6.27,-0.33,,11391.9,,False,0,0
188,accd69,DAL1302 ,United States,1714315055.0,1714315055,-110.8682,39.8926,10058.4,False,239.66,65.53,0.0,,10119.36,,False,0,0
189,e8020b,LPE2192 ,Chile,1714315053.0,1714315053,-76.6402,-12.3614,5570.22,False,188.62,106.8,12.35,,5935.98,,False,0,0
