,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category
19,801643,AXB1643 ,India,1714315672.0,1714315672,80.4481,13.7612,6842.76,False,206.18,221.97,-10.08,,7254.24,,False,0,0
20,880453,AIQ523  ,Thailand,1714315666.0,1714315666,100.0428,11.3519,10972.8,False,238.35,206.4,0.0,,11795.76,,False,0,0
21,80162e,VTI813  ,India,1714315673.0,1714315673,78.2497,14.5791,10668.0,False,237.61,188.34,0.0,,11346.18,,False,0,0
22,a678e5,JTZ516  ,United States,1714315673.0,1714315673,-115.1603,36.0996,,True,0.0,112.5,,,,,False,0,0
23,e49405,GLO7682 ,Brazil,1714315673.0,1714315673,-56.6981,-33.2931,11582.4,False,187.74,223.89,0.33,,12009.12,3347,False,0,0
24,a34230,EJA309  ,United States,1714315673.0,1714315673,-74.7836,39.601,9159.24,False,194.91,220.29,10.08,,9486.9,7461,False,0,0
25,a21b85,EPI235  ,United States,1714315672.0,1714315672,-81.2184,28.9646,876.3,False,45.7,101.69,0.98,,944.88,,False,0,0
26,4b1805,SWR5KP  ,Switzerland,1714315672.0,1714315672,5.8625,51.8434,6210.3,False,187.0,135.89,10.08,,6187.44,1000,False,0,0
27,39d228,FHURI   ,France,1714315672.0,1714315672,8.6403,40.2844,3352.8,False,96.76,351.44,-0.33,,3512.82,,False,0,0
28,a34e6a,ENY3650 ,United States,1714315673.0,1714315673,-81.2171,25.992,4221.48,False,180.62,115.84,-7.8,,4450.08,4013,False,0,0
29,4b1806,SWR210A ,Switzerland,1714315672.0,1714315672,6.4271,46.4224,1790.7,False,92.33,277.36,-3.9,,1874.52,1000,False,0,0
30,aa56d4,UAL1306 ,United States,1714315672.0,1714315672,-77.8976,43.043,10972.8,False,201.18,271.03,0.0,,11277.6,3462,False,0,0
31,a90ea8,DAL2343 ,United States,1714315672.0,1714315672,-82.0008,27.9538,9738.36,False,235.31,323.36,0.0,,10149.84,6054,False,0,0
32,4b1807,SWR175D ,Switzerland,1714315672.0,1714315672,11.7748,54.94,6888.48,False,184.43,215.46,7.15,,6957.06,5662,False,0,0
33,4b1809,SWR9TG  ,Switzerland,1714315670.0,1714315671,8.5557,47.4544,388.62,True,0.0,185.62,,,,1000,False,0,0
34,51111e,JAF9MH  ,Estonia,1714315673.0,1714315673,0.4003,48.2774,10668.0,False,208.99,232.2,0.33,,10538.46,7143,False,0,0
35,801647,IGO277W ,India,1714315670.0,1714315673,79.9197,27.1574,10660.38,False,282.02,114.46,-0.33,,11132.82,,False,0,0
36,4b1800,SWR1958 ,Switzerland,1714315672.0,1714315673,5.2977,44.1662,10668.0,False,184.15,210.0,-0.33,,10805.16,3042,False,0,0
37,4b1801,SWR2MX  ,Switzerland,1714315672.0,1714315673,8.7435,47.4442,1181.1,False,97.77,276.04,-5.53,,1272.54,1000,False,0,0
38,ab63b7,N833CF  ,United States,,1714315653,,,,False,85.9,33.02,0.0,,,,False,0,0
39,aa9f3f,SWA4128 ,United States,1714315672.0,1714315673,-112.1992,33.5104,1539.24,False,107.81,193.24,-5.2,,1569.72,3602,False,0,0
40,4952ca,TAP1127 ,Portugal,1714315646.0,1714315651,-11.4507,35.9639,11574.78,False,238.75,34.82,0.0,,11605.26,,False,0,0
41,4952cb,TAP782  ,Portugal,1714315672.0,1714315672,4.2307,51.4105,11277.6,False,254.25,36.36,0.33,,11193.78,1165,False,0,0
42,80163f,VTI722  ,India,1714315673.0,1714315673,78.4979,28.1143,4152.9,False,162.02,292.0,-5.2,,4305.3,,False,0,0
43,acdfa0,WUP929  ,United States,1714315669.0,1714315672,-81.8481,37.1564,6705.6,False,214.77,235.24,0.0,,6987.54,1716,False,0,0
44,a928ba,CWG69   ,United States,1714315673.0,1714315673,-11.8895,53.3637,9220.2,False,204.3,290.49,2.6,,9029.7,,False,0,0
45,acdfa3,ASA458  ,United States,1714315673.0,1714315673,-107.6219,40.6812,10972.8,False,224.98,255.3,0.0,,10995.66,7056,False,0,0
46,a665c5,,United States,,1714315645,,,,False,4.89,306.56,,,,,False,0,0
47,a10e8b,UAL1913 ,United States,1714315646.0,1714315646,-94.6164,30.459,4975.86,False,165.27,231.95,-6.83,,5189.22,5625,False,0,0
48,511163,IGO260F ,Estonia,1714315672.0,1714315672,76.2738,26.8967,7886.7,False,230.64,204.79,4.23,,8229.6,,False,0,0
49,ac230c,N881RJ  ,United States,1714315644.0,1714315644,-82.0489,27.2497,670.56,False,55.41,74.93,0.65,,731.52,5201,False,0,0
50,402ab6,GBOIL   ,United Kingdom,1714315672.0,1714315673,-2.3734,53.4712,533.4,False,42.18,180.0,-0.98,,518.16,7365,False,0,0
51,a4d87f,N411GT  ,United States,1714315673.0,1714315673,-82.8702,28.2122,1645.92,False,90.05,1.31,-1.3,,1775.46,0154,False,0,0
52,801616,IGO209  ,India,1714315672.0,1714315672,81.1638,15.0313,11582.4,False,234.44,210.17,0.0,,12329.16,,False,0,0
53,3d10cf,DEEPR   ,Germany,1714315672.0,1714315672,13.8892,50.9517,502.92,False,43.95,290.56,-0.33,,548.64,,False,0,0
54,abacb6,SCX941  ,United States,1714315673.0,1714315673,-84.2837,30.2163,12496.8,False,244.01,139.19,0.0,,12931.14,1156,False,0,0
55,ac96be,AAL1220 ,United States,1714315672.0,1714315672,-101.1088,30.1195,10050.78,False,243.46,23.8,0.0,,10393.68,3522,False,0,0
56,aa69db,ENY3641 ,United States,1714315672.0,1714315672,-97.1825,33.3392,1249.68,False,129.3,116.46,0.33,,1234.44,,False,0,1
57,ab76eb,JRE838  ,United States,1714315673.0,1714315673,-88.7394,30.1562,6461.76,False,197.21,311.3,-7.8,,6743.7,2315,False,0,0
58,511159,JAF44J  ,Estonia,1714315673.0,1714315673,-0.3115,47.817,10058.4,False,204.83,225.92,0.33,,9944.1,7115,False,0,0
59,a6eb12,LXJ545  ,United States,1714315671.0,1714315672,-82.6873,27.9036,,True,4.63,351.56,,,,,False,0,0
60,aa8c10,SKW5617 ,United States,1714315671.0,1714315672,-116.5386,34.0666,3177.54,False,149.95,16.13,5.85,,3246.12,,False,0,0
61,4952c9,TAP831  ,Portugal,1714315673.0,1714315673,-8.3053,38.8374,6507.48,False,187.07,244.42,-18.86,,6522.72,4026,False,0,0
62,a46e40,DAL946  ,United States,1714315673.0,1714315673,-98.9861,35.9902,10066.02,False,253.6,84.88,-0.65,,10203.18,,False,0,0
63,aa56b8,UAL1120 ,United States,1714315672.0,1714315672,-90.1467,30.2708,11887.2,False,222.37,178.01,0.0,,12306.3,6225,False,0,0
64,c07d1a,HRT373  ,Canada,1714315670.0,1714315672,-81.0489,31.4434,12192.0,False,213.74,182.76,0.0,,12626.34,0512,False,0,0
65,ad5623,AAL2599 ,United States,1714315673.0,1714315673,-114.0092,34.7927,11277.6,False,266.0,86.34,0.0,,11498.58,6716,False,0,0
66,80161c,AIC746  ,India,1714315672.0,1714315673,91.2062,23.5852,3474.72,False,157.66,185.62,14.96,,3581.4,3304,False,0,0
67,aa56b4,UAL2161 ,United States,1714315672.0,1714315672,-91.4136,29.67,9753.6,False,230.01,257.21,0.0,,10142.22,,False,0,0
68,778742,,Syrian Arab Republic,1714315497.0,1714315497,48.8616,28.7149,12192.0,False,241.85,325.84,0.0,,12649.2,,False,0,0
69,aa56b3,UAL2052 ,United States,1714315672.0,1714315672,-80.8103,28.2724,11582.4,False,226.15,183.0,0.0,,12031.98,5720,False,0,0
70,a6c8cd,VJA536  ,United States,1714315672.0,1714315672,-80.6929,36.2061,13106.4,False,236.17,179.0,2.93,,13472.16,3655,False,0,0
71,ad3c27,DAL2223 ,United States,1714315646.0,1714315672,-82.5506,31.6624,8229.6,False,238.74,359.01,0.0,,8610.6,,False,0,1
72,4952c1,TAP72PA ,Portugal,1714315673.0,1714315673,-4.9304,43.0012,11574.78,False,242.04,27.06,0.0,,11529.06,2201,False,0,0
73,440daf,,Austria,1714315672.0,1714315672,8.7242,45.6444,,True,3.09,115.31,,,,,False,0,0
74,4952c3,TAP1359 ,Portugal,1714315672.0,1714315672,-6.1062,43.7313,10675.62,False,226.29,203.3,-0.33,,10591.8,5405,False,0,0
75,801625,AIC661  ,India,1714315673.0,1714315673,75.5949,12.8454,11269.98,False,234.44,153.55,-0.33,,11986.26,,False,0,0
76,a22248,N2368P  ,United States,1714315672.0,1714315672,-81.4811,28.4032,274.32,False,22.1,24.78,-0.65,,289.56,,False,0,0
77,acdfab,DAL2052 ,United States,1714315673.0,1714315673,-78.2048,37.1494,9753.6,False,228.89,57.2,0.65,,10142.22,2557,False,0,1
78,4952c6,TAP1242 ,Portugal,1714315673.0,1714315673,-5.6992,41.0967,11590.02,False,251.15,51.49,0.0,,11574.78,5444,False,0,0
79,a0e250,AAL356  ,United States,1714315547.0,1714315548,-109.7785,33.927,8313.42,False,246.32,72.25,6.5,,8488.68,,False,0,0
80,4952c8,TAP834A ,Portugal,1714315671.0,1714315671,12.2539,41.8642,99.06,False,70.62,162.62,-2.93,,198.12,2230,False,0,0
81,a33b23,UPS237  ,United States,1714315672.0,1714315672,-73.2853,40.5514,10668.0,False,239.13,66.41,0.65,,10949.94,1137,False,0,0
82,4b180c,SWR2411 ,Switzerland,1714315639.0,1714315642,6.1079,46.2336,388.62,True,6.69,132.19,,,,1000,False,0,0
83,acf9cf,SCA35   ,United States,1714315633.0,1714315651,-112.4777,34.7438,3009.9,False,49.45,2.98,0.33,,3055.62,,False,0,0
84,488252,SAH48P  ,Poland,1714315672.0,1714315672,-0.0392,42.8471,12199.62,False,246.72,74.89,-0.65,,12275.82,1000,False,0,0
85,407a05,EZY2613 ,United Kingdom,1714315671.0,1714315672,16.5159,44.3083,11894.82,False,231.82,136.71,0.0,,12146.28,2256,False,0,0
86,801631,IGO76N  ,India,1714315527.0,1714315528,80.3514,16.007,4366.26,False,144.7,41.4,-5.2,,4549.14,,False,0,0
87,a72530,VNT56   ,United States,1714315672.0,1714315673,-108.2063,36.6844,11277.6,False,250.95,53.08,0.0,,11361.42,,False,0,0
88,ac2f5a,SWA3306 ,United States,1714315672.0,1714315672,-114.36,36.1877,5593.08,False,203.68,86.09,12.03,,5684.52,,False,0,0
89,ae26a1,C6575   ,United States,1714315361.0,1714315361,-74.5708,39.4548,15.24,False,49.45,87.02,-2.6,,68.58,,False,0,13
90,ad694c,SWA6489 ,United States,1714315673.0,1714315673,-74.1039,38.497,12192.0,False,245.02,215.86,-0.33,,12550.14,,False,0,0
91,407a06,EZY3059 ,United Kingdom,1714315672.0,1714315672,9.4266,50.1735,11269.98,False,229.48,121.34,0.0,,11346.18,5204,False,0,0
92,51113c,LOG427  ,Estonia,1714315672.0,1714315672,-4.7627,55.908,3063.24,False,136.16,237.81,-0.65,,2948.94,,False,0,0
93,39de40,TVF50NR ,France,1714315672.0,1714315672,1.1165,46.8551,9486.9,False,257.2,356.45,-7.15,,9433.56,1476,False,0,0
94,a2222d,N2367X  ,United States,1714315404.0,1714315404,-71.1013,41.8944,365.76,False,59.73,100.92,-2.93,,396.24,,False,0,0
95,7c6b13,JST217  ,Australia,1714315672.0,1714315672,145.9132,-37.9498,6728.46,False,244.07,95.81,6.5,,6918.96,1422,False,0,0
96,80166c,VTI021  ,India,1714315424.0,1714315672,34.027,44.8221,11582.4,False,25.03,350.54,92.01,,12534.9,3203,False,0,0
97,44028c,EJU39WY ,Austria,1714315673.0,1714315673,4.7935,46.4809,10363.2,False,250.58,328.43,0.0,,10431.78,1000,False,0,0
98,3c6667,DLH9VT  ,Germany,1714315672.0,1714315672,10.3845,49.0513,6850.38,False,184.51,133.31,-9.75,,6995.16,6650,False,0,0
99,3c6666,DLH53U  ,Germany,1714315673.0,1714315673,9.059,47.6408,10142.22,False,202.46,246.17,5.2,,10271.76,6650,False,0,0
100,a2228b,ASA1057 ,United States,1714315672.0,1714315672,-118.9147,34.9861,8526.78,False,213.12,330.34,7.8,,8778.24,5675,True,0,0
101,ab0f8e,N8111   ,United States,1714315672.0,1714315672,-80.2203,41.8683,2392.68,False,66.38,251.0,0.0,,2461.26,,False,0,0
102,abacd2,UAL461  ,United States,1714315672.0,1714315672,-98.7882,37.4025,10363.2,False,225.01,289.22,0.0,,10462.26,,False,0,0
103,e4943f,GLO7714 ,Brazil,1714315634.0,1714315634,-57.7484,-19.8172,10972.8,False,230.24,292.32,0.0,,11719.56,,False,0,0
104,ad4f72,JBU384  ,United States,1714315673.0,1714315673,-81.3554,29.7953,8389.62,False,245.7,357.12,3.58,,8770.62,,False,0,0
105,4acb04,NSZ5DM  ,Sweden,1714315673.0,1714315673,-1.0455,45.0893,10363.2,False,267.84,23.07,0.33,,10309.86,2331,False,0,0
106,51116f,MBU6519 ,Estonia,1714315672.0,1714315672,9.9747,53.655,68.58,False,62.58,153.65,-2.6,,83.82,3371,False,0,0
107,ad3c1f,ASA512  ,United States,1714315672.0,1714315673,-118.9771,35.4669,10668.0,False,258.89,111.57,0.0,,10934.7,1775,False,0,0
108,3d23a3,DELTB   ,Germany,1714315672.0,1714315672,8.7556,50.9391,1615.44,False,56.84,205.17,-0.65,,1661.16,1344,False,0,0
109,3c6664,DLH9YX  ,Germany,1714315667.0,1714315672,18.2104,43.8081,10668.0,False,241.68,140.79,0.0,,10919.46,6413,False,0,0
110,abb3b6,AAL875  ,United States,1714315672.0,1714315673,-80.0876,27.1692,10972.8,False,236.03,163.54,0.0,,11430.0,,False,0,1
111,ac83c3,MJS9051 ,United States,1714315673.0,1714315673,-81.4859,26.9571,6682.74,False,180.67,322.87,-7.15,,7010.4,4656,False,0,0
112,3c6662,DLH3KA  ,Germany,1714315631.0,1714315631,4.7649,52.3029,,True,7.46,59.06,,,,1000,False,0,0
113,3eef2f,D3736   ,Germany,1714315672.0,1714315673,9.8769,51.8084,2819.4,False,8.04,219.81,-0.33,,,5473,False,0,0
114,e8024e,LPE2206 ,Chile,1714315671.0,1714315672,-75.7376,-13.1381,11574.78,False,215.33,292.03,-0.65,,12405.36,,False,0,0
115,a950f7,N7MH    ,United States,1714315672.0,1714315672,-80.4754,34.9967,9166.86,False,159.46,194.57,4.88,,9532.62,,False,0,0
116,3c666a,DLH1771 ,Germany,1714315513.0,1714315538,32.199,34.6983,1661.16,False,144.79,266.74,5.2,,1714.5,5441,False,0,0
117,e80260,LPE2421 ,Chile,1714315673.0,1714315673,-77.0534,-12.3738,3581.4,False,151.4,334.22,-11.38,,3810.0,,False,0,0
118,511171,MBU6449 ,Estonia,1714315671.0,1714315672,-2.8413,40.4989,11590.02,False,261.39,33.85,-0.33,,11628.12,5443,False,0,0
119,3c666e,DLH93N  ,Germany,1714315673.0,1714315673,7.5611,47.6014,10668.0,False,198.58,196.56,0.0,,10767.06,0133,False,0,0
120,511172,MBU6584 ,Estonia,1714315649.0,1714315652,-15.1561,31.4875,11277.6,False,215.02,213.88,0.0,,11445.24,,False,0,0
121,3c666b,DLH92K  ,Germany,1714315672.0,1714315672,2.9351,40.326,10668.0,False,204.39,208.24,0.0,,10812.78,2502,False,0,0
122,48cb15,TVP7266 ,Poland,1714315672.0,1714315673,22.3911,45.2708,10668.0,False,245.41,156.66,0.0,,10911.84,4446,False,0,0
123,e48d5c,AZU2898 ,Brazil,1714315563.0,1714315567,-47.0463,-23.0704,1188.72,False,74.49,307.42,-3.25,,1257.3,,False,0,0
124,3c6671,DLH1293 ,Germany,1714315672.0,1714315672,29.3805,36.1489,10355.58,False,227.79,305.16,0.0,,10629.9,7236,False,0,0
125,3c6670,DLH11F  ,Germany,1714315672.0,1714315672,6.3571,41.6524,10058.4,False,213.91,225.58,-0.33,,10256.52,6663,False,0,0
126,402af3,GBOJS   ,United Kingdom,1714315672.0,1714315673,0.7189,51.5814,259.08,False,33.47,226.25,2.28,,266.7,,False,0,0
127,3442cb,ANE8507 ,Spain,1714315671.0,1714315671,3.8453,39.8498,2743.2,False,125.41,244.49,0.0,,2819.4,,False,0,1
128,a34e9d,DAL1717 ,United States,1714315673.0,1714315673,-108.1876,40.2438,10965.18,False,218.97,256.0,0.0,,10995.66,6222,False,0,0
129,ac234f,UAL1402 ,United States,1714315673.0,1714315673,-84.6204,36.7859,9448.8,False,217.18,69.33,0.0,,9822.18,7467,False,0,0
130,a39bfa,UAL1330 ,United States,1714315672.0,1714315673,-106.5869,40.6428,10972.8,False,225.69,231.01,-0.33,,10957.56,1702,False,0,1
131,ac101f,SWA3837 ,United States,1714315673.0,1714315673,-110.3906,34.5081,10271.76,False,207.43,245.53,-15.28,,10447.02,,False,0,0
132,a35592,JBU1822 ,United States,1714315672.0,1714315672,-70.5784,42.2442,1790.7,False,136.11,11.78,-5.53,,1844.04,5662,False,0,0
133,471efa,WZZ78MZ ,Hungary,1714315672.0,1714315672,18.1838,59.6863,1257.3,False,145.92,77.58,14.96,,1325.88,,False,0,0
134,acdffc,DAL774  ,United States,1714315672.0,1714315672,-88.7595,37.631,9144.0,False,250.63,309.67,0.65,,9471.66,4416,False,0,0
135,471efb,WZZ755F ,Hungary,1714315672.0,1714315672,5.3156,51.3898,1074.42,False,108.16,182.73,15.28,,1082.04,1000,False,0,0
136,a3a538,FFT1115 ,United States,1714315672.0,1714315672,-88.6537,30.9295,10972.8,False,228.93,244.01,0.33,,11384.28,1122,False,0,0
137,e80270,LPE2102 ,Chile,,1714315653,,,,False,210.33,305.94,0.33,,,,False,0,0
138,471efe,WZZ6013 ,Hungary,1714315673.0,1714315673,-1.3926,40.7217,10668.0,False,203.38,252.48,0.0,,10721.34,4034,False,0,0
139,ad90a3,AAL1364 ,United States,1714315672.0,1714315672,-99.1418,32.562,9060.18,False,206.34,264.13,7.15,,9319.26,,False,0,4
140,471eff,WZZ5839 ,Hungary,1714315673.0,1714315673,16.1065,55.0452,8572.5,False,218.14,101.84,-12.68,,8663.94,6030,False,0,0
141,471efc,WZZ4256 ,Hungary,1714315672.0,1714315672,20.3577,52.3971,1569.72,False,132.49,128.69,-5.85,,1684.02,6510,False,0,4
142,e80277,LPE2407 ,Chile,1714315652.0,1714315658,-77.1403,-11.9692,274.32,False,70.87,154.18,-3.9,,327.66,,False,0,0
143,801663,IGO2362 ,India,1714315672.0,1714315672,77.4255,27.6176,5364.48,False,164.73,333.27,-4.23,,5577.84,,False,0,0
144,801661,IGO89V  ,India,1714315673.0,1714315673,86.9821,23.3291,9136.38,False,198.26,300.22,0.0,,9646.92,1306,False,0,0
145,adb96b,CAP3134 ,United States,1714315665.0,1714315668,-73.9352,42.8391,312.42,False,34.66,185.96,2.93,,327.66,,False,0,0
146,e80273,LPE2259 ,Chile,1714315672.0,1714315672,-77.0157,-12.0898,2834.64,False,150.33,289.18,-8.78,,3040.38,,False,0,0
147,4b1870,PJZ037  ,Switzerland,1714315673.0,1714315673,10.714,49.6161,13106.4,False,225.56,292.53,0.0,,13197.84,3550,False,0,0
148,e80275,LPE2130 ,Chile,1714315672.0,1714315672,-78.34,-10.3487,9730.74,False,221.1,333.02,5.2,,9745.98,,False,0,0
149,a34268,SKW3736 ,United States,1714315671.0,1714315672,-122.3063,47.4449,,True,7.72,0.0,,,,,False,0,0
150,44029f,AUA785B ,Austria,1714315673.0,1714315673,25.5402,44.6574,2362.2,False,138.81,118.56,-6.83,,2552.7,1000,False,0,0
151,adecb6,DAL2577 ,United States,1714315673.0,1714315673,-80.9644,41.9818,9418.32,False,248.3,100.87,2.28,,9753.6,7263,False,0,1
152,a4ab11,N40JA   ,United States,1714315672.0,1714315672,-74.2081,39.9776,411.48,False,50.51,176.5,-3.58,,434.34,,False,0,0
153,e8026a,LAN462  ,Chile,1714315504.0,1714315593,-61.7161,-34.4181,10972.8,False,174.24,281.41,0.0,,11300.46,0326,False,0,0
154,aae377,SKW3841 ,United States,1714315673.0,1714315673,-81.8204,41.9268,7719.06,False,222.5,129.65,6.18,,7993.38,5002,False,0,0
155,e8026d,LPE2252 ,Chile,1714315670.0,1714315670,-79.3875,-7.5543,11285.22,False,239.28,152.88,0.0,,,,False,0,0
156,ace6e2,AAL1502 ,United States,1714315673.0,1714315673,-87.4718,41.7281,2628.9,False,142.99,302.66,-7.48,,2689.86,3461,False,0,1
157,80165e,AXB1129 ,India,1714315455.0,1714315495,83.6933,20.2191,,True,213.71,240.91,-0.33,,,0535,False,0,0
158,e8026c,LAN575  ,Chile,1714315672.0,1714315672,-78.3872,-10.7684,12496.8,False,256.82,164.91,0.0,,13319.76,,False,0,0
159,407a3b,GCLNN   ,United Kingdom,1714315672.0,1714315673,7.5633,51.9759,998.22,False,30.91,251.57,-0.33,,998.22,6104,False,0,0
160,402ae1,GBOHA   ,United Kingdom,1714315475.0,1714315501,-1.1962,50.8391,350.52,False,37.36,141.71,-3.25,,327.66,,False,0,0
161,a3556f,JBU678  ,United States,1714315651.0,1714315651,-81.4198,31.1797,5265.42,False,196.54,11.02,7.15,,5463.54,,False,0,0
162,3d6008,DFIPS   ,Germany,1714315668.0,1714315668,-4.0066,53.219,944.88,False,42.79,242.82,1.63,,944.88,1177,False,0,0
163,801672,VTI835  ,India,1714315673.0,1714315673,76.9389,28.1857,4411.98,False,155.79,189.12,14.31,,4564.38,,False,0,0
164,a4c527,RPA4318 ,United States,1714315672.0,1714315672,-89.1176,38.6949,10058.4,False,234.81,61.47,0.0,,10386.06,5541,True,0,0
165,801671,AIC418  ,India,1714315672.0,1714315673,77.1698,28.5249,670.56,False,74.74,283.94,-3.9,,601.98,,False,0,0
166,505f15,ENT4078 ,Slovakia,1714315673.0,1714315673,26.6862,43.544,12192.0,False,227.41,322.35,0.0,,12420.6,5351,False,0,0
167,0d0aca,VIV868  ,Mexico,1714315671.0,1714315672,-91.8873,35.6919,10675.62,False,236.33,13.34,-0.33,,11056.62,3052,False,0,0
168,a94b50,UAL2404 ,United States,1714315672.0,1714315672,-73.0474,39.8696,7894.32,False,232.64,105.39,5.85,,8161.02,2756,False,0,0
169,3d2507,DEMGT   ,Germany,1714315672.0,1714315672,9.6502,53.6757,670.56,False,69.48,91.7,0.0,,670.56,7002,False,0,0
170,acd460,N9259R  ,United States,1714315672.0,1714315672,-82.3025,28.276,1036.32,False,79.25,189.34,-1.63,,1097.28,,False,0,0
171,440256,OEDTN   ,Austria,1714315672.0,1714315672,16.4894,48.1735,449.58,False,47.65,127.98,-0.33,,510.54,,False,0,0
172,a69b92,ASA1    ,United States,1714315672.0,1714315672,-100.2979,45.8161,10972.8,False,231.45,284.28,0.0,,10995.66,0557,False,0,0
173,a892e0,N6510Y  ,United States,1714315672.0,1714315672,-111.9488,33.9147,2644.14,False,69.68,4.66,2.93,,2712.72,,False,0,0
174,a02a0d,N11CA   ,United States,1714315672.0,1714315672,-84.3251,33.8952,746.76,False,50.58,4.67,-1.95,,830.58,,False,0,0
175,440261,OEFDI   ,Austria,1714315661.0,1714315661,10.2309,49.4065,487.68,False,47.03,210.21,-1.63,,571.5,0025,False,0,0
176,3c65a3,,Germany,,1714315672,,,,False,1.54,343.12,,,,,False,0,0
177,adda24,AAL1851 ,United States,1714315663.0,1714315663,-92.9695,29.0022,9753.6,False,211.95,270.0,0.0,,10172.7,,False,0,0
178,a94b4d,UAL480  ,United States,1714315673.0,1714315673,-105.5301,39.1097,6515.1,False,198.46,50.57,-9.1,,6568.44,2626,False,0,0
179,ace796,N930VT  ,United States,1714315175.0,1714315363,-76.5291,42.3619,1150.62,False,68.95,358.72,-4.55,,1165.86,2455,False,0,0
180,a94b4b,UAL598  ,United States,1714315671.0,1714315672,-99.9009,30.6037,10355.58,False,241.26,341.6,0.0,,10721.34,2451,False,0,0
181,adda23,DAL1704 ,United States,1714315672.0,1714315672,-84.9085,34.7143,7711.44,False,232.03,340.44,6.18,,8031.48,1775,False,0,0
182,3455cb,GES321S ,Spain,1714315613.0,1714315613,-3.5687,40.4754,,True,5.92,213.75,,,,2133,False,0,0
183,4bb5d6,MNB723  ,Turkey,1714315596.0,1714315599,-0.3468,51.8784,243.84,False,64.94,253.43,-2.93,,243.84,6616,False,0,0
184,a02a23,N11CY   ,United States,1714315673.0,1714315673,-84.1411,39.1702,746.76,False,67.14,15.1,-2.28,,746.76,,False,0,0
185,ade106,N9936V  ,United States,1714315672.0,1714315673,-121.2172,44.0932,1356.36,False,50.93,359.42,0.0,,1363.98,,False,0,0
186,a902ae,RAX357  ,United States,1714315673.0,1714315673,-85.476,34.5702,11269.98,False,223.55,6.21,0.0,,11696.7,,False,0,0
187,accd69,DAL1302 ,United States,1714315672.0,1714315672,-109.2939,40.4457,10058.4,False,236.64,65.33,0.0,,10104.12,,False,0,0
188,e8020b,LPE2192 ,Chile,1714315673.0,1714315673,-75.4602,-12.7097,9563.1,False,238.89,107.03,5.53,,10081.26,,False,0,0
189,ab649a,DAL289  ,United States,1714315672.0,1714315673,-12.2453,54.7014,10363.2,False,221.77,281.78,-0.33,,10119.36,6652,False,0,0
